published_fy,pref_code,pref_name,area_code,area_name,record_id,source_sheet,source_row,facility_seq,facility_name,municipality
R7,12,千葉県,1206,山武長生夷隅,R7-1206-20,1206千葉県山武長生夷隅,20,7,公立長生病院,茂原市
R7,12,千葉県,1206,山武長生夷隅,R7-1206-21,1206千葉県山武長生夷隅,21,8,医療法人社団東光会茂原中央病院,茂原市
R7,12,千葉県,1206,山武長生夷隅,R7-1206-22,1206千葉県山武長生夷隅,22,9,医療法人社団徳風会髙根病院,芝山町
R7,12,千葉県,1206,山武長生夷隅,R7-1206-23,1206千葉県山武長生夷隅,23,10,いすみ医療センター,いすみ市
R7,12,千葉県,1206,山武長生夷隅,R7-1206-24,1206千葉県山武長生夷隅,24,11,医療法人社団鎮誠会季美の森リハビリテーション病院,大網白里市
R7,12,千葉県,1206,山武長生夷隅,R7-1206-25,1206千葉県山武長生夷隅,25,12,医療法人ＳＨＩＯＤＡ塩田記念病院,長柄町
R7,12,千葉県,1206,山武長生夷隅,R7-1206-26,1206千葉県山武長生夷隅,26,13,医療法人社団上総会山之内病院,茂原市
R7,12,千葉県,1206,山武長生夷隅,R7-1206-27,1206千葉県山武長生夷隅,27,14,大網白里市立国保大網病院,大網白里市
R7,12,千葉県,1206,山武長生夷隅,R7-1206-28,1206千葉県山武長生夷隅,28,15,東陽病院,横芝光町
R7,12,千葉県,1206,山武長生夷隅,R7-1206-29,1206千葉県山武長生夷隅,29,16,医療法人社団三愛会君塚病院,茂原市
R7,12,千葉県,1206,山武長生夷隅,R7-1206-30,1206千葉県山武長生夷隅,30,17,医療法人静和会浅井病院,東金市
R7,12,千葉県,1206,山武長生夷隅,R7-1206-31,1206千葉県山武長生夷隅,31,18,医療法人社団貴志会菅原病院,茂原市
R7,12,千葉県,1206,山武長生夷隅,R7-1206-32,1206千葉県山武長生夷隅,32,19,医療法人白百合会大多喜病院,大多喜町
R7,12,千葉県,1206,山武長生夷隅,R7-1206-33,1206千葉県山武長生夷隅,33,20,社会医療法人社団正朋会宍倉病院,茂原市
R7,12,千葉県,1206,山武長生夷隅,R7-1206-34,1206千葉県山武長生夷隅,34,21,医療法人社団優仁会鈴木神経科病院,茂原市
R7,12,千葉県,1206,山武長生夷隅,R7-1206-35,1206千葉県山武長生夷隅,35,22,医療法人川崎病院,大多喜町
R7,12,千葉県,1206,山武長生夷隅,R7-1206-36,1206千葉県山武長生夷隅,36,23,医療法人社団フルガキ・メディカルとうがね中央糖尿病腎クリニック,東金市
R7,12,千葉県,1206,山武長生夷隅,R7-1206-37,1206千葉県山武長生夷隅,37,24,医療法人社団南洲会　南洲会勝浦クリニック,勝浦市
R7,12,千葉県,1206,山武長生夷隅,R7-1206-38,1206千葉県山武長生夷隅,38,25,医療法人餘慶会小髙外科内科,大多喜町
R7,12,千葉県,1206,山武長生夷隅,R7-1206-39,1206千葉県山武長生夷隅,39,26,作永産婦人科,茂原市
R7,12,千葉県,1206,山武長生夷隅,R7-1206-40,1206千葉県山武長生夷隅,40,27,医療法人社団三樹会　もりかわ医院,いすみ市
R7,12,千葉県,1206,山武長生夷隅,R7-1206-41,1206千葉県山武長生夷隅,41,28,医療法人社団三恵会育生医院,茂原市
R7,12,千葉県,1206,山武長生夷隅,R7-1206-42,1206千葉県山武長生夷隅,42,29,みんなのライフサポートクリニック大網,大網白里市
R7,12,千葉県,1207,安房,R7-1207-14,1207千葉県安房,14,1,医療法人鉄蕉会亀田総合病院,鴨川市
R7,12,千葉県,1207,安房,R7-1207-15,1207千葉県安房,15,2,医療法人徳洲会館山病院,館山市
R7,12,千葉県,1207,安房,R7-1207-16,1207千葉県安房,16,3,社会福祉法人太陽会安房地域医療センター,館山市
R7,12,千葉県,1207,安房,R7-1207-17,1207千葉県安房,17,4,医療法人美篶会中原病院,南房総市
R7,12,千葉県,1207,安房,R7-1207-18,1207千葉県安房,18,5,医療法人社団寿会 小林病院,館山市
R7,12,千葉県,1207,安房,R7-1207-19,1207千葉県安房,19,6,鴨川市立国保病院,鴨川市
R7,12,千葉県,1207,安房,R7-1207-20,1207千葉県安房,20,7,鋸南町国民健康保険鋸南病院,鋸南町
R7,12,千葉県,1207,安房,R7-1207-21,1207千葉県安房,21,8,医療法人鉄蕉会亀田リハビリテーション病院,鴨川市
R7,12,千葉県,1207,安房,R7-1207-22,1207千葉県安房,22,9,医療法人明星会東条病院,鴨川市
R7,12,千葉県,1207,安房,R7-1207-23,1207千葉県安房,23,10,医療法人博正会北条病院,館山市
R7,12,千葉県,1207,安房,R7-1207-24,1207千葉県安房,24,11,南房総市立富山国保病院,南房総市
R7,12,千葉県,1207,安房,R7-1207-25,1207千葉県安房,25,12,医療法人社団宏和会エビハラ病院,鴨川市
R7,12,千葉県,1207,安房,R7-1207-26,1207千葉県安房,26,13,医療法人三紫会小田病院,鴨川市
R7,12,千葉県,1207,安房,R7-1207-27,1207千葉県安房,27,14,医療法人光洋会三芳病院,南房総市
R7,12,千葉県,1207,安房,R7-1207-28,1207千葉県安房,28,15,医療法人社団慶勝会赤門整形外科内科,館山市
R7,12,千葉県,1207,安房,R7-1207-29,1207千葉県安房,29,16,医療法人鉄蕉会亀田クリニック,鴨川市
R7,12,千葉県,1207,安房,R7-1207-30,1207千葉県安房,30,17,医療法人社団花の谷クリニック,南房総市
R7,12,千葉県,1207,安房,R7-1207-31,1207千葉県安房,31,18,医療法人社団マザー・キーファミール産院たてやま,館山市
R7,12,千葉県,1207,安房,R7-1207-32,1207千葉県安房,32,19,医療法人社団晴心会平野眼科,館山市
R7,12,千葉県,1207,安房,R7-1207-33,1207千葉県安房,33,20,医療法人社団清川医院,館山市
R7,12,千葉県,1207,安房,R7-1207-34,1207千葉県安房,34,21,医療法人社団佐伯医院,館山市
R7,12,千葉県,1208,君津,R7-1208-14,1208千葉県君津,14,1,国保直営総合病院君津中央病院,木更津市
R7,12,千葉県,1208,君津,R7-1208-15,1208千葉県君津,15,2,医療法人社団鵬会高名清養病院,木更津市
R7,12,千葉県,1208,君津,R7-1208-16,1208千葉県君津,16,3,社会医療法人社団さつき会袖ケ浦さつき台病院,袖ケ浦市
R7,12,千葉県,1208,君津,R7-1208-17,1208千葉県君津,17,4,医療法人新都市医療研究会「君津」会玄々堂君津病院,君津市
R7,12,千葉県,1208,君津,R7-1208-18,1208千葉県君津,18,5,医療法人社団重光会君津山の手病院,君津市
R7,12,千葉県,1208,君津,R7-1208-19,1208千葉県君津,19,6,医療法人互生会アクアリハビリテーション病院,木更津市
R7,12,千葉県,1208,君津,R7-1208-20,1208千葉県君津,20,7,医療法人萩仁会萩原病院,木更津市
R7,12,千葉県,1208,君津,R7-1208-21,1208千葉県君津,21,8,医療法人社団芙蓉会千葉芙蓉病院,君津市
R7,12,千葉県,1208,君津,R7-1208-22,1208千葉県君津,22,9,医療法人社団養真会上総記念病院,木更津市
R7,12,千葉県,1208,君津,R7-1208-23,1208千葉県君津,23,10,医療法人社団邦清会木更津東邦病院,木更津市
R7,12,千葉県,1208,君津,R7-1208-24,1208千葉県君津,24,11,医療法人社団志仁会薬丸病院,木更津市
R7,12,千葉県,1208,君津,R7-1208-25,1208千葉県君津,25,12,医療法人社団周晴会鈴木病院,君津市
R7,12,千葉県,1208,君津,R7-1208-26,1208千葉県君津,26,13,石井病院,木更津市
R7,12,千葉県,1208,君津,R7-1208-27,1208千葉県君津,27,14,医療法人社団栄陽会東病院,富津市
R7,12,千葉県,1208,君津,R7-1208-28,1208千葉県君津,28,15,医療法人社団明敬会重城病院,木更津市
R7,12,千葉県,1208,君津,R7-1208-29,1208千葉県君津,29,16,国保直営君津中央病院大佐和分院,富津市
R7,12,千葉県,1208,君津,R7-1208-30,1208千葉県君津,30,17,医療法人社団三友会三枝病院,富津市
R7,12,千葉県,1208,君津,R7-1208-31,1208千葉県君津,31,18,医療法人社団吉祥会加藤病院,木更津市
R7,12,千葉県,1208,君津,R7-1208-32,1208千葉県君津,32,19,駒医院,木更津市
R7,12,千葉県,1208,君津,R7-1208-33,1208千葉県君津,33,20,医療法人社団重城産婦人科小児科,木更津市
R7,12,千葉県,1208,君津,R7-1208-34,1208千葉県君津,34,21,医療法人社団望星会木更津クリニック,木更津市
R7,12,千葉県,1208,君津,R7-1208-35,1208千葉県君津,35,22,医療法人社団健洋会森田医院,木更津市
R7,12,千葉県,1208,君津,R7-1208-36,1208千葉県君津,36,23,医療法人社団福徳会福王台外科内科,袖ケ浦市
R7,12,千葉県,1208,君津,R7-1208-37,1208千葉県君津,37,24,医療法人社団寧篤会　内房整形外科クリニック,木更津市
R7,12,千葉県,1208,君津,R7-1208-38,1208千葉県君津,38,25,木更津心臓血管クリニック,木更津市
R7,12,千葉県,1208,君津,R7-1208-39,1208千葉県君津,39,26,医療法人社団マザー・キーファミール産院きみつ,君津市
R7,12,千葉県,1208,君津,R7-1208-40,1208千葉県君津,40,27,医療法人社団健誠会Ｋｅｎクリニック,袖ケ浦市
R7,12,千葉県,1208,君津,R7-1208-41,1208千葉県君津,41,28,医療法人社団志成会ロイヤルクリニック,木更津市
R7,12,千葉県,1208,君津,R7-1208-42,1208千葉県君津,42,29,医療法人社団曽川会そがわ医院,君津市
R7,12,千葉県,1209,市原,R7-1209-14,1209千葉県市原,14,1,帝京大学ちば総合医療センター,市原市
R7,12,千葉県,1209,市原,R7-1209-15,1209千葉県市原,15,2,独立行政法人労働者健康安全機構千葉労災病院,市原市
R7,12,千葉県,1209,市原,R7-1209-16,1209千葉県市原,16,3,千葉県循環器病センター,市原市
R7,12,千葉県,1209,市原,R7-1209-17,1209千葉県市原,17,4,医療法人芙蓉会五井病院,市原市
R7,12,千葉県,1209,市原,R7-1209-18,1209千葉県市原,18,5,医療法人鎗田病院,市原市
R7,12,千葉県,1209,市原,R7-1209-19,1209千葉県市原,19,6,医療法人社団白金会白金整形外科病院,市原市
R7,12,千葉県,1209,市原,R7-1209-20,1209千葉県市原,20,7,医療法人社団白金会リハビリテーション病院さらしな,市原市
R7,12,千葉県,1209,市原,R7-1209-21,1209千葉県市原,21,8,医療法人社団健老会姉崎病院,市原市
R7,12,千葉県,1209,市原,R7-1209-22,1209千葉県市原,22,9,医療法人社団琢心会辰巳病院,市原市
R7,12,千葉県,1209,市原,R7-1209-23,1209千葉県市原,23,10,医療法人社団緑祐会永野病院,市原市
R7,12,千葉県,1209,市原,R7-1209-24,1209千葉県市原,24,11,医療法人社団千寿雅会長谷川病院,市原市
R7,12,千葉県,1209,市原,R7-1209-25,1209千葉県市原,25,12,医療法人社団ゆうあい会やりたクリニック,市原市
R7,12,千葉県,1209,市原,R7-1209-26,1209千葉県市原,26,13,医療法人社団慈協会市原メディカルキュア,市原市
R7,12,千葉県,1209,市原,R7-1209-27,1209千葉県市原,27,14,宗田マタニティクリニック,市原市
R7,12,千葉県,1209,市原,R7-1209-28,1209千葉県市原,28,15,医療法人社団産幸会飯島クリニック,市原市
R7,12,千葉県,1209,市原,R7-1209-29,1209千葉県市原,29,16,有秋台医院,市原市
R7,12,千葉県,1209,市原,R7-1209-30,1209千葉県市原,30,17,医療法人社団三餘会五井レディースクリニック,市原市
R7,12,千葉県,1209,市原,R7-1209-31,1209千葉県市原,31,18,医療法人社団 高原会 原村医院,市原市
R7,13,東京都,1301,区中央部,R7-1301-14,1301東京都区中央部,14,1,東京大学医学部附属病院,文京区
R7,13,東京都,1301,区中央部,R7-1301-15,1301東京都区中央部,15,2,順天堂大学医学部附属順天堂医院,文京区
R7,13,東京都,1301,区中央部,R7-1301-16,1301東京都区中央部,16,3,東京慈惠会医科大学附属病院,港区
R7,13,東京都,1301,区中央部,R7-1301-17,1301東京都区中央部,17,4,日本医科大学付属病院,文京区
R7,13,東京都,1301,区中央部,R7-1301-18,1301東京都区中央部,18,5,国家公務員共済組合連合会 虎の門病院,港区
R7,13,東京都,1301,区中央部,R7-1301-19,1301東京都区中央部,19,6,地方独立行政法人東京都立病院機構　東京都立駒込病院,文京区
R7,13,東京都,1301,区中央部,R7-1301-20,1301東京都区中央部,20,7,東京科学大学病院,文京区
R7,13,東京都,1301,区中央部,R7-1301-21,1301東京都区中央部,21,8,国立研究開発法人国立がん研究センター中央病院,中央区
R7,13,東京都,1301,区中央部,R7-1301-22,1301東京都区中央部,22,9,社会福祉法人恩賜財団済生会支部東京都済生会 東京都済生会中央病院,港区
R7,13,東京都,1301,区中央部,R7-1301-23,1301東京都区中央部,23,10,聖路加国際病院,中央区
R7,13,東京都,1301,区中央部,R7-1301-24,1301東京都区中央部,24,11,社会福祉法人三井記念病院,千代田区
R7,13,東京都,1301,区中央部,R7-1301-25,1301東京都区中央部,25,12,東京逓信病院,千代田区
R7,13,東京都,1301,区中央部,R7-1301-26,1301東京都区中央部,26,13,公益財団法人ライフ・エクステンション研究所付属永寿総合病院,台東区
R7,13,東京都,1301,区中央部,R7-1301-27,1301東京都区中央部,27,14,日本大学病院,千代田区
R7,13,東京都,1301,区中央部,R7-1301-28,1301東京都区中央部,28,15,北里大学北里研究所病院,港区
R7,13,東京都,1301,区中央部,R7-1301-29,1301東京都区中央部,29,16,国際医療福祉大学三田病院,港区
R7,13,東京都,1301,区中央部,R7-1301-30,1301東京都区中央部,30,17,国家公務員共済組合連合会九段坂病院,千代田区
R7,13,東京都,1301,区中央部,R7-1301-31,1301東京都区中央部,31,18,独立行政法人地域医療機能推進機構 東京高輪病院,港区
R7,13,東京都,1301,区中央部,R7-1301-32,1301東京都区中央部,32,19,公益社団法人東京都教職員互助会 三楽病院,千代田区
R7,13,東京都,1301,区中央部,R7-1301-33,1301東京都区中央部,33,20,公益財団法人佐々木研究所附属杏雲堂病院,千代田区
R7,13,東京都,1301,区中央部,R7-1301-34,1301東京都区中央部,34,21,社会福祉法人恩賜財団母子愛育会総合母子保健センター愛育病院,港区
R7,13,東京都,1301,区中央部,R7-1301-35,1301東京都区中央部,35,22,医療法人社団哺育会浅草病院,台東区
R7,13,東京都,1301,区中央部,R7-1301-36,1301東京都区中央部,36,23,医療法人社団大坪会 東都文京病院,文京区
R7,13,東京都,1301,区中央部,R7-1301-37,1301東京都区中央部,37,24,東京健生病院,文京区
R7,13,東京都,1301,区中央部,R7-1301-38,1301東京都区中央部,38,25,東京大学医科学研究所附属病院,港区
R7,13,東京都,1301,区中央部,R7-1301-39,1301東京都区中央部,39,26,浅草寺病院,台東区
R7,13,東京都,1301,区中央部,R7-1301-40,1301東京都区中央部,40,27,東京都台東区立台東病院,台東区
R7,13,東京都,1301,区中央部,R7-1301-41,1301東京都区中央部,41,28,一般財団法人慈愛会　慈愛病院,文京区
R7,13,東京都,1301,区中央部,R7-1301-42,1301東京都区中央部,42,29,公益財団法人ライフ・エクステンション研究所付属永寿総合病院 柳橋分院,台東区
R7,13,東京都,1301,区中央部,R7-1301-43,1301東京都区中央部,43,30,医療法人財団順和会 山王病院,港区
R7,13,東京都,1301,区中央部,R7-1301-44,1301東京都区中央部,44,31,公益財団法人 心臓血管研究所付属病院,港区
R7,13,東京都,1301,区中央部,R7-1301-45,1301東京都区中央部,45,32,桜十字白金リハビリテーション病院,港区
R7,13,東京都,1301,区中央部,R7-1301-46,1301東京都区中央部,46,33,医療法人社団友仁会 赤坂見附 前田病院,港区
R7,13,東京都,1301,区中央部,R7-1301-47,1301東京都区中央部,47,34,医療法人財団同仁記念会 明和病院,千代田区
R7,13,東京都,1301,区中央部,R7-1301-48,1301東京都区中央部,48,35,医療法人財団厚生会 古川橋病院,港区
R7,13,東京都,1301,区中央部,R7-1301-49,1301東京都区中央部,49,36,医療法人社団健育会 石川島記念病院,中央区
R7,13,東京都,1301,区中央部,R7-1301-50,1301東京都区中央部,50,37,医療法人社団同善会 同善病院,台東区
R7,13,東京都,1301,区中央部,R7-1301-51,1301東京都区中央部,51,38,医療法人社団茂恵会 半蔵門病院,千代田区
R7,13,東京都,1301,区中央部,R7-1301-52,1301東京都区中央部,52,39,日本歯科大学附属病院,千代田区
R7,13,東京都,1301,区中央部,R7-1301-53,1301東京都区中央部,53,40,聖カタリナ病院,中央区
R7,13,東京都,1301,区中央部,R7-1301-54,1301東京都区中央部,54,41,医療法人社団済安堂井上眼科病院,千代田区
R7,13,東京都,1301,区中央部,R7-1301-55,1301東京都区中央部,55,42,医療法人財団神尾記念病院,千代田区
R7,13,東京都,1301,区中央部,R7-1301-56,1301東京都区中央部,56,43,日本大学歯学部付属歯科病院,千代田区
R7,13,東京都,1301,区中央部,R7-1301-57,1301東京都区中央部,57,44,医療法人財団小畑会浜田病院,千代田区
R7,13,東京都,1301,区中央部,R7-1301-58,1301東京都区中央部,58,45,東京歯科大学水道橋病院,千代田区
R7,13,東京都,1301,区中央部,R7-1301-59,1301東京都区中央部,59,46,医療法人社団あんしん会 四谷メディカルキューブ,千代田区
R7,13,東京都,1301,区中央部,R7-1301-60,1301東京都区中央部,60,47,木挽町医院,中央区
R7,13,東京都,1301,区中央部,R7-1301-61,1301東京都区中央部,61,48,医療法人財団順和会 山王バースセンター,港区
R7,13,東京都,1301,区中央部,R7-1301-62,1301東京都区中央部,62,49,医療法人財団玉川会 エムオーエー新高輪クリニック,港区
R7,13,東京都,1301,区中央部,R7-1301-63,1301東京都区中央部,63,50,医療法人社団正徳会 滝口外科胃腸科整形外科,台東区
R7,13,東京都,1301,区中央部,R7-1301-64,1301東京都区中央部,64,51,医療法人社団高恵会築地神経科クリニック,中央区
R7,13,東京都,1301,区中央部,R7-1301-65,1301東京都区中央部,65,52,医療法人財団順和会 山王メディカルセンター,港区
R7,13,東京都,1301,区中央部,R7-1301-66,1301東京都区中央部,66,53,医療法人社団成守会 成守会クリニック,台東区
R7,13,東京都,1301,区中央部,R7-1301-67,1301東京都区中央部,67,54,平田肛門科医院,港区
R7,13,東京都,1301,区中央部,R7-1301-68,1301東京都区中央部,68,55,公益財団法人朝日生命成人病研究所附属医院,中央区
R7,13,東京都,1301,区中央部,R7-1301-69,1301東京都区中央部,69,56,医療法人社団博腎会 野中医院,台東区
R7,13,東京都,1301,区中央部,R7-1301-70,1301東京都区中央部,70,57,医療法人社団ルーチェ会 佐々木医院,台東区
R7,13,東京都,1301,区中央部,R7-1301-71,1301東京都区中央部,71,58,上野睡眠クリニック,台東区
R7,13,東京都,1301,区中央部,R7-1301-72,1301東京都区中央部,72,59,医療法人社団大森会 クリニカ市ケ谷,千代田区
R7,13,東京都,1301,区中央部,R7-1301-73,1301東京都区中央部,73,60,医療法人社団グッドスリープ グッドスリープ・クリニック,港区
R7,13,東京都,1301,区中央部,R7-1301-74,1301東京都区中央部,74,61,医療法人社団医新会 神田医新クリニック,千代田区
R7,13,東京都,1301,区中央部,R7-1301-75,1301東京都区中央部,75,62,公益財団法人神経研究所附属睡眠呼吸障害クリニック,千代田区
R7,13,東京都,1301,区中央部,R7-1301-76,1301東京都区中央部,76,63,赤坂見附宮崎産婦人科,港区
R7,13,東京都,1301,区中央部,R7-1301-77,1301東京都区中央部,77,64,根津・谷中レディースクリニック,台東区
R7,13,東京都,1301,区中央部,R7-1301-78,1301東京都区中央部,78,65,医療法人社団青和会　井上整形外科,台東区
R7,13,東京都,1301,区中央部,R7-1301-79,1301東京都区中央部,79,66,たて山レディスクリニック,港区
R7,13,東京都,1301,区中央部,R7-1301-80,1301東京都区中央部,80,67,フィデスレディースクリニック田町,港区
R7,13,東京都,1301,区中央部,R7-1301-81,1301東京都区中央部,81,68,医療法人社団コンシューマメディカル四ツ谷レディスクリニック,
R7,13,東京都,1301,区中央部,R7-1301-82,1301東京都区中央部,82,69,医療法人社団ウィミンズ・ウェルネス　対馬ルリ子女性ライフクリニック銀座,
R7,13,東京都,1302,区南部,R7-1302-14,1302東京都区南部,14,1,東邦大学医療センター大森病院,大田区
R7,13,東京都,1302,区南部,R7-1302-15,1302東京都区南部,15,2,昭和医科大学病院,品川区
R7,13,東京都,1302,区南部,R7-1302-16,1302東京都区南部,16,3,ＮＴＴ東日本関東病院,品川区
R7,13,東京都,1302,区南部,R7-1302-17,1302東京都区南部,17,4,社会医療法人社団東京巨樹の会　東京品川病院,品川区
R7,13,東京都,1302,区南部,R7-1302-18,1302東京都区南部,18,5,地方独立行政法人東京都立病院機構　東京都立荏原病院,大田区
R7,13,東京都,1302,区南部,R7-1302-19,1302東京都区南部,19,6,独立行政法人労働者健康安全機構東京労災病院,大田区
R7,13,東京都,1302,区南部,R7-1302-20,1302東京都区南部,20,7,医療法人社団松和会 池上総合病院,大田区
R7,13,東京都,1302,区南部,R7-1302-21,1302東京都区南部,21,8,日本赤十字社東京都支部大森赤十字病院,大田区
R7,13,東京都,1302,区南部,R7-1302-22,1302東京都区南部,22,9,社会医療法人財団仁医会　牧田総合病院,大田区
R7,13,東京都,1302,区南部,R7-1302-23,1302東京都区南部,23,10,五反田リハビリテーション病院,品川区
R7,13,東京都,1302,区南部,R7-1302-24,1302東京都区南部,24,11,独立行政法人地域医療機能推進機構 東京蒲田医療センター,大田区
R7,13,東京都,1302,区南部,R7-1302-25,1302東京都区南部,25,12,昭和医科大学病院附属東病院,品川区
R7,13,東京都,1302,区南部,R7-1302-26,1302東京都区南部,26,13,大田病院,大田区
R7,13,東京都,1302,区南部,R7-1302-27,1302東京都区南部,27,14,東京蒲田病院,大田区
R7,13,東京都,1302,区南部,R7-1302-28,1302東京都区南部,28,15,社会医療法人財団仁医会牧田リハビリテーション病院,大田区
R7,13,東京都,1302,区南部,R7-1302-29,1302東京都区南部,29,16,蒲田リハビリテーション病院,大田区
R7,13,東京都,1302,区南部,R7-1302-30,1302東京都区南部,30,17,医療法人横浜未来ヘルスケアシステム 大田池上病院,大田区
R7,13,東京都,1302,区南部,R7-1302-31,1302東京都区南部,31,18,東急株式会社 東急病院,大田区
R7,13,東京都,1302,区南部,R7-1302-32,1302東京都区南部,32,19,公益財団法人河野臨牀医学研究所附属品川リハビリテーション病院,品川区
R7,13,東京都,1302,区南部,R7-1302-33,1302東京都区南部,33,20,公益財団法人河野臨牀医学研究所附属第三北品川病院,品川区
R7,13,東京都,1302,区南部,R7-1302-34,1302東京都区南部,34,21,医療法人社団七仁会　田園調布中央病院,大田区
R7,13,東京都,1302,区南部,R7-1302-35,1302東京都区南部,35,22,東京ちどり病院,大田区
R7,13,東京都,1302,区南部,R7-1302-36,1302東京都区南部,36,23,大崎病院 東京ハートセンター,品川区
R7,13,東京都,1302,区南部,R7-1302-37,1302東京都区南部,37,24,医療法人社団有仁会糀谷病院,大田区
R7,13,東京都,1302,区南部,R7-1302-38,1302東京都区南部,38,25,医療法人社団有仁会 阿部病院,品川区
R7,13,東京都,1302,区南部,R7-1302-39,1302東京都区南部,39,26,医療法人社団京浜会 京浜病院,大田区
R7,13,東京都,1302,区南部,R7-1302-40,1302東京都区南部,40,27,医療法人社団 寿徳会 高野病院,大田区
R7,13,東京都,1302,区南部,R7-1302-41,1302東京都区南部,41,28,品川志匠会病院,品川区
R7,13,東京都,1302,区南部,R7-1302-42,1302東京都区南部,42,29,医療法人財団中島記念会 大森山王病院,大田区
R7,13,東京都,1302,区南部,R7-1302-43,1302東京都区南部,43,30,医療法人社団旗の台病院　旗の台病院,品川区
R7,13,東京都,1302,区南部,R7-1302-44,1302東京都区南部,44,31,医療法人財団岩井医療財団 稲波脊椎・関節病院,品川区
R7,13,東京都,1302,区南部,R7-1302-45,1302東京都区南部,45,32,医療法人財団佐花会大井中央病院,品川区
R7,13,東京都,1302,区南部,R7-1302-46,1302東京都区南部,46,33,医療法人社団静恒会 本多病院,大田区
R7,13,東京都,1302,区南部,R7-1302-47,1302東京都区南部,47,34,医療法人社団仁生堂大村病院,品川区
R7,13,東京都,1302,区南部,R7-1302-48,1302東京都区南部,48,35,昭和医科大学歯科病院,大田区
R7,13,東京都,1302,区南部,R7-1302-49,1302東京都区南部,49,36,いすゞ病院,品川区
R7,13,東京都,1302,区南部,R7-1302-50,1302東京都区南部,50,37,医療法人社団善春会 若葉眼科病院,大田区
R7,13,東京都,1302,区南部,R7-1302-51,1302東京都区南部,51,38,医療法人社団あおい會森山リハビリテーションクリニック,品川区
R7,13,東京都,1302,区南部,R7-1302-52,1302東京都区南部,52,39,医療法人社団三清会 羽田おおぞらクリニック,大田区
R7,13,東京都,1302,区南部,R7-1302-53,1302東京都区南部,53,40,医療法人社団永康会 糀谷じんクリニック,大田区
R7,13,東京都,1302,区南部,R7-1302-54,1302東京都区南部,54,41,東京脊椎・関節クリニック羽田,大田区
R7,13,東京都,1302,区南部,R7-1302-55,1302東京都区南部,55,42,医療法人社団満穂会 前村医院,大田区
R7,13,東京都,1302,区南部,R7-1302-56,1302東京都区南部,56,43,大鳥居医院,大田区
R7,13,東京都,1302,区南部,R7-1302-57,1302東京都区南部,57,44,一般社団法人大志会　東京ハートリズムクリニック羽田,大田区
R7,13,東京都,1302,区南部,R7-1302-58,1302東京都区南部,58,45,医療法人社団英信会 宮下外科,大田区
R7,13,東京都,1302,区南部,R7-1302-59,1302東京都区南部,59,46,産婦人科瀬尾医院,大田区
R7,13,東京都,1302,区南部,R7-1302-60,1302東京都区南部,60,47,さぽーとぴあ診療所,大田区
R7,13,東京都,1302,区南部,R7-1302-61,1302東京都区南部,61,48,産婦人科野口医院,大田区
R7,13,東京都,1302,区南部,R7-1302-62,1302東京都区南部,62,49,RESM新東京スリープメディカルケアクリニック,大田区
R7,13,東京都,1302,区南部,R7-1302-63,1302東京都区南部,63,50,大矢医院,大田区
R7,13,東京都,1302,区南部,R7-1302-64,1302東京都区南部,64,51,髙根クリニック,品川区
R7,13,東京都,1302,区南部,R7-1302-65,1302東京都区南部,65,52,塩口産婦人科医院,大田区
R7,13,東京都,1302,区南部,R7-1302-66,1302東京都区南部,66,53,スリープ・サポート クリニック,品川区
R7,13,東京都,1302,区南部,R7-1302-67,1302東京都区南部,67,54,医療法人社団 恵芳会　松脇クリニック品川,品川区
R7,13,東京都,1302,区南部,R7-1302-68,1302東京都区南部,68,55,医療法人社団伍光会 田園調布醫院,大田区
R7,13,東京都,1302,区南部,R7-1302-69,1302東京都区南部,69,56,医療法人社団都英会　くがはらウィメンズクリニック,大田区
R7,13,東京都,1302,区南部,R7-1302-70,1302東京都区南部,70,57,大岡山ウィメンズクリニック,大田区
R7,13,東京都,1302,区南部,R7-1302-71,1302東京都区南部,71,58,医療法人社団敬創会　東京バースクリニック,
R7,13,東京都,1303,区西南部,R7-1303-14,1303東京都区西南部,14,1,日本赤十字社医療センター,渋谷区
R7,13,東京都,1303,区西南部,R7-1303-15,1303東京都区西南部,15,2,独立行政法人国立病院機構東京医療センター,目黒区
R7,13,東京都,1303,区西南部,R7-1303-16,1303東京都区西南部,16,3,国立研究開発法人 国立成育医療研究センター,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-17,1303東京都区西南部,17,4,自衛隊中央病院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-18,1303東京都区西南部,18,5,ＪＲ東京総合病院,渋谷区
R7,13,東京都,1303,区西南部,R7-1303-19,1303東京都区西南部,19,6,地方独立行政法人東京都立病院機構　東京都立広尾病院,渋谷区
R7,13,東京都,1303,区西南部,R7-1303-20,1303東京都区西南部,20,7,公立学校共済組合関東中央病院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-21,1303東京都区西南部,21,8,公益財団法人日産厚生会玉川病院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-22,1303東京都区西南部,22,9,国家公務員共済組合連合会 東京共済病院,目黒区
R7,13,東京都,1303,区西南部,R7-1303-23,1303東京都区西南部,23,10,原宿リハビリテーション病院,渋谷区
R7,13,東京都,1303,区西南部,R7-1303-24,1303東京都区西南部,24,11,東邦大学医療センター大橋病院,目黒区
R7,13,東京都,1303,区西南部,R7-1303-25,1303東京都区西南部,25,12,総合病院厚生中央病院,目黒区
