published_fy,pref_code,pref_name,bed_function,series,year,beds
R7,11,埼玉県,合計,実績,2019,49432
R7,11,埼玉県,合計,実績,2020,49711
R7,11,埼玉県,合計,実績,2021,49294
R7,11,埼玉県,合計,実績,2022,50316
R7,11,埼玉県,合計,実績,2023,49679
R7,11,埼玉県,合計,実績,2024,49502
R7,11,埼玉県,合計,実績,2025,50752
R7,11,埼玉県,合計,見込量,2026,50598
R7,11,埼玉県,合計,必要数,2025,54210
R7,11,埼玉県,高度急性期,実績,2015,6389
R7,11,埼玉県,高度急性期,実績,2018,6014
R7,11,埼玉県,高度急性期,実績,2019,6219
R7,11,埼玉県,高度急性期,実績,2020,6423
R7,11,埼玉県,高度急性期,実績,2021,6257
R7,11,埼玉県,高度急性期,実績,2022,6381
R7,11,埼玉県,高度急性期,実績,2023,6384
R7,11,埼玉県,高度急性期,実績,2024,5942
R7,11,埼玉県,高度急性期,実績,2025,6021
R7,11,埼玉県,高度急性期,見込量,2026,6135
R7,11,埼玉県,高度急性期,必要数,2025,5528
R7,11,埼玉県,急性期,実績,2015,24411
R7,11,埼玉県,急性期,実績,2018,25079
R7,11,埼玉県,急性期,実績,2019,24278
R7,11,埼玉県,急性期,実績,2020,24684
R7,11,埼玉県,急性期,実績,2021,24596
R7,11,埼玉県,急性期,実績,2022,24913
R7,11,埼玉県,急性期,実績,2023,24194
R7,11,埼玉県,急性期,実績,2024,24615
R7,11,埼玉県,急性期,実績,2025,24919
R7,11,埼玉県,急性期,見込量,2026,24762
R7,11,埼玉県,急性期,必要数,2025,17954
R7,11,埼玉県,回復期,実績,2015,4023
R7,11,埼玉県,回復期,実績,2018,5471
R7,11,埼玉県,回復期,実績,2019,5701
R7,11,埼玉県,回復期,実績,2020,6115
R7,11,埼玉県,回復期,実績,2021,6152
R7,11,埼玉県,回復期,実績,2022,6374
R7,11,埼玉県,回復期,実績,2023,6468
R7,11,埼玉県,回復期,実績,2024,6484
R7,11,埼玉県,回復期,実績,2025,7191
R7,11,埼玉県,回復期,見込量,2026,7406
R7,11,埼玉県,回復期,必要数,2025,16717
R7,11,埼玉県,慢性期,実績,2015,12438
R7,11,埼玉県,慢性期,実績,2018,12908
R7,11,埼玉県,慢性期,実績,2019,13234
R7,11,埼玉県,慢性期,実績,2020,12489
R7,11,埼玉県,慢性期,実績,2021,12289
R7,11,埼玉県,慢性期,実績,2022,12648
R7,11,埼玉県,慢性期,実績,2023,12633
R7,11,埼玉県,慢性期,実績,2024,12461
R7,11,埼玉県,慢性期,実績,2025,12621
R7,11,埼玉県,慢性期,見込量,2026,12295
R7,11,埼玉県,慢性期,必要数,2025,14011
R7,12,千葉県,合計,実績,2015,45792
R7,12,千葉県,合計,実績,2018,47437
R7,12,千葉県,合計,実績,2019,46681
R7,12,千葉県,合計,実績,2020,46861
R7,12,千葉県,合計,実績,2021,47630
R7,12,千葉県,合計,実績,2022,46908
R7,12,千葉県,合計,実績,2023,47982
R7,12,千葉県,合計,実績,2024,47456
R7,12,千葉県,合計,実績,2025,47280
R7,12,千葉県,合計,見込量,2026,47539
R7,12,千葉県,合計,必要数,2025,50004
R7,12,千葉県,高度急性期,実績,2015,4652
R7,12,千葉県,高度急性期,実績,2018,6888
R7,12,千葉県,高度急性期,実績,2019,6615
R7,12,千葉県,高度急性期,実績,2020,6608
R7,12,千葉県,高度急性期,実績,2021,6948
R7,12,千葉県,高度急性期,実績,2022,6936
R7,12,千葉県,高度急性期,実績,2023,7366
R7,12,千葉県,高度急性期,実績,2024,6881
R7,12,千葉県,高度急性期,実績,2025,6931
R7,12,千葉県,高度急性期,見込量,2026,6954
R7,12,千葉県,高度急性期,必要数,2025,5650
R7,12,千葉県,急性期,実績,2015,26015
R7,12,千葉県,急性期,実績,2018,23764
R7,12,千葉県,急性期,実績,2019,23167
R7,12,千葉県,急性期,実績,2020,23309
R7,12,千葉県,急性期,実績,2021,23444
R7,12,千葉県,急性期,実績,2022,22514
R7,12,千葉県,急性期,実績,2023,22961
R7,12,千葉県,急性期,実績,2024,23073
R7,12,千葉県,急性期,実績,2025,22662
R7,12,千葉県,急性期,見込量,2026,22829
R7,12,千葉県,急性期,必要数,2025,17851
R7,12,千葉県,回復期,実績,2015,4466
R7,12,千葉県,回復期,実績,2018,5769
R7,12,千葉県,回復期,実績,2019,5981
R7,12,千葉県,回復期,実績,2020,6270
R7,12,千葉県,回復期,実績,2021,6396
R7,12,千葉県,回復期,実績,2022,6421
R7,12,千葉県,回復期,実績,2023,6647
R7,12,千葉県,回復期,実績,2024,6821
R7,12,千葉県,回復期,実績,2025,7249
R7,12,千葉県,回復期,見込量,2026,7195
R7,12,千葉県,回復期,必要数,2025,15260
R7,12,千葉県,慢性期,実績,2015,10659
R7,12,千葉県,慢性期,実績,2018,11016
R7,12,千葉県,慢性期,実績,2019,10918
R7,12,千葉県,慢性期,実績,2020,10674
R7,12,千葉県,慢性期,実績,2021,10842
R7,12,千葉県,慢性期,実績,2022,11037
R7,12,千葉県,慢性期,実績,2023,11008
R7,12,千葉県,慢性期,実績,2024,10681
R7,12,千葉県,慢性期,実績,2025,10438
R7,12,千葉県,慢性期,見込量,2026,10561
R7,12,千葉県,慢性期,必要数,2025,11243
R7,13,東京都,合計,実績,2015,104116
R7,13,東京都,合計,実績,2018,105367
R7,13,東京都,合計,実績,2019,104416
R7,13,東京都,合計,実績,2020,101030
R7,13,東京都,合計,実績,2021,102755
R7,13,東京都,合計,実績,2022,103762
R7,13,東京都,合計,実績,2023,104330
R7,13,東京都,合計,実績,2024,104328
R7,13,東京都,合計,実績,2025,103612
R7,13,東京都,合計,見込量,2026,103366
R7,13,東京都,合計,必要数,2025,113764
R7,13,東京都,高度急性期,実績,2015,23429
R7,13,東京都,高度急性期,実績,2018,22777
R7,13,東京都,高度急性期,実績,2019,23543
R7,13,東京都,高度急性期,実績,2020,21730
R7,13,東京都,高度急性期,実績,2021,22047
R7,13,東京都,高度急性期,実績,2022,22503
R7,13,東京都,高度急性期,実績,2023,22779
R7,13,東京都,高度急性期,実績,2024,22598
R7,13,東京都,高度急性期,実績,2025,23973
R7,13,東京都,高度急性期,見込量,2026,24027
R7,13,東京都,高度急性期,必要数,2025,15888
R7,13,東京都,急性期,実績,2015,48510
R7,13,東京都,急性期,実績,2018,46789
R7,13,東京都,急性期,実績,2019,44913
R7,13,東京都,急性期,実績,2020,45110
R7,13,東京都,急性期,実績,2021,46395
R7,13,東京都,急性期,実績,2022,45895
R7,13,東京都,急性期,実績,2023,45035
R7,13,東京都,急性期,実績,2024,45172
R7,13,東京都,急性期,実績,2025,43105
R7,13,東京都,急性期,見込量,2026,42737
R7,13,東京都,急性期,必要数,2025,42275
R7,13,東京都,回復期,実績,2015,8936
R7,13,東京都,回復期,実績,2018,12580
R7,13,東京都,回復期,実績,2019,13093
R7,13,東京都,回復期,実績,2020,13056
R7,13,東京都,回復期,実績,2021,13621
R7,13,東京都,回復期,実績,2022,14260
R7,13,東京都,回復期,実績,2023,15010
R7,13,東京都,回復期,実績,2024,15305
R7,13,東京都,回復期,実績,2025,15810
R7,13,東京都,回復期,見込量,2026,15887
R7,13,東京都,回復期,必要数,2025,34628
R7,13,東京都,慢性期,実績,2015,23241
R7,13,東京都,慢性期,実績,2018,23221
R7,13,東京都,慢性期,実績,2019,22867
R7,13,東京都,慢性期,実績,2020,21134
R7,13,東京都,慢性期,実績,2021,20692
R7,13,東京都,慢性期,実績,2022,21104
R7,13,東京都,慢性期,実績,2023,21506
R7,13,東京都,慢性期,実績,2024,21253
R7,13,東京都,慢性期,実績,2025,20724
R7,13,東京都,慢性期,見込量,2026,20715
R7,13,東京都,慢性期,必要数,2025,20973
R7,14,神奈川県,合計,実績,2015,58999
R7,14,神奈川県,合計,実績,2018,60795
R7,14,神奈川県,合計,実績,2019,60579
R7,14,神奈川県,合計,実績,2020,61086
R7,14,神奈川県,合計,実績,2021,61496
R7,14,神奈川県,合計,実績,2022,60931
R7,14,神奈川県,合計,実績,2023,60349
R7,14,神奈川県,合計,実績,2024,60311
R7,14,神奈川県,合計,実績,2025,60946
R7,14,神奈川県,合計,見込量,2026,60143
R7,14,神奈川県,合計,必要数,2025,72410
R7,14,神奈川県,高度急性期,実績,2015,12137
R7,14,神奈川県,高度急性期,実績,2018,10071
R7,14,神奈川県,高度急性期,実績,2019,9207
R7,14,神奈川県,高度急性期,実績,2020,10433
R7,14,神奈川県,高度急性期,実績,2021,9464
R7,14,神奈川県,高度急性期,実績,2022,9679
R7,14,神奈川県,高度急性期,実績,2023,9414
R7,14,神奈川県,高度急性期,実績,2024,8871
R7,14,神奈川県,高度急性期,実績,2025,9635
R7,14,神奈川県,高度急性期,見込量,2026,9755
R7,14,神奈川県,高度急性期,必要数,2025,9419
R7,14,神奈川県,急性期,実績,2015,27965
R7,14,神奈川県,急性期,実績,2018,29522
R7,14,神奈川県,急性期,実績,2019,29883
R7,14,神奈川県,急性期,実績,2020,28469
R7,14,神奈川県,急性期,実績,2021,29587
R7,14,神奈川県,急性期,実績,2022,29183
R7,14,神奈川県,急性期,実績,2023,29382
R7,14,神奈川県,急性期,実績,2024,29064
R7,14,神奈川県,急性期,実績,2025,28290
R7,14,神奈川県,急性期,見込量,2026,27656
R7,14,神奈川県,急性期,必要数,2025,25910
R7,14,神奈川県,回復期,実績,2015,4874
R7,14,神奈川県,回復期,実績,2018,6952
R7,14,神奈川県,回復期,実績,2019,7659
R7,14,神奈川県,回復期,実績,2020,8286
R7,14,神奈川県,回復期,実績,2021,8582
R7,14,神奈川県,回復期,実績,2022,8409
R7,14,神奈川県,回復期,実績,2023,8377
R7,14,神奈川県,回復期,実績,2024,8706
R7,14,神奈川県,回復期,実績,2025,9081
R7,14,神奈川県,回復期,見込量,2026,9194
R7,14,神奈川県,回復期,必要数,2025,20934
R7,14,神奈川県,慢性期,実績,2015,14023
R7,14,神奈川県,慢性期,実績,2018,14250
R7,14,神奈川県,慢性期,実績,2019,13830
R7,14,神奈川県,慢性期,実績,2020,13898
R7,14,神奈川県,慢性期,実績,2021,13863
R7,14,神奈川県,慢性期,実績,2022,13660
R7,14,神奈川県,慢性期,実績,2023,13176
R7,14,神奈川県,慢性期,実績,2024,13670
R7,14,神奈川県,慢性期,実績,2025,13940
R7,14,神奈川県,慢性期,見込量,2026,13538
R7,14,神奈川県,慢性期,必要数,2025,16147
R7,15,新潟県,合計,実績,2015,21568
R7,15,新潟県,合計,実績,2018,21529
R7,15,新潟県,合計,実績,2019,20999
R7,15,新潟県,合計,実績,2020,20270
R7,15,新潟県,合計,実績,2021,19931
R7,15,新潟県,合計,実績,2022,19643
R7,15,新潟県,合計,実績,2023,18970
R7,15,新潟県,合計,実績,2024,18813
R7,15,新潟県,合計,実績,2025,18094
R7,15,新潟県,合計,見込量,2026,17719
R7,15,新潟県,合計,必要数,2025,18283
R7,15,新潟県,高度急性期,実績,2015,2639
R7,15,新潟県,高度急性期,実績,2018,1993
R7,15,新潟県,高度急性期,実績,2019,1786
R7,15,新潟県,高度急性期,実績,2020,1780
R7,15,新潟県,高度急性期,実績,2021,1780
R7,15,新潟県,高度急性期,実績,2022,1708
R7,15,新潟県,高度急性期,実績,2023,1685
R7,15,新潟県,高度急性期,実績,2024,1853
R7,15,新潟県,高度急性期,実績,2025,1798
R7,15,新潟県,高度急性期,見込量,2026,1561
R7,15,新潟県,高度急性期,必要数,2025,1661
R7,15,新潟県,急性期,実績,2015,10758
R7,15,新潟県,急性期,実績,2018,10626
R7,15,新潟県,急性期,実績,2019,10156
R7,15,新潟県,急性期,実績,2020,9984
R7,15,新潟県,急性期,実績,2021,9828
R7,15,新潟県,急性期,実績,2022,9512
R7,15,新潟県,急性期,実績,2023,9172
R7,15,新潟県,急性期,実績,2024,9142
R7,15,新潟県,急性期,実績,2025,8443
R7,15,新潟県,急性期,見込量,2026,8315
R7,15,新潟県,急性期,必要数,2025,5730
R7,15,新潟県,回復期,実績,2015,1619
R7,15,新潟県,回復期,実績,2018,2659
R7,15,新潟県,回復期,実績,2019,3035
R7,15,新潟県,回復期,実績,2020,3206
R7,15,新潟県,回復期,実績,2021,3341
R7,15,新潟県,回復期,実績,2022,3579
R7,15,新潟県,回復期,実績,2023,3640
R7,15,新潟県,回復期,実績,2024,3505
R7,15,新潟県,回復期,実績,2025,3768
R7,15,新潟県,回復期,見込量,2026,3881
R7,15,新潟県,回復期,必要数,2025,5709
R7,15,新潟県,慢性期,実績,2015,6552
R7,15,新潟県,慢性期,実績,2018,6251
R7,15,新潟県,慢性期,実績,2019,6022
R7,15,新潟県,慢性期,実績,2020,5300
R7,15,新潟県,慢性期,実績,2021,4982
R7,15,新潟県,慢性期,実績,2022,4844
R7,15,新潟県,慢性期,実績,2023,4473
R7,15,新潟県,慢性期,実績,2024,4313
R7,15,新潟県,慢性期,実績,2025,4085
R7,15,新潟県,慢性期,見込量,2026,3962
R7,15,新潟県,慢性期,必要数,2025,5183
R7,16,富山県,合計,実績,2015,13599
R7,16,富山県,合計,実績,2018,13353
R7,16,富山県,合計,実績,2019,12421
R7,16,富山県,合計,実績,2020,12085
R7,16,富山県,合計,実績,2021,12060
R7,16,富山県,合計,実績,2022,11850
R7,16,富山県,合計,実績,2023,11659
R7,16,富山県,合計,実績,2024,11620
R7,16,富山県,合計,実績,2025,11399
R7,16,富山県,合計,見込量,2026,11280
R7,16,富山県,合計,必要数,2025,9557
R7,16,富山県,高度急性期,実績,2015,1753
R7,16,富山県,高度急性期,実績,2018,1789
R7,16,富山県,高度急性期,実績,2019,1777
R7,16,富山県,高度急性期,実績,2020,1727
R7,16,富山県,高度急性期,実績,2021,1765
R7,16,富山県,高度急性期,実績,2022,1719
R7,16,富山県,高度急性期,実績,2023,1673
R7,16,富山県,高度急性期,実績,2024,1723
R7,16,富山県,高度急性期,実績,2025,1747
R7,16,富山県,高度急性期,見込量,2026,1690
R7,16,富山県,高度急性期,必要数,2025,930
R7,16,富山県,急性期,実績,2015,5412
R7,16,富山県,急性期,実績,2018,4667
R7,16,富山県,急性期,実績,2019,4527
R7,16,富山県,急性期,実績,2020,4513
R7,16,富山県,急性期,実績,2021,4436
R7,16,富山県,急性期,実績,2022,4164
R7,16,富山県,急性期,実績,2023,4136
R7,16,富山県,急性期,実績,2024,4096
R7,16,富山県,急性期,実績,2025,3782
R7,16,富山県,急性期,見込量,2026,3648
R7,16,富山県,急性期,必要数,2025,3254
R7,16,富山県,回復期,実績,2015,1016
R7,16,富山県,回復期,実績,2018,1573
R7,16,富山県,回復期,実績,2019,1664
R7,16,富山県,回復期,実績,2020,1717
R7,16,富山県,回復期,実績,2021,1826
R7,16,富山県,回復期,実績,2022,1829
R7,16,富山県,回復期,実績,2023,1851
R7,16,富山県,回復期,実績,2024,1937
R7,16,富山県,回復期,実績,2025,2093
R7,16,富山県,回復期,見込量,2026,2198
R7,16,富山県,回復期,必要数,2025,2725
R7,16,富山県,慢性期,実績,2015,5418
R7,16,富山県,慢性期,実績,2018,5324
R7,16,富山県,慢性期,実績,2019,4453
R7,16,富山県,慢性期,実績,2020,4128
R7,16,富山県,慢性期,実績,2021,4033
R7,16,富山県,慢性期,実績,2022,4138
R7,16,富山県,慢性期,実績,2023,3999
R7,16,富山県,慢性期,実績,2024,3864
R7,16,富山県,慢性期,実績,2025,3777
R7,16,富山県,慢性期,見込量,2026,3744
R7,16,富山県,慢性期,必要数,2025,2648
R7,17,石川県,合計,実績,2015,14368
R7,17,石川県,合計,実績,2018,14535
R7,17,石川県,合計,実績,2019,14169
R7,17,石川県,合計,実績,2020,13519
R7,17,石川県,合計,実績,2021,13346
R7,17,石川県,合計,実績,2022,13271
R7,17,石川県,合計,実績,2023,13054
R7,17,石川県,合計,実績,2024,12735
R7,17,石川県,合計,実績,2025,12639
R7,17,石川県,合計,見込量,2026,12689
R7,17,石川県,合計,必要数,2025,11899
R7,17,石川県,高度急性期,実績,2015,2495
R7,17,石川県,高度急性期,実績,2018,2493
R7,17,石川県,高度急性期,実績,2019,2468
R7,17,石川県,高度急性期,実績,2020,2501
R7,17,石川県,高度急性期,実績,2021,2515
R7,17,石川県,高度急性期,実績,2022,2256
R7,17,石川県,高度急性期,実績,2023,2246
R7,17,石川県,高度急性期,実績,2024,2231
R7,17,石川県,高度急性期,実績,2025,2231
R7,17,石川県,高度急性期,見込量,2026,2245
R7,17,石川県,高度急性期,必要数,2025,1225
R7,17,石川県,急性期,実績,2015,6075
R7,17,石川県,急性期,実績,2018,5504
R7,17,石川県,急性期,実績,2019,5274
R7,17,石川県,急性期,実績,2020,5070
R7,17,石川県,急性期,実績,2021,4959
R7,17,石川県,急性期,実績,2022,5104
R7,17,石川県,急性期,実績,2023,4981
R7,17,石川県,急性期,実績,2024,4774
R7,17,石川県,急性期,実績,2025,4715
R7,17,石川県,急性期,見込量,2026,4651
R7,17,石川県,急性期,必要数,2025,3930
R7,17,石川県,回復期,実績,2015,1300
R7,17,石川県,回復期,実績,2018,1836
R7,17,石川県,回復期,実績,2019,2015
R7,17,石川県,回復期,実績,2020,2137
R7,17,石川県,回復期,実績,2021,2162
R7,17,石川県,回復期,実績,2022,2279
R7,17,石川県,回復期,実績,2023,2323
R7,17,石川県,回復期,実績,2024,2274
R7,17,石川県,回復期,実績,2025,2171
R7,17,石川県,回復期,見込量,2026,2195
R7,17,石川県,回復期,必要数,2025,3694
R7,17,石川県,慢性期,実績,2015,4498
R7,17,石川県,慢性期,実績,2018,4702
R7,17,石川県,慢性期,実績,2019,4412
R7,17,石川県,慢性期,実績,2020,3811
R7,17,石川県,慢性期,実績,2021,3710
R7,17,石川県,慢性期,実績,2022,3632
R7,17,石川県,慢性期,実績,2023,3504
R7,17,石川県,慢性期,実績,2024,3456
R7,17,石川県,慢性期,実績,2025,3522
R7,17,石川県,慢性期,見込量,2026,3598
R7,17,石川県,慢性期,必要数,2025,3050
R7,18,福井県,合計,実績,2015,9388
R7,18,福井県,合計,実績,2018,9066
R7,18,福井県,合計,実績,2019,8882
R7,18,福井県,合計,実績,2020,8736
R7,18,福井県,合計,実績,2021,8699
R7,18,福井県,合計,実績,2022,8546
R7,18,福井県,合計,実績,2023,8396
R7,18,福井県,合計,実績,2024,8485
R7,18,福井県,合計,実績,2025,8157
R7,18,福井県,合計,見込量,2026,7949
R7,18,福井県,合計,必要数,2025,7591
R7,18,福井県,高度急性期,実績,2015,1388
R7,18,福井県,高度急性期,実績,2018,1204
R7,18,福井県,高度急性期,実績,2019,1243
R7,18,福井県,高度急性期,実績,2020,926
R7,18,福井県,高度急性期,実績,2021,926
R7,18,福井県,高度急性期,実績,2022,934
R7,18,福井県,高度急性期,実績,2023,902
R7,18,福井県,高度急性期,実績,2024,902
R7,18,福井県,高度急性期,実績,2025,902
R7,18,福井県,高度急性期,見込量,2026,903
R7,18,福井県,高度急性期,必要数,2025,735
R7,18,福井県,急性期,実績,2015,4382
R7,18,福井県,急性期,実績,2018,4049
R7,18,福井県,急性期,実績,2019,3844
R7,18,福井県,急性期,実績,2020,4141
R7,18,福井県,急性期,実績,2021,3970
R7,18,福井県,急性期,実績,2022,3787
R7,18,福井県,急性期,実績,2023,3649
R7,18,福井県,急性期,実績,2024,3703
R7,18,福井県,急性期,実績,2025,3552
R7,18,福井県,急性期,見込量,2026,3415
R7,18,福井県,急性期,必要数,2025,2576
R7,18,福井県,回復期,実績,2015,1032
R7,18,福井県,回復期,実績,2018,1540
R7,18,福井県,回復期,実績,2019,1754
R7,18,福井県,回復期,実績,2020,1682
R7,18,福井県,回復期,実績,2021,1688
R7,18,福井県,回復期,実績,2022,1896
R7,18,福井県,回復期,実績,2023,1890
R7,18,福井県,回復期,実績,2024,1944
R7,18,福井県,回復期,実績,2025,1919
R7,18,福井県,回復期,見込量,2026,1930
R7,18,福井県,回復期,必要数,2025,2646
R7,18,福井県,慢性期,実績,2015,2586
R7,18,福井県,慢性期,実績,2018,2273
R7,18,福井県,慢性期,実績,2019,2041
R7,18,福井県,慢性期,実績,2020,1987
R7,18,福井県,慢性期,実績,2021,2115
R7,18,福井県,慢性期,実績,2022,1929
R7,18,福井県,慢性期,実績,2023,1955
R7,18,福井県,慢性期,実績,2024,1936
R7,18,福井県,慢性期,実績,2025,1784
R7,18,福井県,慢性期,見込量,2026,1701
R7,18,福井県,慢性期,必要数,2025,1634
R7,19,山梨県,合計,実績,2015,8539
R7,19,山梨県,合計,実績,2018,8502
R7,19,山梨県,合計,実績,2019,8467
R7,19,山梨県,合計,実績,2020,8415
R7,19,山梨県,合計,実績,2021,8377
R7,19,山梨県,合計,実績,2022,8481
R7,19,山梨県,合計,実績,2023,8367
R7,19,山梨県,合計,実績,2024,8412
R7,19,山梨県,合計,実績,2025,8049
R7,19,山梨県,合計,見込量,2026,7996
R7,19,山梨県,合計,必要数,2025,6909
R7,19,山梨県,高度急性期,実績,2015,1182
R7,19,山梨県,高度急性期,実績,2018,1149
R7,19,山梨県,高度急性期,実績,2019,1221
R7,19,山梨県,高度急性期,実績,2020,980
R7,19,山梨県,高度急性期,実績,2021,920
R7,19,山梨県,高度急性期,実績,2022,762
R7,19,山梨県,高度急性期,実績,2023,724
R7,19,山梨県,高度急性期,実績,2024,727
R7,19,山梨県,高度急性期,実績,2025,715
R7,19,山梨県,高度急性期,見込量,2026,762
R7,19,山梨県,高度急性期,必要数,2025,535
R7,19,山梨県,急性期,実績,2015,3848
R7,19,山梨県,急性期,実績,2018,3739
R7,19,山梨県,急性期,実績,2019,3381
R7,19,山梨県,急性期,実績,2020,3307
R7,19,山梨県,急性期,実績,2021,3432
R7,19,山梨県,急性期,実績,2022,3423
R7,19,山梨県,急性期,実績,2023,3583
R7,19,山梨県,急性期,実績,2024,3582
R7,19,山梨県,急性期,実績,2025,3313
R7,19,山梨県,急性期,見込量,2026,3245
R7,19,山梨県,急性期,必要数,2025,2028
R7,19,山梨県,回復期,実績,2015,1210
R7,19,山梨県,回復期,実績,2018,1369
R7,19,山梨県,回復期,実績,2019,1978
R7,19,山梨県,回復期,実績,2020,2052
R7,19,山梨県,回復期,実績,2021,1946
R7,19,山梨県,回復期,実績,2022,2133
R7,19,山梨県,回復期,実績,2023,1970
R7,19,山梨県,回復期,実績,2024,1834
R7,19,山梨県,回復期,実績,2025,1814
R7,19,山梨県,回復期,見込量,2026,1912
R7,19,山梨県,回復期,必要数,2025,2566
R7,19,山梨県,慢性期,実績,2015,2299
R7,19,山梨県,慢性期,実績,2018,2245
R7,19,山梨県,慢性期,実績,2019,1887
R7,19,山梨県,慢性期,実績,2020,2076
R7,19,山梨県,慢性期,実績,2021,2079
R7,19,山梨県,慢性期,実績,2022,2163
R7,19,山梨県,慢性期,実績,2023,2090
R7,19,山梨県,慢性期,実績,2024,2269
R7,19,山梨県,慢性期,実績,2025,2207
R7,19,山梨県,慢性期,見込量,2026,2077
R7,19,山梨県,慢性期,必要数,2025,1780
R7,20,長野県,合計,実績,2015,19218
R7,20,長野県,合計,実績,2018,19351
R7,20,長野県,合計,実績,2019,19083
R7,20,長野県,合計,実績,2020,18931
R7,20,長野県,合計,実績,2021,18932
R7,20,長野県,合計,実績,2022,18786
R7,20,長野県,合計,実績,2023,18183
R7,20,長野県,合計,実績,2024,17852
R7,20,長野県,合計,実績,2025,17771
R7,20,長野県,合計,見込量,2026,17694
R7,20,長野県,合計,必要数,2025,16839
R7,20,長野県,高度急性期,実績,2015,2673
R7,20,長野県,高度急性期,実績,2018,2121
R7,20,長野県,高度急性期,実績,2019,1953
R7,20,長野県,高度急性期,実績,2020,2047
R7,20,長野県,高度急性期,実績,2021,2102
R7,20,長野県,高度急性期,実績,2022,2066
R7,20,長野県,高度急性期,実績,2023,1999
R7,20,長野県,高度急性期,実績,2024,1947
R7,20,長野県,高度急性期,実績,2025,1865
R7,20,長野県,高度急性期,見込量,2026,1897
R7,20,長野県,高度急性期,必要数,2025,1907
R7,20,長野県,急性期,実績,2015,10397
R7,20,長野県,急性期,実績,2018,10077
R7,20,長野県,急性期,実績,2019,9828
R7,20,長野県,急性期,実績,2020,9570
R7,20,長野県,急性期,実績,2021,9686
R7,20,長野県,急性期,実績,2022,9664
R7,20,長野県,急性期,実績,2023,9297
R7,20,長野県,急性期,実績,2024,8985
R7,20,長野県,急性期,実績,2025,8942
R7,20,長野県,急性期,見込量,2026,8806
R7,20,長野県,急性期,必要数,2025,6551
R7,20,長野県,回復期,実績,2015,2312
R7,20,長野県,回復期,実績,2018,2774
R7,20,長野県,回復期,実績,2019,3104
R7,20,長野県,回復期,実績,2020,3240
R7,20,長野県,回復期,実績,2021,3353
R7,20,長野県,回復期,実績,2022,3399
R7,20,長野県,回復期,実績,2023,3535
R7,20,長野県,回復期,実績,2024,3658
R7,20,長野県,回復期,実績,2025,3519
R7,20,長野県,回復期,見込量,2026,3578
R7,20,長野県,回復期,必要数,2025,5121
R7,20,長野県,慢性期,実績,2015,3836
R7,20,長野県,慢性期,実績,2018,4379
R7,20,長野県,慢性期,実績,2019,4198
R7,20,長野県,慢性期,実績,2020,4074
R7,20,長野県,慢性期,実績,2021,3791
R7,20,長野県,慢性期,実績,2022,3657
R7,20,長野県,慢性期,実績,2023,3352
R7,20,長野県,慢性期,実績,2024,3262
R7,20,長野県,慢性期,実績,2025,3445
R7,20,長野県,慢性期,見込量,2026,3413
R7,20,長野県,慢性期,必要数,2025,3260
R7,21,岐阜県,合計,実績,2015,17413
R7,21,岐阜県,合計,実績,2018,16846
R7,21,岐阜県,合計,実績,2019,16402
R7,21,岐阜県,合計,実績,2020,16259
R7,21,岐阜県,合計,実績,2021,16283
R7,21,岐阜県,合計,実績,2022,16065
R7,21,岐阜県,合計,実績,2023,16078
R7,21,岐阜県,合計,実績,2024,15461
R7,21,岐阜県,合計,実績,2025,15129
R7,21,岐阜県,合計,見込量,2026,14541
R7,21,岐阜県,合計,必要数,2025,14978
R7,21,岐阜県,高度急性期,実績,2015,2120
R7,21,岐阜県,高度急性期,実績,2018,2487
R7,21,岐阜県,高度急性期,実績,2019,2547
R7,21,岐阜県,高度急性期,実績,2020,2504
R7,21,岐阜県,高度急性期,実績,2021,2504
R7,21,岐阜県,高度急性期,実績,2022,2516
R7,21,岐阜県,高度急性期,実績,2023,2512
R7,21,岐阜県,高度急性期,実績,2024,2497
R7,21,岐阜県,高度急性期,実績,2025,2863
R7,21,岐阜県,高度急性期,見込量,2026,2874
R7,21,岐阜県,高度急性期,必要数,2025,1692
R7,21,岐阜県,急性期,実績,2015,9890
R7,21,岐阜県,急性期,実績,2018,8392
R7,21,岐阜県,急性期,実績,2019,8027
R7,21,岐阜県,急性期,実績,2020,7751
R7,21,岐阜県,急性期,実績,2021,7985
R7,21,岐阜県,急性期,実績,2022,7588
R7,21,岐阜県,急性期,実績,2023,7452
R7,21,岐阜県,急性期,実績,2024,7173
R7,21,岐阜県,急性期,実績,2025,6498
R7,21,岐阜県,急性期,見込量,2026,6078
R7,21,岐阜県,急性期,必要数,2025,5792
R7,21,岐阜県,回復期,実績,2015,1908
R7,21,岐阜県,回復期,実績,2018,2501
R7,21,岐阜県,回復期,実績,2019,2479
R7,21,岐阜県,回復期,実績,2020,2658
R7,21,岐阜県,回復期,実績,2021,2692
R7,21,岐阜県,回復期,実績,2022,2682
R7,21,岐阜県,回復期,実績,2023,2874
R7,21,岐阜県,回復期,実績,2024,2750
R7,21,岐阜県,回復期,実績,2025,2992
R7,21,岐阜県,回復期,見込量,2026,2879
R7,21,岐阜県,回復期,必要数,2025,4765
R7,21,岐阜県,慢性期,実績,2015,3495
R7,21,岐阜県,慢性期,実績,2018,3466
R7,21,岐阜県,慢性期,実績,2019,3349
R7,21,岐阜県,慢性期,実績,2020,3346
R7,21,岐阜県,慢性期,実績,2021,3102
R7,21,岐阜県,慢性期,実績,2022,3279
