record_id,area_code,facility_name,facility_name_normalized,municipality,match_status,match_method,reason_code,candidate_count,match_score,p04_feature_index,p04_name,p04_name_normalized,p04_category,p04_address,p04_municipality,p04_beds,longitude,latitude
R7-2302-31,2302,レディスケア和田クリニック,レディスケア和田クリニック,愛西市,unmatched,none,no_name_match,0,,,,,,,,,,
R7-2302-32,2302,中村眼科,中村眼科,弥富市,matched,normalized_exact,,1,,106271,中村眼科,中村眼科,2,弥富市鯏浦町字車東１２,弥富市,3,136.740161,35.1124422
R7-2302-33,2302,小野クリニック,小野クリニック,あま市,matched,normalized_exact,,1,,105018,小野クリニック,小野クリニック,2,あま市小路３－９ー６,あま市,3,136.8124903,35.20564285
R7-2302-34,2302,大鹿眼科,大鹿眼科,津島市,matched,normalized_exact,,1,,105967,大鹿眼科,大鹿眼科,2,津島市東柳原町４－２７,津島市,1,136.7371452,35.18083333
R7-2302-35,2302,かみ形成外科,かみ形成外科,愛西市,matched,normalized_exact,,1,,99824,かみ形成外科,かみ形成外科,2,愛西市西保町北川原１７９－１４５,愛西市,1,136.70986974166667,35.14454421166666
R7-2302-36,2302,いくた整形外科クリニック,いくた整形外科クリニック,愛西市,candidate_only,none,no_name_match,210,0.8182,105280,森整形外科クリニック,森整形外科クリニック,2,あま市七宝町桂深田６０,あま市,0,,
R7-2304-14,2304,藤田医科大学病院,藤田医科大学病院,豊明市,matched,normalized_exact,,1,,106670,藤田医科大学病院,藤田医科大学病院,1,豊明市沓掛町田楽ヶ窪1-98,豊明市,1435,137.00051990654842,35.070585043539495
R7-2304-15,2304,愛知医科大学病院,愛知医科大学病院,長久手市,matched,normalized_exact,,1,,102227,愛知医科大学病院,愛知医科大学病院,1,長久手市岩作雁又1-1,長久手市,900,137.047893,35.191385
R7-2304-16,2304,公立陶生病院,公立陶生病院,瀬戸市,matched,normalized_exact,,1,,104175,公立陶生病院,公立陶生病院,1,瀬戸市西追分町160,瀬戸市,633,137.0819434,35.22594835
R7-2304-17,2304,独立行政法人労働者健康安全機構旭労災病院,労働者健康安全機構旭労災病院,尾張旭市,matched,normalized_exact,,1,,106945,独立行政法人　労働者健康安全機構旭労災病院,労働者健康安全機構旭労災病院,1,尾張旭市平子町北61,尾張旭市,250,137.01693238289795,35.223715268802465
R7-2304-18,2304,医療法人福友会 福友病院,福友会福友病院,日進市,matched,normalized_exact,,1,,103159,医療法人福友会　福友病院,福友会福友病院,1,日進市北新町殿ケ池上539,日進市,265,137.0579199,35.16106771
R7-2304-19,2304,瀬戸みどりのまち病院,瀬戸みどりのまち病院,瀬戸市,matched,normalized_exact,,1,,105486,瀬戸みどりのまち病院,瀬戸みどりのまち病院,1,瀬戸市緑町2-114-1,瀬戸市,177,137.08898653568892,35.20485936459188
R7-2304-20,2304,日進南病院,日進南病院,日進市,unmatched,none,no_name_match,0,,,,,,,,,,
R7-2304-21,2304,医療法人大医会 日進おりど病院,大医会日進おりど病院,日進市,matched,normalized_exact,,1,,103064,医療法人大医会　日進おりど病院,大医会日進おりど病院,1,日進市折戸町西田面110,日進市,130,137.0415061,35.12323893
R7-2304-22,2304,医療法人宏和会 あさい病院,宏和会あさい病院,瀬戸市,matched,normalized_exact,,1,,102776,医療法人宏和会　あさい病院,宏和会あさい病院,1,瀬戸市矢形町178-1,瀬戸市,120,137.1004792,35.19984421
R7-2304-23,2304,医療法人青和会中央病院,青和会中央病院,瀬戸市,matched,normalized_exact,,1,,103034,医療法人青和会　中央病院,青和会中央病院,1,瀬戸市陶原町3-12,瀬戸市,90,137.0896842,35.22388741
R7-2304-24,2304,医療法人青山病院,青山病院,瀬戸市,matched,normalized_exact,,1,,103033,医療法人青山病院,青山病院,1,瀬戸市南山町1-53,瀬戸市,89,137.0663145,35.2241139
R7-2304-25,2304,医療法人財団 愛泉会 愛知国際病院,愛泉会愛知国際病院,日進市,matched,normalized_exact,,1,,102813,医療法人財団愛泉会　愛知国際病院,愛泉会愛知国際病院,1,日進市米野木町南山987-31,日進市,72,137.0868829914577,35.13357153996912
R7-2304-26,2304,医療法人橘会　東名病院,橘会東名病院,長久手市,matched,normalized_exact,,1,,102702,医療法人橘会東名病院,橘会東名病院,1,長久手市作田1-1110,長久手市,58,137.026726,35.175422
R7-2304-27,2304,医療法人社団順心会井上病院,順心会井上病院,瀬戸市,matched,normalized_exact,,1,,102880,医療法人社団順心会　井上病院,順心会井上病院,1,瀬戸市川北町2-11,瀬戸市,46,137.061296486317,35.21842967274529
R7-2304-28,2304,可知整形外科,可知整形外科,尾張旭市,matched,normalized_exact,,1,,103643,可知整形外科,可知整形外科,2,尾張旭市南原山町赤土275,尾張旭市,19,137.0484201,35.21443902
R7-2304-29,2304,なごやひがし整形外科・脊椎クリニック,なごやひがし整形外科脊椎クリニック,東郷町,unmatched,none,no_name_match,0,,,,,,,,,,
R7-2304-30,2304,平針北クリニック,平針北クリニック,日進市,matched,normalized_exact,,1,,107352,平針北クリニック,平針北クリニック,2,日進市赤池町屋下306-2,日進市,17,137.0077138,35.12569553
R7-2304-31,2304,アガペクリニック,アガペクリニック,日進市,matched,normalized_exact,,1,,99114,アガペクリニック,アガペクリニック,2,日進市折戸町孫三ケ入61,日進市,17,137.0428613,35.1206467
R7-2304-32,2304,医療法人L’Ange　レディースクリニックアンジュ,l’angeレディスクリニックアンジュ,日進市,matched,normalized_suffix,,1,,102121,レディースクリニックアンジュ,レディスクリニックアンジュ,2,日進市岩崎台1-1202,日進市,16,137.0241501,35.1476944
R7-2304-33,2304,いしかわレディースクリニック,いしかわレディスクリニック,尾張旭市,matched,normalized_exact,,1,,99283,いしかわレディースクリニック,いしかわレディスクリニック,2,尾張旭市南栄町黒石64-5,尾張旭市,15,137.0313466,35.19357747
R7-2304-34,2304,中原クリニック,中原クリニック,瀬戸市,matched,normalized_exact,,1,,106242,中原クリニック,中原クリニック,2,瀬戸市山手町327,瀬戸市,12,137.0677789,35.23022569
R7-2304-35,2304,クリニックベル,クリニックベル,瀬戸市,matched,normalized_exact,,1,,100006,クリニックベル,クリニックベル,2,瀬戸市北浦町3-16,瀬戸市,12,137.0718135,35.22063975
R7-2304-36,2304,Ｌａｄｉｅｓ　Ｃｌｉｎｉｃ　ＴОＩＲО,ladiesclinictоirо,東郷町,unmatched,none,no_name_match,0,,,,,,,,,,
R7-2304-37,2304,前原外科　整形外科　小児科,前原外科整形外科小児科,豊明市,candidate_only,none,no_name_match,327,0.8421,105796,前原外科・整形外科,前原外科整形外科,2,豊明市阿野町西ノ海戸16-1,豊明市,11,,
R7-2304-38,2304,図書館通おかもとマタニティークリニック,図書館通おかもとマタニティクリニック,長久手市,matched,normalized_exact,,1,,105366,図書館通おかもとマタニティークリニック,図書館通おかもとマタニティクリニック,2,長久手市岩作長筬11-1,長久手市,10,137.038312,35.185131
R7-2304-39,2304,浅野産婦人科,浅野産婦人科,尾張旭市,matched,normalized_exact,,1,,105781,浅野産婦人科,浅野産婦人科,2,尾張旭市城前町4丁目1番地9,尾張旭市,9,137.02731867434198,35.21468036368707
R7-2304-40,2304,エム産婦人科外科クリニック,エム産婦人科外科クリニック,長久手市,unmatched,none,no_name_match,0,,,,,,,,,,
R7-2304-41,2304,寺島ファミリアクリニック,寺島ファミリアクリニック,日進市,candidate_only,none,no_name_match,327,0.8182,101438,ファミリークリニック優,ファミリクリニック優,2,長久手市根嶽1403,長久手市,0,,
R7-2304-42,2304,医療法人豊水会みずのクリニック,豊水会みずのクリニック,豊明市,matched,normalized_suffix,,1,,101706,みずのクリニック,みずのクリニック,2,豊明市前後町仙人塚1767,豊明市,17,136.998241,35.054603
R7-2304-43,2304,杉上クリニック,杉上クリニック,日進市,matched,normalized_exact,,1,,105458,杉上クリニック,杉上クリニック,2,日進市岩崎町芦廻間87-1,日進市,19,137.0274816,35.14771593
R7-2304-44,2304,おおたけニコニコクリニック,おおたけニコニコクリニック,瀬戸市,matched,normalized_exact,,1,,99534,おおたけニコニコクリニック,おおたけニコニコクリニック,2,瀬戸市西寺山町20,瀬戸市,2,137.0686654,35.21378364
R7-2304-45,2304,奥田眼科,奥田眼科,東郷町,matched,normalized_exact,,1,,103465,奥田眼科,奥田眼科,2,東郷町和合ヶ丘1-15-3,東郷町,1,137.05003616785527,35.109255840867704
R7-2305-14,2305,一宮西病院,一宮西病院,一宮市,matched,normalized_exact,,1,,103336,一宮西病院,一宮西病院,1,一宮市開明字平1,一宮市,465,136.77788741944445,35.31369354666666
R7-2305-15,2305,一宮市立市民病院,一宮市立市民病院,一宮市,matched,normalized_exact,,1,,103335,一宮市立市民病院,一宮市立市民病院,1,一宮市文京2-2-22,一宮市,594,136.8059299,35.31286458
R7-2305-16,2305,総合大雄会病院,総合大雄会病院,一宮市,matched,normalized_exact,,1,,105838,総合大雄会病院,総合大雄会病院,1,一宮市桜1-9-9,一宮市,379,136.8062239,35.30567041
R7-2305-17,2305,医療法人尾張健友会 千秋病院,尾張健友会千秋病院,一宮市,matched,normalized_exact,,1,,103144,医療法人尾張健友会　千秋病院,尾張健友会千秋病院,1,一宮市千秋町塩尻字山王1,一宮市,294,136.8479861,35.28910482
R7-2305-18,2305,稲沢市民病院,稲沢市民病院,稲沢市,matched,normalized_exact,,1,,103383,稲沢市民病院,稲沢市民病院,1,稲沢市長束町沼100,稲沢市,320,136.8042405,35.25153703
R7-2305-19,2305,愛知県厚生農業協同組合連合会稲沢厚生病院,愛知県稲沢厚生病院,稲沢市,matched,normalized_exact,,1,,102246,愛知県厚生農業協同組合連合会　稲沢厚生病院,愛知県稲沢厚生病院,1,稲沢市祖父江町本甲拾町野7,稲沢市,300,136.73257578736974,35.25257868011995
R7-2305-20,2305,医療法人泰玄会　泰玄会病院,泰玄会泰玄会病院,一宮市,matched,normalized_exact,,1,,103062,医療法人泰玄会　泰玄会病院,泰玄会泰玄会病院,1,一宮市東五城字備前1-1,一宮市,133,136.75248240453232,35.309235449379
R7-2305-21,2305,大雄会第一病院,大雄会第一病院,一宮市,matched,normalized_exact,,1,,106054,大雄会第一病院,大雄会第一病院,1,一宮市羽衣1-6-12,一宮市,132,136.8092383,35.30536133
R7-2305-22,2305,医療法人来光会 尾洲病院,来光会尾洲病院,一宮市,matched,normalized_exact,,1,,103240,医療法人来光会　尾洲病院,来光会尾洲病院,1,一宮市浅井町小日比野字新太37,一宮市,131,136.831547775,35.34094560166667
R7-2305-23,2305,一宮市立木曽川市民病院,一宮市立木曽川市民病院,一宮市,matched,normalized_exact,,1,,103334,一宮市立　木曽川市民病院,一宮市立木曽川市民病院,1,一宮市木曽川町黒田字北野黒165,一宮市,134,136.7845637807146,35.351867701710866
R7-2305-24,2305,一宮医療療育センター,一宮医療療育センタ,一宮市,matched,normalized_exact,,1,,103317,一宮医療療育センター,一宮医療療育センタ,1,一宮市冨田字流筋1679-2,一宮市,120,136.73980544099487,35.29387678480164
R7-2305-25,2305,医療法人六輪会 六輪病院,六輪会六輪病院,稲沢市,matched,normalized_exact,,1,,103255,医療法人六輪会　六輪病院,六輪会六輪病院,1,稲沢市平和町塩川104,稲沢市,105,136.7362427,35.20091266
R7-2305-26,2305,医療法人山下病院,山下病院,一宮市,matched,normalized_exact,,1,,102831,医療法人山下病院,山下病院,1,一宮市中町1-3-5,一宮市,102,136.798559,35.29573459
R7-2305-27,2305,医療法人泰玄会 泰玄会西病院,泰玄会泰玄会西病院,一宮市,matched,normalized_exact,,1,,103061,医療法人泰玄会　泰玄会西病院,泰玄会泰玄会西病院,1,一宮市小信中島字郷中104,一宮市,81,136.7473383021491,35.308298554285464
R7-2305-28,2305,上林記念病院,上林記念病院,一宮市,matched,normalized_exact,,1,,105174,上林記念病院,上林記念病院,1,一宮市奥町字下口西89-1,一宮市,445,136.75666103229128,35.32790840730935
R7-2305-29,2305,医療法人医徳会 国井病院,医徳会国井病院,一宮市,matched,normalized_exact,,1,,102651,医療法人医徳会　国井病院,医徳会国井病院,1,一宮市木曽川町黒田三の通り32-1,一宮市,28,136.77999236229766,35.342601594181005
R7-2305-30,2305,医療法人回精会北津島病院,回精会北津島病院,稲沢市,matched,normalized_exact,,1,,102685,医療法人回精会　北津島病院,回精会北津島病院,1,稲沢市平和町嫁振307,稲沢市,294,136.7374165,35.20151367
R7-2305-31,2305,孝友クリニック,孝友クリニック,一宮市,matched,normalized_exact,,1,,104183,孝友クリニック,孝友クリニック,2,一宮市北小渕字道上５５－１,一宮市,19,136.8298264,35.30400608
R7-2305-32,2305,磯村医院,磯村医院,一宮市,matched,normalized_exact,,1,,103301,磯村医院,磯村医院,2,一宮市千秋町佐野字五反田２１番地,一宮市,19,136.8546278,35.30251628
R7-2305-33,2305,たなけん脊椎・眼科クリニック,たなけん脊椎眼科クリニック,一宮市,unmatched,none,no_name_match,0,,,,,,,,,,
R7-2305-34,2305,医療法人いつき会 いつきクリニック一宮,いつき会いつきクリニック一宮,一宮市,matched,normalized_exact,,1,,102401,医療法人　いつき会　いつきクリニック一宮,いつき会いつきクリニック一宮,2,一宮市大和町毛受字辻畑４７－１,一宮市,19,136.7764791,35.29720916
R7-2305-35,2305,井上内科クリニック,井上内科クリニック,一宮市,matched,normalized_exact,,1,,103283,井上内科クリニック,井上内科クリニック,2,一宮市開明字東沼８５,一宮市,19,136.75996954154795,35.318778098970725
R7-2305-36,2305,医療法人洲榮会 山村外科,洲榮会山村外科,稲沢市,candidate_only,none,no_name_match,345,0.8571,102906,医療法人洲栄会　山村外科,洲栄会山村外科,2,稲沢市小池１－４－２５,稲沢市,19,,
R7-2305-37,2305,宮崎外科,宮崎外科,稲沢市,matched,normalized_exact,,1,,103949,宮崎外科,宮崎外科,2,稲沢市西町３丁目２２４,稲沢市,19,136.7851346,35.2496148
R7-2305-38,2305,セブンベルクリニック,セブンベルクリニック,稲沢市,matched,normalized_exact,,1,,100583,セブンベルクリニック,セブンベルクリニック,2,稲沢市小池４丁目１２２,稲沢市,19,136.81408460184377,35.247707380971235
R7-2305-39,2305,つかはらレディースクリニック,つかはらレディスクリニック,一宮市,matched,normalized_exact,,1,,100774,つかはらレディースクリニック,つかはらレディスクリニック,2,一宮市浅野字居森野７１－１,一宮市,18,136.8287142,35.30038954
R7-2305-40,2305,メイプルベルクリニック,メイプルベルクリニック,一宮市,unmatched,none,no_name_match,0,,,,,,,,,,
R7-2305-41,2305,てしがわらレディスクリニック,てしがわらレディスクリニック,一宮市,matched,normalized_exact,,1,,100831,てしがわらレディスクリニック,てしがわらレディスクリニック,2,一宮市大和町毛受字浜田１８,一宮市,12,136.779413,35.2972092
R7-2305-42,2305,三輪産婦人科,三輪産婦人科,稲沢市,candidate_only,none,no_name_match,345,0.8,104538,三輪産婦人科小児科,三輪産婦人科小児科,2,稲沢市石橋二丁目１５７番地,稲沢市,12,,
R7-2305-43,2305,愛北ハートクリニック,愛北ハトクリニック,一宮市,matched,normalized_exact,,1,,102283,愛北ハートクリニック,愛北ハトクリニック,2,一宮市千秋町加納馬場字清水７７,一宮市,11,136.8658547655108,35.308572373866504
R7-2305-44,2305,愛岐眼科,愛岐眼科,一宮市,matched,normalized_exact,,1,,102193,愛岐眼科,愛岐眼科,2,一宮市浅井町大日比野字清郷８５番地,一宮市,8,136.81949447222223,35.341406191666664
R7-2305-45,2305,医療法人高橋眼科,高橋眼科,一宮市,matched,normalized_exact,,1,,102445,医療法人　高橋眼科,高橋眼科,2,一宮市本町１丁目３番９号,一宮市,8,136.802015,35.30557183
R7-2305-46,2305,産婦人科はっとりクリニック,産婦人科はっとりクリニック,一宮市,matched,normalized_exact,,1,,104672,産婦人科はっとりクリニック,産婦人科はっとりクリニック,2,一宮市木曽川町黒田字中針口北ノ切３７,一宮市,7,136.77917217620688,35.35015726290463
R7-2305-47,2305,ふなはし眼科,ふなはし眼科,一宮市,matched,normalized_exact,,1,,101492,ふなはし眼科,ふなはし眼科,2,一宮市大和町苅安賀字火口上５３,一宮市,5,136.7779405,35.28959961
R7-2305-48,2305,びさい眼科,びさい眼科,一宮市,matched,normalized_exact,,1,,101351,びさい眼科,びさい眼科,2,一宮市東五城備前１０－１,一宮市,5,136.75436946147403,35.30802169515362
R7-2305-49,2305,医療法人恵仁会 一宮整形外科,恵仁会一宮整形外科,一宮市,matched,normalized_exact,,1,,102436,医療法人　恵仁会　一宮整形外科,恵仁会一宮整形外科,2,一宮市下沼町４丁目８番地,一宮市,19,136.8166309,35.31409722
R7-2305-50,2305,ながき眼科,ながき眼科,一宮市,matched,normalized_exact,,1,,100987,ながき眼科,ながき眼科,2,一宮市栄４－６－２８,一宮市,2,136.799286,35.30059896
R7-2305-51,2305,医療法人 東浦眼科医院,東浦眼科医院,稲沢市,matched,normalized_exact,,1,,102498,医療法人　東浦眼科医院,東浦眼科医院,2,稲沢市正明寺１丁目８番１８号,稲沢市,1,136.80916,35.2527657
R7-2306-14,2306,愛知県厚生農業協同組合連合会江南厚生病院,愛知県江南厚生病院,江南市,matched,normalized_exact,,1,,102248,愛知県厚生農業協同組合連合会　江南厚生病院,愛知県江南厚生病院,1,江南市高屋町大松原137,江南市,684,136.87810175191404,35.355344331079046
R7-2306-15,2306,春日井市民病院,春日井市民病院,春日井市,matched,normalized_exact,,1,,104910,春日井市民病院,春日井市民病院,1,春日井市鷹来町1-1-1,春日井市,558,136.9689455,35.27173049
R7-2306-16,2306,小牧市民病院,小牧市民病院,小牧市,matched,normalized_exact,,1,,105010,小牧市民病院,小牧市民病院,1,小牧市常普請1-20,小牧市,520,136.917045,35.2873682
R7-2306-17,2306,さくら総合病院,さくら総合病院,大口町,matched,normalized_exact,,1,,100271,さくら総合病院,さくら総合病院,1,丹羽郡大口町新宮1-129,大口町,390,136.9206484,35.3295943
R7-2306-18,2306,医療法人徳洲会名古屋徳洲会総合病院,徳洲会名古屋徳洲会総合病院,春日井市,matched,normalized_exact,,1,,103126,医療法人徳洲会　名古屋徳洲会総合病院,徳洲会名古屋徳洲会総合病院,1,春日井市高蔵寺町北2-52,春日井市,350,137.039794,35.2651873
R7-2306-19,2306,社会医療法人志聖会総合犬山中央病院,志聖会総合犬山中央病院,犬山市,matched,normalized_exact,,1,,104804,社会医療法人志聖会　総合犬山中央病院,志聖会総合犬山中央病院,1,犬山市大字五郎丸字二夕子塚6,犬山市,306,136.94693816193163,35.36384124191034
R7-2306-20,2306,医療法人陽和会 春日井リハビリテーション病院,陽和会春日井リハビリテション病院,春日井市,matched,normalized_exact,,1,,103238,医療法人陽和会　春日井リハビリテーション病院,陽和会春日井リハビリテション病院,1,春日井市神屋町706,春日井市,279,137.0327055,35.30496116
R7-2306-21,2306,愛知県医療療育総合センター中央病院,愛知県医療療育総合センタ中央病院,春日井市,matched,normalized_exact,,1,,102240,愛知県医療療育総合センター　中央病院,愛知県医療療育総合センタ中央病院,1,春日井市神屋町713-8,春日井市,267,137.0378451533397,35.30164787612493
R7-2306-22,2306,医療法人社団喜峰会 東海記念病院,喜峰会東海記念病院,春日井市,matched,normalized_exact,,1,,102872,医療法人社団喜峰会　東海記念病院,喜峰会東海記念病院,1,春日井市廻間町字大洞681-47,春日井市,199,137.03084577963318,35.29239362075876
R7-2306-23,2306,小牧第一病院,小牧第一病院,小牧市,matched,normalized_exact,,1,,105012,小牧第一病院,小牧第一病院,1,小牧市中央5-39,小牧市,170,136.9304275,35.28732422
R7-2306-24,2306,高森台病院,高森台病院,春日井市,matched,normalized_exact,,1,,104271,高森台病院,高森台病院,1,春日井市高森台4-4-50,春日井市,160,137.04521441944445,35.29608667777777
R7-2306-25,2306,岩倉病院,岩倉病院,岩倉市,matched,normalized_exact,,1,,103836,岩倉病院,岩倉病院,1,岩倉市川井町北海戸1,岩倉市,141,136.864129,35.26832397
R7-2306-26,2306,佐藤病院,佐藤病院,江南市,matched,normalized_exact,,1,,104405,佐藤病院,佐藤病院,1,江南市上奈良町緑48,江南市,125,136.8594367,35.33185342
R7-2306-27,2306,北陽会病院,北陽会病院,春日井市,matched,normalized_exact,,1,,107505,北陽会病院,北陽会病院,1,春日井市八幡町118,春日井市,120,136.95848838737376,35.240109340339934
R7-2306-28,2306,小牧ようてい記念病院,小牧ようてい記念病院,小牧市,matched,normalized_exact,,1,,105007,小牧ようてい記念病院,小牧ようてい記念病院,1,小牧市大字西之島字丁田1963,小牧市,120,136.89617785650552,35.295158955324354
R7-2306-29,2306,医療法人大町会犬山駅西病院,大町会犬山駅西病院,犬山市,matched,normalized_suffix,,1,,104087,犬山駅西病院,犬山駅西病院,1,犬山市大字犬山字高見町11,犬山市,107,136.9441290677766,35.38033939410271
R7-2306-30,2306,医療法人永仁会 さとう病院,永仁会さとう病院,犬山市,matched,normalized_exact,,1,,102670,医療法人永仁会　さとう病院,永仁会さとう病院,1,犬山市大字羽黒字下大日8-3,犬山市,99,136.9431652972222,35.351306095
R7-2306-31,2306,白山リハビリテーション病院,白山リハビリテション病院,春日井市,matched,normalized_exact,,1,,107098,白山リハビリテーション病院,白山リハビリテション病院,1,春日井市庄名町字山之田1011-25,春日井市,84,137.0284949,35.28114883
R7-2306-32,2306,春日井整形あさひ病院,春日井整形あさひ病院,春日井市,unmatched,none,no_name_match,0,,,,,,,,,,
R7-2306-33,2306,一般財団法人春日会足立病院,春日会足立病院,春日井市,matched,normalized_exact,,1,,103349,一般財団法人春日会　足立病院,春日会足立病院,1,春日井市若草通1-1,春日井市,60,136.9549481,35.23402561
R7-2306-34,2306,医療法人光寿会 光寿会春日井病院,光寿会光寿会春日井病院,春日井市,matched,normalized_exact,,1,,102759,医療法人光寿会　光寿会春日井病院,光寿会光寿会春日井病院,1,春日井市下原町字萱場1920-1,春日井市,55,136.9784618,35.27104564
R7-2306-35,2306,あいちせぼね病院,あいちせぼね病院,犬山市,matched,normalized_exact,,1,,99031,あいちせぼね病院,あいちせぼね病院,1,犬山市大字五郎丸字上池31-1,犬山市,48,136.93798098985414,35.36580414974842
R7-2306-36,2306,かすがいマタニティクリニック,かすがいマタニティクリニック,春日井市,matched,normalized_exact,,1,,99719,かすがいマタニティクリニック,かすがいマタニティクリニック,2,春日井市前並町東屋敷103番地,春日井市,19,136.9474425,35.26124457
R7-2306-37,2306,医療法人愛洋会 加藤クリニック,愛洋会加藤クリニック,春日井市,matched,normalized_exact,,1,,102636,医療法人愛洋会　加藤クリニック,愛洋会加藤クリニック,2,春日井市下屋敷町字下屋敷1-2,春日井市,19,136.9352219,35.24929607
R7-2306-38,2306,医療法人雄峰会まのウィメンズクリニック,雄峰会まのウィメンズクリニック,春日井市,matched,normalized_exact,,1,,103231,医療法人雄峰会まのウィメンズクリニック,雄峰会まのウィメンズクリニック,2,春日井市松新町2-5,春日井市,19,136.9590253630855,35.232733912859445
R7-2306-39,2306,森永産婦人科,森永産婦人科,春日井市,matched,normalized_exact,,1,,105259,森永産婦人科,森永産婦人科,2,春日井市八事町3-46,春日井市,19,136.9799954,35.2442037
R7-2306-40,2306,医療法人俊友会 渡辺整形外科,俊友会渡辺整形外科,春日井市,matched,normalized_exact,,1,,102914,医療法人俊友会　渡辺整形外科,俊友会渡辺整形外科,2,春日井市廻間町681-159,春日井市,19,137.0300687,35.2935028
R7-2306-41,2306,医療法人同仁会 鳥居クリニック,同仁会鳥居クリニック,春日井市,matched,normalized_exact,,1,,103120,医療法人同仁会　鳥居クリニック,同仁会鳥居クリニック,2,春日井市鳥居松町2-307,春日井市,19,136.9706239,35.24179187
R7-2306-42,2306,医療法人啓友会 宮崎整形外科．外科．内科,啓友会宮崎整形外科外科内科,犬山市,matched,normalized_exact,,1,,102724,医療法人啓友会宮崎整形外科外科内科,啓友会宮崎整形外科外科内科,2,犬山市大字羽黒新田字下蝉屋7-1,犬山市,19,136.9487683,35.34590922
R7-2306-43,2306,医療法人ふなびきクリニック,ふなびきクリニック,犬山市,matched,normalized_exact,,1,,102591,医療法人ふなびきクリニック,ふなびきクリニック,2,犬山市大字前原字桜坪29-2,犬山市,19,136.9606076,35.36337891
R7-2306-44,2306,ハートクリニックさわだ,ハトクリニックさわだ,犬山市,matched,normalized_exact,,1,,101171,ハートクリニックさわだ,ハトクリニックさわだ,2,犬山市梅坪2-122,犬山市,19,136.95229415424294,35.376168397370044
R7-2306-45,2306,マザークリニックハピネス,マザクリニックハピネス,犬山市,matched,normalized_exact,,1,,101602,マザークリニックハピネス,マザクリニックハピネス,2,犬山市塔野地西1-4-6,犬山市,19,136.95664964166667,35.37357074333334
R7-2306-46,2306,みわレディースクリニック,みわレディスクリニック,小牧市,matched,normalized_exact,,1,,101827,みわレディースクリニック,みわレディスクリニック,2,小牧市小牧二丁目582,小牧市,19,136.92640327708492,35.291359025016384
R7-2306-47,2306,医療法人啓生会 小牧クリニック,啓生会小牧クリニック,小牧市,matched,normalized_suffix,,1,,98818,（医）啓生会　小牧クリニック,医啓生会小牧クリニック,2,小牧市北外山字桜井807番の5,小牧市,19,136.924901,35.280424
R7-2306-48,2306,産科・婦人科ミナミクリニック,産科婦人科ミナミクリニック,小牧市,matched,normalized_exact,,1,,104665,産科・婦人科ミナミクリニック,産科婦人科ミナミクリニック,2,小牧市小牧原四丁目３８番地１,小牧市,19,136.92749099998963,35.30325111187167
R7-2306-49,2306,小木こどもファミリークリニック,小木こどもファミリクリニック,小牧市,matched,normalized_exact,,1,,105014,小木こどもファミリークリニック,小木こどもファミリクリニック,2,小牧市小木南二丁目３２,小牧市,19,136.89493245810812,35.27156698988797
R7-2306-50,2306,エンゼルレディースクリニック,エンゼルレディスクリニック,小牧市,matched,normalized_exact,,1,,99494,エンゼルレディースクリニック,エンゼルレディスクリニック,2,小牧市中央二丁目22番地,小牧市,19,136.93126704446217,35.291731055146734
R7-2306-51,2306,ようてい中央クリニック,ようてい中央クリニック,岩倉市,matched,normalized_exact,,1,,102040,ようてい中央クリニック,ようてい中央クリニック,2,岩倉市曽野町郷前17,岩倉市,19,136.878138,35.26926324
R7-2306-52,2306,医療法人山田外科内科,山田外科内科,大口町,matched,normalized_exact,,1,,102833,医療法人山田外科内科,山田外科内科,2,丹羽郡大口町竹田2-38,大口町,19,136.9063944,35.3357464
R7-2306-53,2306,伊藤整形・内科　あいちスポーツ・人工関節クリニック,伊藤整形内科あいちスポツ人工関節クリニック,扶桑町,unmatched,none,no_name_match,0,,,,,,,,,,
R7-2306-54,2306,福井産婦人科医院,福井産婦人科医院,春日井市,matched,normalized_exact,,1,,107307,福井産婦人科医院,福井産婦人科医院,2,春日井市藤山台２－１－１２,春日井市,16,137.0422992,35.28337259333333
R7-2306-55,2306,医療法人政秀会 肛門科安藤外科,政秀会肛門科安藤外科,春日井市,matched,normalized_exact,,1,,102994,医療法人政秀会　肛門科安藤外科,政秀会肛門科安藤外科,2,春日井市若草通3-39,春日井市,15,136.9589387,35.23753387
R7-2306-56,2306,愛岐中央眼科,愛岐中央眼科,江南市,matched,normalized_exact,,1,,102194,愛岐中央眼科,愛岐中央眼科,2,江南市大間町南大間5,江南市,18,136.861533,35.332819
R7-2306-57,2306,やまだ産婦人科,やまだ産婦人科,江南市,matched,normalized_exact,,1,,101987,やまだ産婦人科,やまだ産婦人科,2,江南市高屋町八幡116,江南市,14,136.87838227777777,35.345863664444444
R7-2306-58,2306,医療法人 啓生会 春日井クリニック,啓生会春日井クリニック,春日井市,matched,normalized_exact,,1,,102722,医療法人啓生会　春日井クリニック,啓生会春日井クリニック,2,春日井市妙慶町3-25,春日井市,12,136.9514833,35.23888563
R7-2306-59,2306,大野レディスクリニック,大野レディスクリニック,岩倉市,matched,normalized_exact,,1,,106041,大野レディスクリニック,大野レディスクリニック,2,岩倉市稲荷町高畑10,岩倉市,12,136.8702615,35.27019531
