published_fy,pref_code,pref_name,area_code,area_name,bed_function,series,year,beds
R6,23,愛知県,2307,知多半島,回復期,必要数,2025,1209
R6,23,愛知県,2307,知多半島,慢性期,実績,2015,502
R6,23,愛知県,2307,知多半島,慢性期,実績,2018,535
R6,23,愛知県,2307,知多半島,慢性期,実績,2019,535
R6,23,愛知県,2307,知多半島,慢性期,実績,2020,565
R6,23,愛知県,2307,知多半島,慢性期,実績,2021,492
R6,23,愛知県,2307,知多半島,慢性期,実績,2022,528
R6,23,愛知県,2307,知多半島,慢性期,実績,2023,498
R6,23,愛知県,2307,知多半島,慢性期,実績,2024,501
R6,23,愛知県,2307,知多半島,慢性期,見込量,2025,460
R6,23,愛知県,2307,知多半島,慢性期,必要数,2025,674
R6,23,愛知県,2308,西三河北部,合計,実績,2015,2561
R6,23,愛知県,2308,西三河北部,合計,実績,2018,2840
R6,23,愛知県,2308,西三河北部,合計,実績,2019,2830
R6,23,愛知県,2308,西三河北部,合計,実績,2020,2862
R6,23,愛知県,2308,西三河北部,合計,実績,2021,2902
R6,23,愛知県,2308,西三河北部,合計,実績,2022,2798
R6,23,愛知県,2308,西三河北部,合計,実績,2023,2944
R6,23,愛知県,2308,西三河北部,合計,実績,2024,2920
R6,23,愛知県,2308,西三河北部,合計,見込量,2025,2834
R6,23,愛知県,2308,西三河北部,合計,必要数,2025,3064
R6,23,愛知県,2308,西三河北部,高度急性期,実績,2015,437
R6,23,愛知県,2308,西三河北部,高度急性期,実績,2018,375
R6,23,愛知県,2308,西三河北部,高度急性期,実績,2019,427
R6,23,愛知県,2308,西三河北部,高度急性期,実績,2020,427
R6,23,愛知県,2308,西三河北部,高度急性期,実績,2021,427
R6,23,愛知県,2308,西三河北部,高度急性期,実績,2022,427
R6,23,愛知県,2308,西三河北部,高度急性期,実績,2023,435
R6,23,愛知県,2308,西三河北部,高度急性期,実績,2024,435
R6,23,愛知県,2308,西三河北部,高度急性期,見込量,2025,435
R6,23,愛知県,2308,西三河北部,高度急性期,必要数,2025,368
R6,23,愛知県,2308,西三河北部,急性期,実績,2015,1277
R6,23,愛知県,2308,西三河北部,急性期,実績,2018,1479
R6,23,愛知県,2308,西三河北部,急性期,実績,2019,1427
R6,23,愛知県,2308,西三河北部,急性期,実績,2020,1434
R6,23,愛知県,2308,西三河北部,急性期,実績,2021,1410
R6,23,愛知県,2308,西三河北部,急性期,実績,2022,1410
R6,23,愛知県,2308,西三河北部,急性期,実績,2023,1444
R6,23,愛知県,2308,西三河北部,急性期,実績,2024,1305
R6,23,愛知県,2308,西三河北部,急性期,見込量,2025,1305
R6,23,愛知県,2308,西三河北部,急性期,必要数,2025,1128
R6,23,愛知県,2308,西三河北部,回復期,実績,2015,261
R6,23,愛知県,2308,西三河北部,回復期,実績,2018,287
R6,23,愛知県,2308,西三河北部,回復期,実績,2019,388
R6,23,愛知県,2308,西三河北部,回復期,実績,2020,423
R6,23,愛知県,2308,西三河北部,回復期,実績,2021,477
R6,23,愛知県,2308,西三河北部,回復期,実績,2022,323
R6,23,愛知県,2308,西三河北部,回復期,実績,2023,427
R6,23,愛知県,2308,西三河北部,回復期,実績,2024,592
R6,23,愛知県,2308,西三河北部,回復期,見込量,2025,506
R6,23,愛知県,2308,西三河北部,回復期,必要数,2025,990
R6,23,愛知県,2308,西三河北部,慢性期,実績,2015,586
R6,23,愛知県,2308,西三河北部,慢性期,実績,2018,699
R6,23,愛知県,2308,西三河北部,慢性期,実績,2019,588
R6,23,愛知県,2308,西三河北部,慢性期,実績,2020,578
R6,23,愛知県,2308,西三河北部,慢性期,実績,2021,588
R6,23,愛知県,2308,西三河北部,慢性期,実績,2022,638
R6,23,愛知県,2308,西三河北部,慢性期,実績,2023,638
R6,23,愛知県,2308,西三河北部,慢性期,実績,2024,588
R6,23,愛知県,2308,西三河北部,慢性期,見込量,2025,588
R6,23,愛知県,2308,西三河北部,慢性期,必要数,2025,578
R6,23,愛知県,2309,西三河南部西,合計,実績,2015,4603
R6,23,愛知県,2309,西三河南部西,合計,実績,2018,4763
R6,23,愛知県,2309,西三河南部西,合計,実績,2019,4642
R6,23,愛知県,2309,西三河南部西,合計,実績,2020,4674
R6,23,愛知県,2309,西三河南部西,合計,実績,2021,4597
R6,23,愛知県,2309,西三河南部西,合計,実績,2022,4535
R6,23,愛知県,2309,西三河南部西,合計,実績,2023,4489
R6,23,愛知県,2309,西三河南部西,合計,実績,2024,4393
R6,23,愛知県,2309,西三河南部西,合計,見込量,2025,4592
R6,23,愛知県,2309,西三河南部西,合計,必要数,2025,4998
R6,23,愛知県,2309,西三河南部西,高度急性期,実績,2015,1523
R6,23,愛知県,2309,西三河南部西,高度急性期,実績,2018,405
R6,23,愛知県,2309,西三河南部西,高度急性期,実績,2019,347
R6,23,愛知県,2309,西三河南部西,高度急性期,実績,2020,347
R6,23,愛知県,2309,西三河南部西,高度急性期,実績,2021,347
R6,23,愛知県,2309,西三河南部西,高度急性期,実績,2022,387
R6,23,愛知県,2309,西三河南部西,高度急性期,実績,2023,387
R6,23,愛知県,2309,西三河南部西,高度急性期,実績,2024,394
R6,23,愛知県,2309,西三河南部西,高度急性期,見込量,2025,567
R6,23,愛知県,2309,西三河南部西,高度急性期,必要数,2025,585
R6,23,愛知県,2309,西三河南部西,急性期,実績,2015,1360
R6,23,愛知県,2309,西三河南部西,急性期,実績,2018,2362
R6,23,愛知県,2309,西三河南部西,急性期,実績,2019,2382
R6,23,愛知県,2309,西三河南部西,急性期,実績,2020,2401
R6,23,愛知県,2309,西三河南部西,急性期,実績,2021,2461
R6,23,愛知県,2309,西三河南部西,急性期,実績,2022,2439
R6,23,愛知県,2309,西三河南部西,急性期,実績,2023,2313
R6,23,愛知県,2309,西三河南部西,急性期,実績,2024,2254
R6,23,愛知県,2309,西三河南部西,急性期,見込量,2025,2062
R6,23,愛知県,2309,西三河南部西,急性期,必要数,2025,1703
R6,23,愛知県,2309,西三河南部西,回復期,実績,2015,753
R6,23,愛知県,2309,西三河南部西,回復期,実績,2018,743
R6,23,愛知県,2309,西三河南部西,回復期,実績,2019,903
R6,23,愛知県,2309,西三河南部西,回復期,実績,2020,781
R6,23,愛知県,2309,西三河南部西,回復期,実績,2021,858
R6,23,愛知県,2309,西三河南部西,回復期,実績,2022,858
R6,23,愛知県,2309,西三河南部西,回復期,実績,2023,858
R6,23,愛知県,2309,西三河南部西,回復期,実績,2024,856
R6,23,愛知県,2309,西三河南部西,回復期,見込量,2025,1032
R6,23,愛知県,2309,西三河南部西,回復期,必要数,2025,1770
R6,23,愛知県,2309,西三河南部西,慢性期,実績,2015,967
R6,23,愛知県,2309,西三河南部西,慢性期,実績,2018,1253
R6,23,愛知県,2309,西三河南部西,慢性期,実績,2019,1010
R6,23,愛知県,2309,西三河南部西,慢性期,実績,2020,1145
R6,23,愛知県,2309,西三河南部西,慢性期,実績,2021,931
R6,23,愛知県,2309,西三河南部西,慢性期,実績,2022,851
R6,23,愛知県,2309,西三河南部西,慢性期,実績,2023,931
R6,23,愛知県,2309,西三河南部西,慢性期,実績,2024,889
R6,23,愛知県,2309,西三河南部西,慢性期,見込量,2025,931
R6,23,愛知県,2309,西三河南部西,慢性期,必要数,2025,940
R6,23,愛知県,2310,西三河南部東,合計,実績,2015,2291
R6,23,愛知県,2310,西三河南部東,合計,実績,2018,2302
R6,23,愛知県,2310,西三河南部東,合計,実績,2019,2180
R6,23,愛知県,2310,西三河南部東,合計,実績,2020,2488
R6,23,愛知県,2310,西三河南部東,合計,実績,2021,2281
R6,23,愛知県,2310,西三河南部東,合計,実績,2022,2465
R6,23,愛知県,2310,西三河南部東,合計,実績,2023,2412
R6,23,愛知県,2310,西三河南部東,合計,実績,2024,2412
R6,23,愛知県,2310,西三河南部東,合計,見込量,2025,2464
R6,23,愛知県,2310,西三河南部東,合計,必要数,2025,2325
R6,23,愛知県,2310,西三河南部東,高度急性期,実績,2015,545
R6,23,愛知県,2310,西三河南部東,高度急性期,実績,2018,247
R6,23,愛知県,2310,西三河南部東,高度急性期,実績,2019,406
R6,23,愛知県,2310,西三河南部東,高度急性期,実績,2020,446
R6,23,愛知県,2310,西三河南部東,高度急性期,実績,2021,499
R6,23,愛知県,2310,西三河南部東,高度急性期,実績,2022,395
R6,23,愛知県,2310,西三河南部東,高度急性期,実績,2023,446
R6,23,愛知県,2310,西三河南部東,高度急性期,実績,2024,391
R6,23,愛知県,2310,西三河南部東,高度急性期,見込量,2025,391
R6,23,愛知県,2310,西三河南部東,高度急性期,必要数,2025,231
R6,23,愛知県,2310,西三河南部東,急性期,実績,2015,716
R6,23,愛知県,2310,西三河南部東,急性期,実績,2018,1011
R6,23,愛知県,2310,西三河南部東,急性期,実績,2019,788
R6,23,愛知県,2310,西三河南部東,急性期,実績,2020,1031
R6,23,愛知県,2310,西三河南部東,急性期,実績,2021,931
R6,23,愛知県,2310,西三河南部東,急性期,実績,2022,1098
R6,23,愛知県,2310,西三河南部東,急性期,実績,2023,977
R6,23,愛知県,2310,西三河南部東,急性期,実績,2024,1051
R6,23,愛知県,2310,西三河南部東,急性期,見込量,2025,1051
R6,23,愛知県,2310,西三河南部東,急性期,必要数,2025,706
R6,23,愛知県,2310,西三河南部東,回復期,実績,2015,479
R6,23,愛知県,2310,西三河南部東,回復期,実績,2018,340
R6,23,愛知県,2310,西三河南部東,回復期,実績,2019,372
R6,23,愛知県,2310,西三河南部東,回復期,実績,2020,437
R6,23,愛知県,2310,西三河南部東,回復期,実績,2021,297
R6,23,愛知県,2310,西三河南部東,回復期,実績,2022,378
R6,23,愛知県,2310,西三河南部東,回復期,実績,2023,351
R6,23,愛知県,2310,西三河南部東,回復期,実績,2024,332
R6,23,愛知県,2310,西三河南部東,回復期,見込量,2025,372
R6,23,愛知県,2310,西三河南部東,回復期,必要数,2025,902
R6,23,愛知県,2310,西三河南部東,慢性期,実績,2015,551
R6,23,愛知県,2310,西三河南部東,慢性期,実績,2018,704
R6,23,愛知県,2310,西三河南部東,慢性期,実績,2019,614
R6,23,愛知県,2310,西三河南部東,慢性期,実績,2020,574
R6,23,愛知県,2310,西三河南部東,慢性期,実績,2021,554
R6,23,愛知県,2310,西三河南部東,慢性期,実績,2022,594
R6,23,愛知県,2310,西三河南部東,慢性期,実績,2023,638
R6,23,愛知県,2310,西三河南部東,慢性期,実績,2024,638
R6,23,愛知県,2310,西三河南部東,慢性期,見込量,2025,650
R6,23,愛知県,2310,西三河南部東,慢性期,必要数,2025,486
R6,23,愛知県,2311,東三河北部,合計,実績,2015,445
R6,23,愛知県,2311,東三河北部,合計,実績,2018,436
R6,23,愛知県,2311,東三河北部,合計,実績,2019,399
R6,23,愛知県,2311,東三河北部,合計,実績,2020,399
R6,23,愛知県,2311,東三河北部,合計,実績,2021,529
R6,23,愛知県,2311,東三河北部,合計,実績,2022,285
R6,23,愛知県,2311,東三河北部,合計,実績,2023,279
R6,23,愛知県,2311,東三河北部,合計,実績,2024,279
R6,23,愛知県,2311,東三河北部,合計,見込量,2025,305
R6,23,愛知県,2311,東三河北部,合計,必要数,2025,267
R6,23,愛知県,2311,東三河北部,高度急性期,実績,2015,0
R6,23,愛知県,2311,東三河北部,高度急性期,実績,2018,0
R6,23,愛知県,2311,東三河北部,高度急性期,実績,2019,0
R6,23,愛知県,2311,東三河北部,高度急性期,実績,2020,0
R6,23,愛知県,2311,東三河北部,高度急性期,実績,2021,0
R6,23,愛知県,2311,東三河北部,高度急性期,実績,2022,0
R6,23,愛知県,2311,東三河北部,高度急性期,実績,2023,0
R6,23,愛知県,2311,東三河北部,高度急性期,実績,2024,0
R6,23,愛知県,2311,東三河北部,高度急性期,見込量,2025,0
R6,23,愛知県,2311,東三河北部,高度急性期,必要数,2025,19
R6,23,愛知県,2311,東三河北部,急性期,実績,2015,225
R6,23,愛知県,2311,東三河北部,急性期,実績,2018,158
R6,23,愛知県,2311,東三河北部,急性期,実績,2019,137
R6,23,愛知県,2311,東三河北部,急性期,実績,2020,137
R6,23,愛知県,2311,東三河北部,急性期,実績,2021,187
R6,23,愛知県,2311,東三河北部,急性期,実績,2022,118
R6,23,愛知県,2311,東三河北部,急性期,実績,2023,118
R6,23,愛知県,2311,東三河北部,急性期,実績,2024,118
R6,23,愛知県,2311,東三河北部,急性期,見込量,2025,118
R6,23,愛知県,2311,東三河北部,急性期,必要数,2025,103
R6,23,愛知県,2311,東三河北部,回復期,実績,2015,13
R6,23,愛知県,2311,東三河北部,回復期,実績,2018,67
R6,23,愛知県,2311,東三河北部,回復期,実績,2019,67
R6,23,愛知県,2311,東三河北部,回復期,実績,2020,67
R6,23,愛知県,2311,東三河北部,回復期,実績,2021,167
R6,23,愛知県,2311,東三河北部,回復期,実績,2022,67
R6,23,愛知県,2311,東三河北部,回復期,実績,2023,61
R6,23,愛知県,2311,東三河北部,回復期,実績,2024,61
R6,23,愛知県,2311,東三河北部,回復期,見込量,2025,87
R6,23,愛知県,2311,東三河北部,回復期,必要数,2025,70
R6,23,愛知県,2311,東三河北部,慢性期,実績,2015,207
R6,23,愛知県,2311,東三河北部,慢性期,実績,2018,211
R6,23,愛知県,2311,東三河北部,慢性期,実績,2019,195
R6,23,愛知県,2311,東三河北部,慢性期,実績,2020,195
R6,23,愛知県,2311,東三河北部,慢性期,実績,2021,175
R6,23,愛知県,2311,東三河北部,慢性期,実績,2022,100
R6,23,愛知県,2311,東三河北部,慢性期,実績,2023,100
R6,23,愛知県,2311,東三河北部,慢性期,実績,2024,100
R6,23,愛知県,2311,東三河北部,慢性期,見込量,2025,100
R6,23,愛知県,2311,東三河北部,慢性期,必要数,2025,75
R6,23,愛知県,2312,東三河南部,合計,実績,2015,6433
R6,23,愛知県,2312,東三河南部,合計,実績,2018,6617
R6,23,愛知県,2312,東三河南部,合計,実績,2019,6493
R6,23,愛知県,2312,東三河南部,合計,実績,2020,6120
R6,23,愛知県,2312,東三河南部,合計,実績,2021,6106
R6,23,愛知県,2312,東三河南部,合計,実績,2022,6098
R6,23,愛知県,2312,東三河南部,合計,実績,2023,6061
R6,23,愛知県,2312,東三河南部,合計,実績,2024,5948
R6,23,愛知県,2312,東三河南部,合計,見込量,2025,6223
R6,23,愛知県,2312,東三河南部,合計,必要数,2025,5214
R6,23,愛知県,2312,東三河南部,高度急性期,実績,2015,799
R6,23,愛知県,2312,東三河南部,高度急性期,実績,2018,739
R6,23,愛知県,2312,東三河南部,高度急性期,実績,2019,739
R6,23,愛知県,2312,東三河南部,高度急性期,実績,2020,739
R6,23,愛知県,2312,東三河南部,高度急性期,実績,2021,744
R6,23,愛知県,2312,東三河南部,高度急性期,実績,2022,789
R6,23,愛知県,2312,東三河南部,高度急性期,実績,2023,789
R6,23,愛知県,2312,東三河南部,高度急性期,実績,2024,744
R6,23,愛知県,2312,東三河南部,高度急性期,見込量,2025,744
R6,23,愛知県,2312,東三河南部,高度急性期,必要数,2025,537
R6,23,愛知県,2312,東三河南部,急性期,実績,2015,2364
R6,23,愛知県,2312,東三河南部,急性期,実績,2018,2376
R6,23,愛知県,2312,東三河南部,急性期,実績,2019,2405
R6,23,愛知県,2312,東三河南部,急性期,実績,2020,2404
R6,23,愛知県,2312,東三河南部,急性期,実績,2021,2460
R6,23,愛知県,2312,東三河南部,急性期,実績,2022,2393
R6,23,愛知県,2312,東三河南部,急性期,実績,2023,2356
R6,23,愛知県,2312,東三河南部,急性期,実績,2024,2310
R6,23,愛知県,2312,東三河南部,急性期,見込量,2025,2527
R6,23,愛知県,2312,東三河南部,急性期,必要数,2025,1633
R6,23,愛知県,2312,東三河南部,回復期,実績,2015,548
R6,23,愛知県,2312,東三河南部,回復期,実績,2018,640
R6,23,愛知県,2312,東三河南部,回復期,実績,2019,604
R6,23,愛知県,2312,東三河南部,回復期,実績,2020,620
R6,23,愛知県,2312,東三河南部,回復期,実績,2021,564
R6,23,愛知県,2312,東三河南部,回復期,実績,2022,578
R6,23,愛知県,2312,東三河南部,回復期,実績,2023,578
R6,23,愛知県,2312,東三河南部,回復期,実績,2024,578
R6,23,愛知県,2312,東三河南部,回復期,見込量,2025,614
R6,23,愛知県,2312,東三河南部,回復期,必要数,2025,1587
R6,23,愛知県,2312,東三河南部,慢性期,実績,2015,2722
R6,23,愛知県,2312,東三河南部,慢性期,実績,2018,2862
R6,23,愛知県,2312,東三河南部,慢性期,実績,2019,2745
R6,23,愛知県,2312,東三河南部,慢性期,実績,2020,2357
R6,23,愛知県,2312,東三河南部,慢性期,実績,2021,2338
R6,23,愛知県,2312,東三河南部,慢性期,実績,2022,2338
R6,23,愛知県,2312,東三河南部,慢性期,実績,2023,2338
R6,23,愛知県,2312,東三河南部,慢性期,実績,2024,2316
R6,23,愛知県,2312,東三河南部,慢性期,見込量,2025,2338
R6,23,愛知県,2312,東三河南部,慢性期,必要数,2025,1457
R6,23,愛知県,2313,名古屋・尾張中部,合計,実績,2015,21579
R6,23,愛知県,2313,名古屋・尾張中部,合計,実績,2018,21352
R6,23,愛知県,2313,名古屋・尾張中部,合計,実績,2019,21033
R6,23,愛知県,2313,名古屋・尾張中部,合計,実績,2020,20794
R6,23,愛知県,2313,名古屋・尾張中部,合計,実績,2021,20506
R6,23,愛知県,2313,名古屋・尾張中部,合計,実績,2022,20437
R6,23,愛知県,2313,名古屋・尾張中部,合計,実績,2023,20260
R6,23,愛知県,2313,名古屋・尾張中部,合計,実績,2024,19861
R6,23,愛知県,2313,名古屋・尾張中部,合計,見込量,2025,20063
R6,23,愛知県,2313,名古屋・尾張中部,合計,必要数,2025,22039
R6,23,愛知県,2313,名古屋・尾張中部,高度急性期,実績,2015,6395
R6,23,愛知県,2313,名古屋・尾張中部,高度急性期,実績,2018,6009
R6,23,愛知県,2313,名古屋・尾張中部,高度急性期,実績,2019,6008
R6,23,愛知県,2313,名古屋・尾張中部,高度急性期,実績,2020,5915
R6,23,愛知県,2313,名古屋・尾張中部,高度急性期,実績,2021,5954
R6,23,愛知県,2313,名古屋・尾張中部,高度急性期,実績,2022,5727
R6,23,愛知県,2313,名古屋・尾張中部,高度急性期,実績,2023,6091
R6,23,愛知県,2313,名古屋・尾張中部,高度急性期,実績,2024,5997
R6,23,愛知県,2313,名古屋・尾張中部,高度急性期,見込量,2025,5974
R6,23,愛知県,2313,名古屋・尾張中部,高度急性期,必要数,2025,2885
R6,23,愛知県,2313,名古屋・尾張中部,急性期,実績,2015,8899
R6,23,愛知県,2313,名古屋・尾張中部,急性期,実績,2018,7927
R6,23,愛知県,2313,名古屋・尾張中部,急性期,実績,2019,7655
R6,23,愛知県,2313,名古屋・尾張中部,急性期,実績,2020,7564
R6,23,愛知県,2313,名古屋・尾張中部,急性期,実績,2021,7542
R6,23,愛知県,2313,名古屋・尾張中部,急性期,実績,2022,7596
R6,23,愛知県,2313,名古屋・尾張中部,急性期,実績,2023,7277
R6,23,愛知県,2313,名古屋・尾張中部,急性期,実績,2024,7175
R6,23,愛知県,2313,名古屋・尾張中部,急性期,見込量,2025,7251
R6,23,愛知県,2313,名古屋・尾張中部,急性期,必要数,2025,8067
R6,23,愛知県,2313,名古屋・尾張中部,回復期,実績,2015,1932
R6,23,愛知県,2313,名古屋・尾張中部,回復期,実績,2018,2928
R6,23,愛知県,2313,名古屋・尾張中部,回復期,実績,2019,3227
R6,23,愛知県,2313,名古屋・尾張中部,回復期,実績,2020,3243
R6,23,愛知県,2313,名古屋・尾張中部,回復期,実績,2021,3267
R6,23,愛知県,2313,名古屋・尾張中部,回復期,実績,2022,3224
R6,23,愛知県,2313,名古屋・尾張中部,回復期,実績,2023,3093
R6,23,愛知県,2313,名古屋・尾張中部,回復期,実績,2024,3278
R6,23,愛知県,2313,名古屋・尾張中部,回復期,見込量,2025,3469
R6,23,愛知県,2313,名古屋・尾張中部,回復期,必要数,2025,7509
R6,23,愛知県,2313,名古屋・尾張中部,慢性期,実績,2015,4353
R6,23,愛知県,2313,名古屋・尾張中部,慢性期,実績,2018,4488
R6,23,愛知県,2313,名古屋・尾張中部,慢性期,実績,2019,4143
R6,23,愛知県,2313,名古屋・尾張中部,慢性期,実績,2020,4072
R6,23,愛知県,2313,名古屋・尾張中部,慢性期,実績,2021,3743
R6,23,愛知県,2313,名古屋・尾張中部,慢性期,実績,2022,3890
R6,23,愛知県,2313,名古屋・尾張中部,慢性期,実績,2023,3799
R6,23,愛知県,2313,名古屋・尾張中部,慢性期,実績,2024,3411
R6,23,愛知県,2313,名古屋・尾張中部,慢性期,見込量,2025,3369
R6,23,愛知県,2313,名古屋・尾張中部,慢性期,必要数,2025,3578
R6,24,三重県,2405,桑員,合計,実績,2015,1767
R6,24,三重県,2405,桑員,合計,実績,2018,1567
R6,24,三重県,2405,桑員,合計,実績,2019,1626
R6,24,三重県,2405,桑員,合計,実績,2020,1457
R6,24,三重県,2405,桑員,合計,実績,2021,1507
R6,24,三重県,2405,桑員,合計,実績,2022,1491
R6,24,三重県,2405,桑員,合計,実績,2023,1416
R6,24,三重県,2405,桑員,合計,実績,2024,1509
R6,24,三重県,2405,桑員,合計,見込量,2025,1509
R6,24,三重県,2405,桑員,合計,必要数,2025,1548
R6,24,三重県,2405,桑員,高度急性期,実績,2015,3
R6,24,三重県,2405,桑員,高度急性期,実績,2018,23
R6,24,三重県,2405,桑員,高度急性期,実績,2019,27
R6,24,三重県,2405,桑員,高度急性期,実績,2020,33
R6,24,三重県,2405,桑員,高度急性期,実績,2021,33
R6,24,三重県,2405,桑員,高度急性期,実績,2022,33
R6,24,三重県,2405,桑員,高度急性期,実績,2023,33
R6,24,三重県,2405,桑員,高度急性期,実績,2024,33
R6,24,三重県,2405,桑員,高度急性期,見込量,2025,27
R6,24,三重県,2405,桑員,高度急性期,必要数,2025,114
R6,24,三重県,2405,桑員,急性期,実績,2015,1142
R6,24,三重県,2405,桑員,急性期,実績,2018,902
R6,24,三重県,2405,桑員,急性期,実績,2019,938
R6,24,三重県,2405,桑員,急性期,実績,2020,926
R6,24,三重県,2405,桑員,急性期,実績,2021,822
R6,24,三重県,2405,桑員,急性期,実績,2022,821
R6,24,三重県,2405,桑員,急性期,実績,2023,750
R6,24,三重県,2405,桑員,急性期,実績,2024,842
R6,24,三重県,2405,桑員,急性期,見込量,2025,848
R6,24,三重県,2405,桑員,急性期,必要数,2025,497
R6,24,三重県,2405,桑員,回復期,実績,2015,71
R6,24,三重県,2405,桑員,回復期,実績,2018,91
R6,24,三重県,2405,桑員,回復期,実績,2019,110
R6,24,三重県,2405,桑員,回復期,実績,2020,129
R6,24,三重県,2405,桑員,回復期,実績,2021,216
R6,24,三重県,2405,桑員,回復期,実績,2022,216
R6,24,三重県,2405,桑員,回復期,実績,2023,216
R6,24,三重県,2405,桑員,回復期,実績,2024,220
R6,24,三重県,2405,桑員,回復期,見込量,2025,220
R6,24,三重県,2405,桑員,回復期,必要数,2025,554
R6,24,三重県,2405,桑員,慢性期,実績,2015,551
R6,24,三重県,2405,桑員,慢性期,実績,2018,551
R6,24,三重県,2405,桑員,慢性期,実績,2019,551
R6,24,三重県,2405,桑員,慢性期,実績,2020,369
R6,24,三重県,2405,桑員,慢性期,実績,2021,436
R6,24,三重県,2405,桑員,慢性期,実績,2022,421
R6,24,三重県,2405,桑員,慢性期,実績,2023,417
R6,24,三重県,2405,桑員,慢性期,実績,2024,414
R6,24,三重県,2405,桑員,慢性期,見込量,2025,414
R6,24,三重県,2405,桑員,慢性期,必要数,2025,383
R6,24,三重県,2406,三泗,合計,実績,2015,2816
R6,24,三重県,2406,三泗,合計,実績,2018,2780
R6,24,三重県,2406,三泗,合計,実績,2019,2780
R6,24,三重県,2406,三泗,合計,実績,2020,2705
R6,24,三重県,2406,三泗,合計,実績,2021,2746
R6,24,三重県,2406,三泗,合計,実績,2022,2707
R6,24,三重県,2406,三泗,合計,実績,2023,2577
R6,24,三重県,2406,三泗,合計,実績,2024,2893
R6,24,三重県,2406,三泗,合計,見込量,2025,2650
R6,24,三重県,2406,三泗,合計,必要数,2025,2527
R6,24,三重県,2406,三泗,高度急性期,実績,2015,346
R6,24,三重県,2406,三泗,高度急性期,実績,2018,646
R6,24,三重県,2406,三泗,高度急性期,実績,2019,646
R6,24,三重県,2406,三泗,高度急性期,実績,2020,646
R6,24,三重県,2406,三泗,高度急性期,実績,2021,638
R6,24,三重県,2406,三泗,高度急性期,実績,2022,662
R6,24,三重県,2406,三泗,高度急性期,実績,2023,658
R6,24,三重県,2406,三泗,高度急性期,実績,2024,656
R6,24,三重県,2406,三泗,高度急性期,見込量,2025,656
R6,24,三重県,2406,三泗,高度急性期,必要数,2025,299
R6,24,三重県,2406,三泗,急性期,実績,2015,1457
R6,24,三重県,2406,三泗,急性期,実績,2018,989
R6,24,三重県,2406,三泗,急性期,実績,2019,989
R6,24,三重県,2406,三泗,急性期,実績,2020,939
R6,24,三重県,2406,三泗,急性期,実績,2021,968
R6,24,三重県,2406,三泗,急性期,実績,2022,905
R6,24,三重県,2406,三泗,急性期,実績,2023,857
R6,24,三重県,2406,三泗,急性期,実績,2024,1013
R6,24,三重県,2406,三泗,急性期,見込量,2025,982
R6,24,三重県,2406,三泗,急性期,必要数,2025,725
R6,24,三重県,2406,三泗,回復期,実績,2015,322
R6,24,三重県,2406,三泗,回復期,実績,2018,558
R6,24,三重県,2406,三泗,回復期,実績,2019,558
R6,24,三重県,2406,三泗,回復期,実績,2020,553
R6,24,三重県,2406,三泗,回復期,実績,2021,553
R6,24,三重県,2406,三泗,回復期,実績,2022,553
R6,24,三重県,2406,三泗,回復期,実績,2023,451
R6,24,三重県,2406,三泗,回復期,実績,2024,522
R6,24,三重県,2406,三泗,回復期,見込量,2025,428
R6,24,三重県,2406,三泗,回復期,必要数,2025,874
R6,24,三重県,2406,三泗,慢性期,実績,2015,691
R6,24,三重県,2406,三泗,慢性期,実績,2018,587
R6,24,三重県,2406,三泗,慢性期,実績,2019,587
R6,24,三重県,2406,三泗,慢性期,実績,2020,567
R6,24,三重県,2406,三泗,慢性期,実績,2021,587
R6,24,三重県,2406,三泗,慢性期,実績,2022,587
R6,24,三重県,2406,三泗,慢性期,実績,2023,611
R6,24,三重県,2406,三泗,慢性期,実績,2024,702
R6,24,三重県,2406,三泗,慢性期,見込量,2025,584
R6,24,三重県,2406,三泗,慢性期,必要数,2025,629
R6,24,三重県,2407,鈴亀,合計,実績,2015,1890
R6,24,三重県,2407,鈴亀,合計,実績,2018,1839
R6,24,三重県,2407,鈴亀,合計,実績,2019,1907
R6,24,三重県,2407,鈴亀,合計,実績,2020,1901
R6,24,三重県,2407,鈴亀,合計,実績,2021,1911
R6,24,三重県,2407,鈴亀,合計,実績,2022,1900
R6,24,三重県,2407,鈴亀,合計,実績,2023,1900
R6,24,三重県,2407,鈴亀,合計,実績,2024,1832
R6,24,三重県,2407,鈴亀,合計,見込量,2025,1816
R6,24,三重県,2407,鈴亀,合計,必要数,2025,1659
R6,24,三重県,2407,鈴亀,高度急性期,実績,2015,296
R6,24,三重県,2407,鈴亀,高度急性期,実績,2018,296
R6,24,三重県,2407,鈴亀,高度急性期,実績,2019,293
R6,24,三重県,2407,鈴亀,高度急性期,実績,2020,293
R6,24,三重県,2407,鈴亀,高度急性期,実績,2021,293
R6,24,三重県,2407,鈴亀,高度急性期,実績,2022,293
R6,24,三重県,2407,鈴亀,高度急性期,実績,2023,293
R6,24,三重県,2407,鈴亀,高度急性期,実績,2024,293
R6,24,三重県,2407,鈴亀,高度急性期,見込量,2025,293
R6,24,三重県,2407,鈴亀,高度急性期,必要数,2025,151
R6,24,三重県,2407,鈴亀,急性期,実績,2015,848
R6,24,三重県,2407,鈴亀,急性期,実績,2018,738
R6,24,三重県,2407,鈴亀,急性期,実績,2019,729
R6,24,三重県,2407,鈴亀,急性期,実績,2020,724
