published_fy,direction,pref_code,pref_name,area_code,area_name,phase,rank,partner_pref_code,partner_pref_name,partner_area_code,partner_area_name,rate,rate_source_value,value_status
R7,流入率,18,福井県,1801,福井・坂井,包括期,5,17,石川県,1701,南加賀,0.010561946633283529,0.010561946633283529,observed
R7,流入率,18,福井県,1801,福井・坂井,慢性期,1,18,福井県,1801,福井・坂井,0.9123236018204545,0.9123236018204545,observed
R7,流入率,18,福井県,1801,福井・坂井,慢性期,2,18,福井県,1803,丹南,0.035507466470513,0.035507466470513,observed
R7,流入率,18,福井県,1801,福井・坂井,慢性期,3,18,福井県,1802,奥越,0.02034606044893265,0.02034606044893265,observed
R7,流出率,18,福井県,1801,福井・坂井,高度急性期+急性期,1,18,福井県,1801,福井・坂井,0.9693722748864094,0.9693722748864094,observed
R7,流出率,18,福井県,1801,福井・坂井,高度急性期+急性期,2,18,福井県,1803,丹南,0.0048334805905728175,0.0048334805905728175,observed
R7,流出率,18,福井県,1801,福井・坂井,高度急性期+急性期,3,17,石川県,1702,石川中央,0.004720069376346976,0.004720069376346976,observed
R7,流出率,18,福井県,1801,福井・坂井,包括期,1,18,福井県,1801,福井・坂井,0.9761790293847995,0.9761790293847995,observed
R7,流出率,18,福井県,1801,福井・坂井,包括期,2,18,福井県,1803,丹南,0.007975255033339686,0.007975255033339686,observed
R7,流出率,18,福井県,1801,福井・坂井,慢性期,1,18,福井県,1801,福井・坂井,0.9130733440413038,0.9130733440413038,observed
R7,流出率,18,福井県,1801,福井・坂井,慢性期,2,18,福井県,1803,丹南,0.04280314041018059,0.04280314041018059,observed
R7,流出率,18,福井県,1801,福井・坂井,慢性期,3,18,福井県,1804,嶺南,0.018997063438889024,0.018997063438889024,observed
R7,流出率,18,福井県,1801,福井・坂井,慢性期,4,17,石川県,1701,南加賀,0.008869864701285509,0.008869864701285509,observed
R7,流出率,18,福井県,1801,福井・坂井,慢性期,5,18,福井県,1802,奥越,0.008573979263709283,0.008573979263709283,observed
R7,流出率,18,福井県,1801,福井・坂井,慢性期,6,17,石川県,1702,石川中央,0.007145653515952422,0.007145653515952422,observed
R7,流入率,18,福井県,1802,奥越,高度急性期+急性期,1,18,福井県,1802,奥越,0.9566193804572019,0.9566193804572019,observed
R7,流入率,18,福井県,1802,奥越,包括期,1,18,福井県,1802,奥越,0.9666836937012475,0.9666836937012475,observed
R7,流入率,18,福井県,1802,奥越,慢性期,1,18,福井県,1802,奥越,0.8842929545224669,0.8842929545224669,observed
R7,流入率,18,福井県,1802,奥越,慢性期,2,18,福井県,1801,福井・坂井,0.1156029534816244,0.1156029534816244,observed
R7,流出率,18,福井県,1802,奥越,高度急性期+急性期,1,18,福井県,1802,奥越,0.5075504755886491,0.5075504755886491,observed
R7,流出率,18,福井県,1802,奥越,高度急性期+急性期,2,18,福井県,1801,福井・坂井,0.4768077210933196,0.4768077210933196,observed
R7,流出率,18,福井県,1802,奥越,包括期,1,18,福井県,1802,奥越,0.6330343077797256,0.6330343077797256,observed
R7,流出率,18,福井県,1802,奥越,包括期,2,18,福井県,1801,福井・坂井,0.35651740504819157,0.35651740504819157,observed
R7,流出率,18,福井県,1802,奥越,慢性期,1,18,福井県,1802,奥越,0.6983154952633146,0.6983154952633146,observed
R7,流出率,18,福井県,1802,奥越,慢性期,2,18,福井県,1801,福井・坂井,0.21680989525126898,0.21680989525126898,observed
R7,流入率,18,福井県,1803,丹南,高度急性期+急性期,1,18,福井県,1803,丹南,0.9547676151622856,0.9547676151622856,observed
R7,流入率,18,福井県,1803,丹南,高度急性期+急性期,2,18,福井県,1801,福井・坂井,0.026445470758979073,0.026445470758979073,observed
R7,流入率,18,福井県,1803,丹南,包括期,1,18,福井県,1803,丹南,0.9562523098202588,0.9562523098202588,observed
R7,流入率,18,福井県,1803,丹南,包括期,2,18,福井県,1801,福井・坂井,0.02409882159529078,0.02409882159529078,observed
R7,流入率,18,福井県,1803,丹南,慢性期,1,18,福井県,1803,丹南,0.8709384049457014,0.8709384049457014,observed
R7,流入率,18,福井県,1803,丹南,慢性期,2,18,福井県,1801,福井・坂井,0.08788104099910883,0.08788104099910883,observed
R7,流入率,18,福井県,1803,丹南,慢性期,3,18,福井県,1804,嶺南,0.02001578387535398,0.02001578387535398,observed
R7,流出率,18,福井県,1803,丹南,高度急性期+急性期,1,18,福井県,1801,福井・坂井,0.5461014659365823,0.5461014659365823,observed
R7,流出率,18,福井県,1803,丹南,高度急性期+急性期,2,18,福井県,1803,丹南,0.4320914966791502,0.4320914966791502,observed
R7,流出率,18,福井県,1803,丹南,包括期,1,18,福井県,1803,丹南,0.760350152553917,0.760350152553917,observed
R7,流出率,18,福井県,1803,丹南,包括期,2,18,福井県,1801,福井・坂井,0.22717463837165083,0.22717463837165083,observed
R7,流出率,18,福井県,1803,丹南,慢性期,1,18,福井県,1803,丹南,0.8821969561198647,0.8821969561198647,observed
R7,流出率,18,福井県,1803,丹南,慢性期,2,18,福井県,1801,福井・坂井,0.07390504946340012,0.07390504946340012,observed
R7,流出率,18,福井県,1803,丹南,慢性期,3,18,福井県,1804,嶺南,0.03367556314241207,0.03367556314241207,observed
R7,流入率,18,福井県,1804,嶺南,高度急性期+急性期,1,18,福井県,1804,嶺南,0.9711036871242209,0.9711036871242209,observed
R7,流入率,18,福井県,1804,嶺南,包括期,1,18,福井県,1804,嶺南,0.9777557111553137,0.9777557111553137,observed
R7,流入率,18,福井県,1804,嶺南,慢性期,1,18,福井県,1804,嶺南,0.7524138157630775,0.7524138157630775,observed
R7,流入率,18,福井県,1804,嶺南,慢性期,2,18,福井県,1801,福井・坂井,0.04340597347303106,0.04340597347303106,observed
R7,流入率,18,福井県,1804,嶺南,慢性期,3,18,福井県,1803,丹南,0.03699816819321296,0.03699816819321296,observed
R7,流入率,18,福井県,1804,嶺南,慢性期,4,26,京都府,2602,中丹,0.029675655969532127,0.029675655969532127,observed
R7,流入率,18,福井県,1804,嶺南,慢性期,5,25,滋賀県,2506,湖北,0.01991022550285595,0.01991022550285595,observed
R7,流入率,18,福井県,1804,嶺南,慢性期,6,26,京都府,2601,丹後,0.01979893099408146,0.01979893099408146,observed
R7,流入率,18,福井県,1804,嶺南,慢性期,7,21,岐阜県,2101,岐阜,0.016550813260700962,0.016550813260700962,observed
R7,流出率,18,福井県,1804,嶺南,高度急性期+急性期,1,18,福井県,1804,嶺南,0.7102322436587314,0.7102322436587314,observed
R7,流出率,18,福井県,1804,嶺南,高度急性期+急性期,2,18,福井県,1801,福井・坂井,0.17921194590404044,0.17921194590404044,observed
R7,流出率,18,福井県,1804,嶺南,高度急性期+急性期,3,26,京都府,2602,中丹,0.03695079576807423,0.03695079576807423,observed
R7,流出率,18,福井県,1804,嶺南,高度急性期+急性期,4,26,京都府,2604,京都・乙訓,0.032084295873611265,0.032084295873611265,observed
R7,流出率,18,福井県,1804,嶺南,包括期,1,18,福井県,1804,嶺南,0.8203735725860529,0.8203735725860529,observed
R7,流出率,18,福井県,1804,嶺南,包括期,2,18,福井県,1801,福井・坂井,0.0933312304926102,0.0933312304926102,observed
R7,流出率,18,福井県,1804,嶺南,包括期,3,26,京都府,2602,中丹,0.037992259740891036,0.037992259740891036,observed
R7,流出率,18,福井県,1804,嶺南,包括期,4,26,京都府,2604,京都・乙訓,0.013329848161457509,0.013329848161457509,observed
R7,流出率,18,福井県,1804,嶺南,慢性期,1,18,福井県,1804,嶺南,0.8864765240661285,0.8864765240661285,observed
R7,流出率,18,福井県,1804,嶺南,慢性期,2,18,福井県,1803,丹南,0.026243789717160074,0.026243789717160074,observed
R7,流出率,18,福井県,1804,嶺南,慢性期,3,25,滋賀県,2501,大津,0.025300974133576615,0.025300974133576615,observed
R7,流入率,19,山梨県,1901,中北,高度急性期+急性期,1,19,山梨県,1901,中北,0.755214779096713,0.755214779096713,observed
R7,流入率,19,山梨県,1901,中北,高度急性期+急性期,2,19,山梨県,1902,峡東,0.11050377281495864,0.11050377281495864,observed
R7,流入率,19,山梨県,1901,中北,高度急性期+急性期,3,19,山梨県,1904,富士・東部,0.058165754618194516,0.058165754618194516,observed
R7,流入率,19,山梨県,1901,中北,高度急性期+急性期,4,19,山梨県,1903,峡南,0.04824674725898022,0.04824674725898022,observed
R7,流入率,19,山梨県,1901,中北,包括期,1,19,山梨県,1901,中北,0.8376898750795063,0.8376898750795063,observed
R7,流入率,19,山梨県,1901,中北,包括期,2,19,山梨県,1902,峡東,0.07018185250122061,0.07018185250122061,observed
R7,流入率,19,山梨県,1901,中北,包括期,3,19,山梨県,1903,峡南,0.047183130055831024,0.047183130055831024,observed
R7,流入率,19,山梨県,1901,中北,包括期,4,19,山梨県,1904,富士・東部,0.027806437189506764,0.027806437189506764,observed
R7,流入率,19,山梨県,1901,中北,慢性期,1,19,山梨県,1901,中北,0.7115274333242624,0.7115274333242624,observed
R7,流入率,19,山梨県,1901,中北,慢性期,2,19,山梨県,1902,峡東,0.07108333630519373,0.07108333630519373,observed
R7,流入率,19,山梨県,1901,中北,慢性期,3,19,山梨県,1904,富士・東部,0.06303206943463391,0.06303206943463391,observed
R7,流入率,19,山梨県,1901,中北,慢性期,4,19,山梨県,1903,峡南,0.05911098589843352,0.05911098589843352,observed
R7,流入率,19,山梨県,1901,中北,慢性期,5,20,長野県,2003,諏訪,0.018146676964335307,0.018146676964335307,observed
R7,流入率,19,山梨県,1901,中北,慢性期,6,13,東京都,1305,区西北部,0.008441485462360003,0.008441485462360003,observed
R7,流入率,19,山梨県,1901,中北,慢性期,7,13,東京都,1311,北多摩南部,0.007508952704150489,0.007508952704150489,observed
R7,流入率,19,山梨県,1901,中北,慢性期,8,13,東京都,1309,南多摩,0.007023892129949582,0.007023892129949582,observed
R7,流入率,19,山梨県,1901,中北,慢性期,9,13,東京都,1310,北多摩西部,0.006438187294896952,0.006438187294896952,observed
R7,流入率,19,山梨県,1901,中北,慢性期,10,13,東京都,1304,区西部,0.0058945496612186924,0.0058945496612186924,observed
R7,流入率,19,山梨県,1901,中北,慢性期,11,13,東京都,1306,区東北部,0.005666518593623395,0.005666518593623395,observed
R7,流入率,19,山梨県,1901,中北,慢性期,12,13,東京都,1303,区西南部,0.005196310216544431,0.005196310216544431,observed
R7,流入率,19,山梨県,1901,中北,慢性期,13,13,東京都,1308,西多摩,0.004210794465138952,0.004210794465138952,observed
R7,流入率,19,山梨県,1901,中北,慢性期,14,13,東京都,1301,区中央部,0.00377921484629627,0.00377921484629627,observed
R7,流出率,19,山梨県,1901,中北,高度急性期+急性期,1,19,山梨県,1901,中北,0.9032767818801412,0.9032767818801412,observed
R7,流出率,19,山梨県,1901,中北,高度急性期+急性期,2,19,山梨県,1902,峡東,0.025027373442760438,0.025027373442760438,observed
R7,流出率,19,山梨県,1901,中北,高度急性期+急性期,3,20,長野県,2003,諏訪,0.018780823329924663,0.018780823329924663,observed
R7,流出率,19,山梨県,1901,中北,高度急性期+急性期,4,19,山梨県,1903,峡南,0.017235535418187585,0.017235535418187585,observed
R7,流出率,19,山梨県,1901,中北,高度急性期+急性期,5,13,東京都,1301,区中央部,0.006481383670694593,0.006481383670694593,observed
R7,流出率,19,山梨県,1901,中北,包括期,1,19,山梨県,1901,中北,0.7412171426726961,0.7412171426726961,observed
R7,流出率,19,山梨県,1901,中北,包括期,2,19,山梨県,1902,峡東,0.20420088451951196,0.20420088451951196,observed
R7,流出率,19,山梨県,1901,中北,包括期,3,20,長野県,2003,諏訪,0.02291380801260263,0.02291380801260263,observed
R7,流出率,19,山梨県,1901,中北,包括期,4,19,山梨県,1903,峡南,0.011666902119178839,0.011666902119178839,observed
R7,流出率,19,山梨県,1901,中北,慢性期,1,19,山梨県,1901,中北,0.9208420304692222,0.9208420304692222,observed
R7,流出率,19,山梨県,1901,中北,慢性期,2,19,山梨県,1902,峡東,0.05900240986001947,0.05900240986001947,observed
R7,流出率,19,山梨県,1901,中北,慢性期,3,19,山梨県,1903,峡南,0.006269466228044675,0.006269466228044675,observed
R7,流入率,19,山梨県,1902,峡東,高度急性期+急性期,1,19,山梨県,1902,峡東,0.8044660863158526,0.8044660863158526,observed
R7,流入率,19,山梨県,1902,峡東,高度急性期+急性期,2,19,山梨県,1901,中北,0.11761110645148827,0.11761110645148827,observed
R7,流入率,19,山梨県,1902,峡東,高度急性期+急性期,3,19,山梨県,1904,富士・東部,0.039072008139322705,0.039072008139322705,observed
R7,流入率,19,山梨県,1902,峡東,包括期,1,19,山梨県,1902,峡東,0.5019934280702628,0.5019934280702628,observed
R7,流入率,19,山梨県,1902,峡東,包括期,2,19,山梨県,1901,中北,0.2803694879290837,0.2803694879290837,observed
R7,流入率,19,山梨県,1902,峡東,包括期,3,19,山梨県,1904,富士・東部,0.12161034048570499,0.12161034048570499,observed
R7,流入率,19,山梨県,1902,峡東,包括期,4,19,山梨県,1903,峡南,0.022387558088898928,0.022387558088898928,observed
R7,流入率,19,山梨県,1902,峡東,包括期,5,13,東京都,1309,南多摩,0.009096344382226217,0.009096344382226217,observed
R7,流入率,19,山梨県,1902,峡東,包括期,6,13,東京都,1311,北多摩南部,0.008480408105721418,0.008480408105721418,observed
R7,流入率,19,山梨県,1902,峡東,慢性期,1,19,山梨県,1902,峡東,0.5389351946224292,0.5389351946224292,observed
R7,流入率,19,山梨県,1902,峡東,慢性期,2,19,山梨県,1901,中北,0.19112107774299897,0.19112107774299897,observed
R7,流入率,19,山梨県,1902,峡東,慢性期,3,19,山梨県,1904,富士・東部,0.09201327219577014,0.09201327219577014,observed
R7,流入率,19,山梨県,1902,峡東,慢性期,4,19,山梨県,1903,峡南,0.02245148824558229,0.02245148824558229,observed
R7,流入率,19,山梨県,1902,峡東,慢性期,5,13,東京都,1309,南多摩,0.017392704972576646,0.017392704972576646,observed
R7,流出率,19,山梨県,1902,峡東,高度急性期+急性期,1,19,山梨県,1902,峡東,0.5427643281609116,0.5427643281609116,observed
R7,流出率,19,山梨県,1902,峡東,高度急性期+急性期,2,19,山梨県,1901,中北,0.4190483077888014,0.4190483077888014,observed
R7,流出率,19,山梨県,1902,峡東,包括期,1,19,山梨県,1902,峡東,0.8429396458887064,0.8429396458887064,observed
R7,流出率,19,山梨県,1902,峡東,包括期,2,19,山梨県,1901,中北,0.14317216579205355,0.14317216579205355,observed
R7,流出率,19,山梨県,1902,峡東,慢性期,1,19,山梨県,1902,峡東,0.6291275446512918,0.6291275446512918,observed
R7,流出率,19,山梨県,1902,峡東,慢性期,2,19,山梨県,1901,中北,0.3478582260532264,0.3478582260532264,observed
R7,流入率,19,山梨県,1903,峡南,高度急性期+急性期,1,19,山梨県,1903,峡南,0.7907780172806963,0.7907780172806963,observed
R7,流入率,19,山梨県,1903,峡南,高度急性期+急性期,2,19,山梨県,1901,中北,0.1863180036378659,0.1863180036378659,observed
R7,流入率,19,山梨県,1903,峡南,包括期,1,19,山梨県,1903,峡南,0.8148974913368914,0.8148974913368914,observed
R7,流入率,19,山梨県,1903,峡南,包括期,2,19,山梨県,1901,中北,0.1722697307188821,0.1722697307188821,observed
R7,流入率,19,山梨県,1903,峡南,慢性期,1,19,山梨県,1903,峡南,0.8325340783544042,0.8325340783544042,observed
R7,流入率,19,山梨県,1903,峡南,慢性期,2,19,山梨県,1901,中北,0.07124133271148186,0.07124133271148186,observed
R7,流出率,19,山梨県,1903,峡南,高度急性期+急性期,1,19,山梨県,1903,峡南,0.5052808024961326,0.5052808024961326,observed
R7,流出率,19,山梨県,1903,峡南,高度急性期+急性期,2,19,山梨県,1901,中北,0.3985902388822783,0.3985902388822783,observed
R7,流出率,19,山梨県,1903,峡南,高度急性期+急性期,3,22,静岡県,2204,富士,0.04617519215758826,0.04617519215758826,observed
R7,流出率,19,山梨県,1903,峡南,包括期,1,19,山梨県,1903,峡南,0.44330649899521546,0.44330649899521546,observed
R7,流出率,19,山梨県,1903,峡南,包括期,2,19,山梨県,1901,中北,0.3353539874521749,0.3353539874521749,observed
R7,流出率,19,山梨県,1903,峡南,包括期,3,19,山梨県,1902,峡東,0.1309749176824982,0.1309749176824982,observed
R7,流出率,19,山梨県,1903,峡南,包括期,4,22,静岡県,2204,富士,0.06866102211576011,0.06866102211576011,observed
R7,流出率,19,山梨県,1903,峡南,慢性期,1,19,山梨県,1901,中北,0.4661713960299353,0.4661713960299353,observed
R7,流出率,19,山梨県,1903,峡南,慢性期,2,19,山梨県,1903,峡南,0.4464619853752494,0.4464619853752494,observed
R7,流出率,19,山梨県,1903,峡南,慢性期,3,19,山梨県,1902,峡東,0.042236724730307346,0.042236724730307346,observed
R7,流出率,19,山梨県,1903,峡南,慢性期,4,22,静岡県,2204,富士,0.03098816196671569,0.03098816196671569,observed
R7,流入率,19,山梨県,1904,富士・東部,高度急性期+急性期,1,19,山梨県,1904,富士・東部,0.9509439894107526,0.9509439894107526,observed
R7,流入率,19,山梨県,1904,富士・東部,包括期,1,19,山梨県,1904,富士・東部,0.9597689398410196,0.9597689398410196,observed
R7,流入率,19,山梨県,1904,富士・東部,包括期,2,14,神奈川県,1410,相模原,0.016924532716988433,0.016924532716988433,observed
R7,流入率,19,山梨県,1904,富士・東部,慢性期,1,19,山梨県,1904,富士・東部,0.9016583686054784,0.9016583686054784,observed
R7,流出率,19,山梨県,1904,富士・東部,高度急性期+急性期,1,19,山梨県,1904,富士・東部,0.5938048442043872,0.5938048442043872,observed
R7,流出率,19,山梨県,1904,富士・東部,高度急性期+急性期,2,19,山梨県,1901,中北,0.1968584212109046,0.1968584212109046,observed
R7,流出率,19,山梨県,1904,富士・東部,高度急性期+急性期,3,13,東京都,1309,南多摩,0.06093034607105268,0.06093034607105268,observed
R7,流出率,19,山梨県,1904,富士・東部,高度急性期+急性期,4,22,静岡県,2203,駿東田方,0.03524660734253614,0.03524660734253614,observed
R7,流出率,19,山梨県,1904,富士・東部,高度急性期+急性期,5,19,山梨県,1902,峡東,0.02352712907021488,0.02352712907021488,observed
R7,流出率,19,山梨県,1904,富士・東部,包括期,1,19,山梨県,1904,富士・東部,0.641118393510106,0.641118393510106,observed
R7,流出率,19,山梨県,1904,富士・東部,包括期,2,19,山梨県,1902,峡東,0.20481328552158815,0.20481328552158815,observed
R7,流出率,19,山梨県,1904,富士・東部,包括期,3,19,山梨県,1901,中北,0.0568942379637577,0.0568942379637577,observed
R7,流出率,19,山梨県,1904,富士・東部,包括期,4,22,静岡県,2203,駿東田方,0.026642451768870326,0.026642451768870326,observed
R7,流出率,19,山梨県,1904,富士・東部,包括期,5,13,東京都,1309,南多摩,0.026088861675338658,0.026088861675338658,observed
R7,流出率,19,山梨県,1904,富士・東部,慢性期,1,19,山梨県,1901,中北,0.3154665088470644,0.3154665088470644,observed
R7,流出率,19,山梨県,1904,富士・東部,慢性期,2,19,山梨県,1904,富士・東部,0.24958186898148574,0.24958186898148574,observed
R7,流出率,19,山梨県,1904,富士・東部,慢性期,3,14,神奈川県,1410,相模原,0.11287684339342795,0.11287684339342795,observed
R7,流出率,19,山梨県,1904,富士・東部,慢性期,4,19,山梨県,1902,峡東,0.10985247570897769,0.10985247570897769,observed
R7,流出率,19,山梨県,1904,富士・東部,慢性期,5,22,静岡県,2203,駿東田方,0.09046700152357423,0.09046700152357423,observed
R7,流出率,19,山梨県,1904,富士・東部,慢性期,6,13,東京都,1309,南多摩,0.06668975515149052,0.06668975515149052,observed
R7,流入率,20,長野県,2001,佐久,高度急性期+急性期,1,20,長野県,2001,佐久,0.8079148457378723,0.8079148457378723,observed
R7,流入率,20,長野県,2001,佐久,高度急性期+急性期,2,20,長野県,2002,上小,0.13654362342046608,0.13654362342046608,observed
R7,流入率,20,長野県,2001,佐久,高度急性期+急性期,3,10,群馬県,1007,吾妻,0.013942716738875881,0.013942716738875881,observed
R7,流入率,20,長野県,2001,佐久,高度急性期+急性期,4,20,長野県,2009,長野,0.006256027214923595,0.006256027214923595,observed
R7,流入率,20,長野県,2001,佐久,包括期,1,20,長野県,2001,佐久,0.8935556902277584,0.8935556902277584,observed
R7,流入率,20,長野県,2001,佐久,包括期,2,20,長野県,2002,上小,0.07533427356201162,0.07533427356201162,observed
R7,流入率,20,長野県,2001,佐久,慢性期,1,20,長野県,2001,佐久,0.8903121601789877,0.8903121601789877,observed
R7,流出率,20,長野県,2001,佐久,高度急性期+急性期,1,20,長野県,2001,佐久,0.9176366960694576,0.9176366960694576,observed
R7,流出率,20,長野県,2001,佐久,高度急性期+急性期,2,20,長野県,2007,松本,0.027408843539363972,0.027408843539363972,observed
R7,流出率,20,長野県,2001,佐久,高度急性期+急性期,3,20,長野県,2002,上小,0.014460505675855734,0.014460505675855734,observed
R7,流出率,20,長野県,2001,佐久,高度急性期+急性期,4,20,長野県,2009,長野,0.009052366973325721,0.009052366973325721,observed
R7,流出率,20,長野県,2001,佐久,包括期,1,20,長野県,2001,佐久,0.9334445367520174,0.9334445367520174,observed
R7,流出率,20,長野県,2001,佐久,包括期,2,20,長野県,2002,上小,0.034653955823392577,0.034653955823392577,observed
R7,流出率,20,長野県,2001,佐久,慢性期,1,20,長野県,2001,佐久,0.8024374505077216,0.8024374505077216,observed
R7,流出率,20,長野県,2001,佐久,慢性期,2,20,長野県,2002,上小,0.07536018390000382,0.07536018390000382,observed
R7,流出率,20,長野県,2001,佐久,慢性期,3,20,長野県,2009,長野,0.05570287440002638,0.05570287440002638,observed
R7,流出率,20,長野県,2001,佐久,慢性期,4,20,長野県,2003,諏訪,0.02607035749893475,0.02607035749893475,observed
R7,流入率,20,長野県,2002,上小,高度急性期+急性期,1,20,長野県,2002,上小,0.9013980897564435,0.9013980897564435,observed
R7,流入率,20,長野県,2002,上小,高度急性期+急性期,2,20,長野県,2009,長野,0.0377991070294574,0.0377991070294574,observed
R7,流入率,20,長野県,2002,上小,高度急性期+急性期,3,20,長野県,2001,佐久,0.021537785801850486,0.021537785801850486,observed
R7,流入率,20,長野県,2002,上小,高度急性期+急性期,4,20,長野県,2007,松本,0.01132493277753327,0.01132493277753327,observed
R7,流入率,20,長野県,2002,上小,包括期,1,20,長野県,2002,上小,0.8578220413067522,0.8578220413067522,observed
R7,流入率,20,長野県,2002,上小,包括期,2,20,長野県,2007,松本,0.04138074203171137,0.04138074203171137,observed
R7,流入率,20,長野県,2002,上小,包括期,3,20,長野県,2009,長野,0.03909874160936732,0.03909874160936732,observed
R7,流入率,20,長野県,2002,上小,包括期,4,20,長野県,2001,佐久,0.031065638741087774,0.031065638741087774,observed
R7,流入率,20,長野県,2002,上小,慢性期,1,20,長野県,2002,上小,0.6786895897687255,0.6786895897687255,observed
R7,流入率,20,長野県,2002,上小,慢性期,2,20,長野県,2007,松本,0.1311875976631981,0.1311875976631981,observed
R7,流入率,20,長野県,2002,上小,慢性期,3,20,長野県,2009,長野,0.07832011676177204,0.07832011676177204,observed
R7,流入率,20,長野県,2002,上小,慢性期,4,20,長野県,2001,佐久,0.04239201016496234,0.04239201016496234,observed
R7,流入率,20,長野県,2002,上小,慢性期,5,20,長野県,2004,上伊那,0.014219739794861299,0.014219739794861299,observed
R7,流出率,20,長野県,2002,上小,高度急性期+急性期,1,20,長野県,2002,上小,0.6894074445428783,0.6894074445428783,observed
R7,流出率,20,長野県,2002,上小,高度急性期+急性期,2,20,長野県,2001,佐久,0.17666621970487076,0.17666621970487076,observed
R7,流出率,20,長野県,2002,上小,高度急性期+急性期,3,20,長野県,2007,松本,0.06509022458304012,0.06509022458304012,observed
R7,流出率,20,長野県,2002,上小,高度急性期+急性期,4,20,長野県,2009,長野,0.045577397684400736,0.045577397684400736,observed
R7,流出率,20,長野県,2002,上小,包括期,1,20,長野県,2002,上小,0.8561775844724232,0.8561775844724232,observed
R7,流出率,20,長野県,2002,上小,包括期,2,20,長野県,2001,佐久,0.0704131252626103,0.0704131252626103,observed
R7,流出率,20,長野県,2002,上小,包括期,3,20,長野県,2009,長野,0.04421432757673994,0.04421432757673994,observed
R7,流出率,20,長野県,2002,上小,包括期,4,20,長野県,2007,松本,0.013761306447996929,0.013761306447996929,observed
R7,流出率,20,長野県,2002,上小,慢性期,1,20,長野県,2002,上小,0.8631549121603305,0.8631549121603305,observed
R7,流出率,20,長野県,2002,上小,慢性期,2,20,長野県,2009,長野,0.09910728298473943,0.09910728298473943,observed
R7,流入率,20,長野県,2003,諏訪,高度急性期+急性期,1,20,長野県,2003,諏訪,0.870074567348925,0.870074567348925,observed
R7,流入率,20,長野県,2003,諏訪,高度急性期+急性期,2,20,長野県,2004,上伊那,0.04694801580203017,0.04694801580203017,observed
R7,流入率,20,長野県,2003,諏訪,高度急性期+急性期,3,19,山梨県,1901,中北,0.03928583731854732,0.03928583731854732,observed
R7,流入率,20,長野県,2003,諏訪,高度急性期+急性期,4,20,長野県,2007,松本,0.011960187729681278,0.011960187729681278,observed
R7,流入率,20,長野県,2003,諏訪,包括期,1,20,長野県,2003,諏訪,0.8926463094342355,0.8926463094342355,observed
R7,流入率,20,長野県,2003,諏訪,包括期,2,19,山梨県,1901,中北,0.047230858351792304,0.047230858351792304,observed
R7,流入率,20,長野県,2003,諏訪,包括期,3,20,長野県,2004,上伊那,0.02824778620866165,0.02824778620866165,observed
R7,流入率,20,長野県,2003,諏訪,包括期,4,20,長野県,2007,松本,0.010163898363009419,0.010163898363009419,observed
R7,流入率,20,長野県,2003,諏訪,慢性期,1,20,長野県,2003,諏訪,0.6573611361440517,0.6573611361440517,observed
R7,流入率,20,長野県,2003,諏訪,慢性期,2,20,長野県,2007,松本,0.1289985442376994,0.1289985442376994,observed
R7,流入率,20,長野県,2003,諏訪,慢性期,3,20,長野県,2004,上伊那,0.05730004686822039,0.05730004686822039,observed
R7,流入率,20,長野県,2003,諏訪,慢性期,4,20,長野県,2005,飯伊,0.04201514501457754,0.04201514501457754,observed
R7,流入率,20,長野県,2003,諏訪,慢性期,5,20,長野県,2001,佐久,0.025066116477422563,0.025066116477422563,observed
R7,流出率,20,長野県,2003,諏訪,高度急性期+急性期,1,20,長野県,2003,諏訪,0.8867286162570788,0.8867286162570788,observed
R7,流出率,20,長野県,2003,諏訪,高度急性期+急性期,2,20,長野県,2007,松本,0.07282399837504681,0.07282399837504681,observed
R7,流出率,20,長野県,2003,諏訪,包括期,1,20,長野県,2003,諏訪,0.9170503748581209,0.9170503748581209,observed
R7,流出率,20,長野県,2003,諏訪,包括期,2,20,長野県,2007,松本,0.044612260549240765,0.044612260549240765,observed
R7,流出率,20,長野県,2003,諏訪,慢性期,1,20,長野県,2003,諏訪,0.7439030057269231,0.7439030057269231,observed
R7,流出率,20,長野県,2003,諏訪,慢性期,2,19,山梨県,1901,中北,0.11221761545330178,0.11221761545330178,observed
R7,流出率,20,長野県,2003,諏訪,慢性期,3,20,長野県,2007,松本,0.09212634185086672,0.09212634185086672,observed
R7,流入率,20,長野県,2004,上伊那,高度急性期+急性期,1,20,長野県,2004,上伊那,0.9427620438066636,0.9427620438066636,observed
R7,流入率,20,長野県,2004,上伊那,高度急性期+急性期,2,20,長野県,2006,木曽,0.019619563123205452,0.019619563123205452,observed
R7,流入率,20,長野県,2004,上伊那,高度急性期+急性期,3,20,長野県,2005,飯伊,0.013406382607103355,0.013406382607103355,observed
R7,流入率,20,長野県,2004,上伊那,包括期,1,20,長野県,2004,上伊那,0.9636297397988187,0.9636297397988187,observed
R7,流入率,20,長野県,2004,上伊那,慢性期,1,20,長野県,2004,上伊那,0.975573227635278,0.975573227635278,observed
R7,流出率,20,長野県,2004,上伊那,高度急性期+急性期,1,20,長野県,2004,上伊那,0.7739660103566954,0.7739660103566954,observed
R7,流出率,20,長野県,2004,上伊那,高度急性期+急性期,2,20,長野県,2007,松本,0.10453673880268509,0.10453673880268509,observed
R7,流出率,20,長野県,2004,上伊那,高度急性期+急性期,3,20,長野県,2003,諏訪,0.060174060931416765,0.060174060931416765,observed
