area_code,area_name,pref_code,pref_name,bed_function,plan_2025_r6,actual_2025_r7,actual_2024_r6,actual_2024_r7,need_2025
2311,東三河北部,23,愛知県,回復期,87,61,61,61,70
2311,東三河北部,23,愛知県,慢性期,100,100,100,100,75
2312,東三河南部,23,愛知県,合計,6223,5943,5948,5943,5214
2312,東三河南部,23,愛知県,高度急性期,744,704,744,704,537
2312,東三河南部,23,愛知県,急性期,2527,2249,2310,2249,1633
2312,東三河南部,23,愛知県,回復期,614,652,578,652,1587
2312,東三河南部,23,愛知県,慢性期,2338,2338,2316,2338,1457
2313,名古屋・尾張中部,23,愛知県,合計,20063,19461,19861,19461,22039
2313,名古屋・尾張中部,23,愛知県,高度急性期,5974,6001,5997,6001,2885
2313,名古屋・尾張中部,23,愛知県,急性期,7251,6782,7175,6782,8067
2313,名古屋・尾張中部,23,愛知県,回復期,3469,3355,3278,3355,7509
2313,名古屋・尾張中部,23,愛知県,慢性期,3369,3323,3411,3323,3578
2405,桑員,24,三重県,合計,1509,1464,1509,1464,1548
2405,桑員,24,三重県,高度急性期,27,33,33,33,114
2405,桑員,24,三重県,急性期,848,835,842,835,497
2405,桑員,24,三重県,回復期,220,233,220,233,554
2405,桑員,24,三重県,慢性期,414,363,414,363,383
2406,三泗,24,三重県,合計,2650,2682,2893,2682,2527
2406,三泗,24,三重県,高度急性期,656,655,656,655,299
2406,三泗,24,三重県,急性期,982,930,1013,930,725
2406,三泗,24,三重県,回復期,428,493,522,493,874
2406,三泗,24,三重県,慢性期,584,604,702,604,629
2407,鈴亀,24,三重県,合計,1816,1812,1832,1812,1659
2407,鈴亀,24,三重県,高度急性期,293,293,293,293,151
2407,鈴亀,24,三重県,急性期,588,586,604,586,529
2407,鈴亀,24,三重県,回復期,274,272,274,272,476
2407,鈴亀,24,三重県,慢性期,661,661,661,661,503
2408,津,24,三重県,合計,3172,3466,3247,3466,2856
2408,津,24,三重県,高度急性期,359,369,385,369,314
2408,津,24,三重県,急性期,1506,1657,1540,1657,934
2408,津,24,三重県,回復期,550,713,595,713,881
2408,津,24,三重県,慢性期,757,727,727,727,727
2409,伊賀,24,三重県,合計,1003,951,1018,951,909
2409,伊賀,24,三重県,高度急性期,10,10,10,10,77
2409,伊賀,24,三重県,急性期,815,811,830,811,284
2409,伊賀,24,三重県,回復期,138,90,138,90,329
2409,伊賀,24,三重県,慢性期,40,40,40,40,219
2410,松阪,24,三重県,合計,2017,1948,1998,1948,1837
2410,松阪,24,三重県,高度急性期,537,537,537,537,222
2410,松阪,24,三重県,急性期,718,665,718,665,641
2410,松阪,24,三重県,回復期,323,326,323,326,589
2410,松阪,24,三重県,慢性期,439,420,420,420,385
2411,伊勢志摩,24,三重県,合計,1736,1697,1720,1697,1687
2411,伊勢志摩,24,三重県,高度急性期,321,321,325,321,216
2411,伊勢志摩,24,三重県,急性期,772,733,752,733,527
2411,伊勢志摩,24,三重県,回復期,280,320,320,320,501
2411,伊勢志摩,24,三重県,慢性期,363,323,323,323,443
2412,東紀州,24,三重県,合計,670,623,623,623,561
2412,東紀州,24,三重県,高度急性期,0,0,0,0,29
2412,東紀州,24,三重県,急性期,275,252,245,252,122
2412,東紀州,24,三重県,回復期,156,156,156,156,174
2412,東紀州,24,三重県,慢性期,239,215,222,215,236
2501,大津,25,滋賀県,合計,2946,3017,2999,3017,3237
2501,大津,25,滋賀県,高度急性期,968,968,968,968,470
2501,大津,25,滋賀県,急性期,969,969,967,969,1161
2501,大津,25,滋賀県,回復期,450,481,481,481,961
2501,大津,25,滋賀県,慢性期,559,599,583,599,645
2502,湖南,25,滋賀県,合計,2873,2785,2879,2785,2706
2502,湖南,25,滋賀県,高度急性期,390,347,343,347,294
2502,湖南,25,滋賀県,急性期,1392,1347,1350,1347,999
2502,湖南,25,滋賀県,回復期,516,516,414,516,892
2502,湖南,25,滋賀県,慢性期,575,575,772,575,521
2503,甲賀,25,滋賀県,合計,1128,1128,1128,1128,1178
2503,甲賀,25,滋賀県,高度急性期,8,8,8,8,78
2503,甲賀,25,滋賀県,急性期,591,545,545,545,311
2503,甲賀,25,滋賀県,回復期,188,234,234,234,448
2503,甲賀,25,滋賀県,慢性期,341,341,341,341,341
2504,東近江,25,滋賀県,合計,2072,2008,2087,2008,1832
2504,東近江,25,滋賀県,高度急性期,152,152,152,152,174
2504,東近江,25,滋賀県,急性期,829,825,875,825,485
2504,東近江,25,滋賀県,回復期,329,409,279,409,551
2504,東近江,25,滋賀県,慢性期,762,622,781,622,622
2505,湖東,25,滋賀県,合計,1052,981,1069,981,1014
2505,湖東,25,滋賀県,高度急性期,14,14,14,14,82
2505,湖東,25,滋賀県,急性期,558,551,570,551,355
2505,湖東,25,滋賀県,回復期,225,161,272,161,293
2505,湖東,25,滋賀県,慢性期,255,255,213,255,284
2506,湖北,25,滋賀県,合計,1107,939,1107,939,962
2506,湖北,25,滋賀県,高度急性期,334,295,295,295,161
2506,湖北,25,滋賀県,急性期,531,406,570,406,446
2506,湖北,25,滋賀県,回復期,133,181,133,181,288
2506,湖北,25,滋賀県,慢性期,109,57,109,57,67
2507,湖西,25,滋賀県,合計,406,406,448,406,390
2507,湖西,25,滋賀県,高度急性期,0,0,0,0,18
2507,湖西,25,滋賀県,急性期,224,224,224,224,114
2507,湖西,25,滋賀県,回復期,82,82,124,82,146
2507,湖西,25,滋賀県,慢性期,100,100,100,100,112
2601,丹後,26,京都府,合計,1113,1205,1119,1205,870
2601,丹後,26,京都府,高度急性期,16,16,16,16,71
2601,丹後,26,京都府,急性期,667,688,722,688,263
2601,丹後,26,京都府,回復期,245,196,196,196,352
2601,丹後,26,京都府,慢性期,185,305,185,305,184
2602,中丹,26,京都府,合計,2000,1845,2054,1845,1657
2602,中丹,26,京都府,高度急性期,73,73,73,73,184
2602,中丹,26,京都府,急性期,951,952,958,952,634
2602,中丹,26,京都府,回復期,566,487,613,487,557
2602,中丹,26,京都府,慢性期,410,333,410,333,282
2603,南丹,26,京都府,合計,1246,1154,1271,1154,1234
2603,南丹,26,京都府,高度急性期,46,46,46,46,80
2603,南丹,26,京都府,急性期,604,586,604,586,360
2603,南丹,26,京都府,回復期,103,103,103,103,278
2603,南丹,26,京都府,慢性期,493,419,518,419,516
2604,京都・乙訓,26,京都府,合計,16637,16405,16804,16405,21283
2604,京都・乙訓,26,京都府,高度急性期,3441,2996,3344,2996,2487
2604,京都・乙訓,26,京都府,急性期,6335,6759,6537,6759,6865
2604,京都・乙訓,26,京都府,回復期,3184,3117,3178,3117,6005
2604,京都・乙訓,26,京都府,慢性期,3677,3533,3745,3533,5926
2605,山城北,26,京都府,合計,3656,3808,3760,3808,4348
2605,山城北,26,京都府,高度急性期,601,298,297,298,309
2605,山城北,26,京都府,急性期,935,1294,1282,1294,1200
2605,山城北,26,京都府,回復期,881,977,870,977,1191
2605,山城北,26,京都府,慢性期,1239,1239,1311,1239,1648
2606,山城南,26,京都府,合計,649,669,669,669,565
2606,山城南,26,京都府,高度急性期,0,30,0,30,56
2606,山城南,26,京都府,急性期,343,333,363,333,221
2606,山城南,26,京都府,回復期,191,191,191,191,159
2606,山城南,26,京都府,慢性期,115,115,115,115,129
2701,豊能,27,大阪府,合計,8802,8673,8766,8673,11478
2701,豊能,27,大阪府,高度急性期,1874,2141,1918,2141,1436
2701,豊能,27,大阪府,急性期,3669,3336,3566,3336,4044
2701,豊能,27,大阪府,回復期,1239,1259,1259,1259,3577
2701,豊能,27,大阪府,慢性期,2020,1937,2023,1937,2421
2702,三島,27,大阪府,合計,6330,6506,6293,6506,9113
2702,三島,27,大阪府,高度急性期,1344,1237,1297,1237,956
2702,三島,27,大阪府,急性期,2221,2309,2200,2309,2961
2702,三島,27,大阪府,回復期,1243,1428,1338,1428,2786
2702,三島,27,大阪府,慢性期,1522,1532,1458,1532,2410
2703,北河内,27,大阪府,合計,9911,9888,10072,9888,13110
2703,北河内,27,大阪府,高度急性期,1213,1500,1330,1500,1197
2703,北河内,27,大阪府,急性期,4521,4289,4297,4289,4319
2703,北河内,27,大阪府,回復期,1835,1719,2033,1719,4511
2703,北河内,27,大阪府,慢性期,2342,2380,2412,2380,3083
2704,中河内,27,大阪府,合計,5572,5568,5588,5568,7115
2704,中河内,27,大阪府,高度急性期,704,788,480,788,657
2704,中河内,27,大阪府,急性期,2576,2566,2692,2566,2424
2704,中河内,27,大阪府,回復期,1166,1162,1149,1162,2759
2704,中河内,27,大阪府,慢性期,1126,1052,1267,1052,1275
2705,南河内,27,大阪府,合計,5905,6206,6017,6206,7106
2705,南河内,27,大阪府,高度急性期,1250,1084,1379,1084,814
2705,南河内,27,大阪府,急性期,2269,2449,2229,2449,2515
2705,南河内,27,大阪府,回復期,517,731,597,731,1875
2705,南河内,27,大阪府,慢性期,1869,1942,1812,1942,1902
2706,堺市,27,大阪府,合計,8706,8982,8801,8982,9892
2706,堺市,27,大阪府,高度急性期,1734,1856,1634,1856,991
2706,堺市,27,大阪府,急性期,2029,1863,2158,1863,3128
2706,堺市,27,大阪府,回復期,1238,1510,1207,1510,2571
2706,堺市,27,大阪府,慢性期,3705,3753,3802,3753,3202
2707,泉州,27,大阪府,合計,8293,8595,8328,8595,8957
2707,泉州,27,大阪府,高度急性期,2107,2166,1995,2166,993
2707,泉州,27,大阪府,急性期,1736,1746,1859,1746,2818
2707,泉州,27,大阪府,回復期,1651,1546,1587,1546,2623
2707,泉州,27,大阪府,慢性期,2799,3137,2887,3137,2523
2708,大阪市,27,大阪府,合計,30498,30436,31207,30436,34703
2708,大阪市,27,大阪府,高度急性期,5158,5494,4699,5494,4745
2708,大阪市,27,大阪府,急性期,13274,12893,13865,12893,12838
2708,大阪市,27,大阪府,回復期,4461,4487,4311,4487,10662
2708,大阪市,27,大阪府,慢性期,7605,7562,8332,7562,6458
2801,神戸,28,兵庫県,合計,15498,15288,15677,15288,15647
2801,神戸,28,兵庫県,高度急性期,2193,2310,2304,2310,2074
2801,神戸,28,兵庫県,急性期,6990,6900,7050,6900,5910
2801,神戸,28,兵庫県,回復期,2902,2948,2781,2948,5032
2801,神戸,28,兵庫県,慢性期,3413,3130,3542,3130,2631
2804,東播磨,28,兵庫県,合計,6060,6102,6081,6102,6454
2804,東播磨,28,兵庫県,高度急性期,438,459,383,459,730
2804,東播磨,28,兵庫県,急性期,3165,3086,3220,3086,2229
2804,東播磨,28,兵庫県,回復期,1218,1170,1143,1170,2115
2804,東播磨,28,兵庫県,慢性期,1239,1387,1335,1387,1380
2805,北播磨,28,兵庫県,合計,3467,3459,3459,3459,3368
2805,北播磨,28,兵庫県,高度急性期,56,56,56,56,234
2805,北播磨,28,兵庫県,急性期,1214,1103,1206,1103,988
2805,北播磨,28,兵庫県,回復期,994,1023,994,1023,889
2805,北播磨,28,兵庫県,慢性期,1203,1277,1203,1277,1257
2808,但馬,28,兵庫県,合計,1269,1288,1252,1288,1400
2808,但馬,28,兵庫県,高度急性期,26,26,26,26,133
2808,但馬,28,兵庫県,急性期,683,667,667,667,541
2808,但馬,28,兵庫県,回復期,383,432,383,432,476
2808,但馬,28,兵庫県,慢性期,177,163,176,163,250
2809,丹波,28,兵庫県,合計,1022,948,1111,948,831
2809,丹波,28,兵庫県,高度急性期,6,6,6,6,52
2809,丹波,28,兵庫県,急性期,482,435,524,435,236
2809,丹波,28,兵庫県,回復期,133,136,133,136,204
2809,丹波,28,兵庫県,慢性期,401,371,448,371,339
2810,淡路,28,兵庫県,合計,1690,1588,1671,1588,1424
2810,淡路,28,兵庫県,高度急性期,98,104,98,104,99
2810,淡路,28,兵庫県,急性期,621,506,621,506,328
2810,淡路,28,兵庫県,回復期,252,233,233,233,438
2810,淡路,28,兵庫県,慢性期,719,745,719,745,559
2811,阪神,28,兵庫県,合計,15562,15311,15672,15311,15840
2811,阪神,28,兵庫県,高度急性期,2708,2078,2656,2078,1776
2811,阪神,28,兵庫県,急性期,5754,5756,5786,5756,5358
2811,阪神,28,兵庫県,回復期,2865,2983,2675,2983,4577
2811,阪神,28,兵庫県,慢性期,4235,4494,4555,4494,4129
2812,播磨姫路,28,兵庫県,合計,7946,7825,7967,7825,7491
2812,播磨姫路,28,兵庫県,高度急性期,1087,1087,1087,1087,803
2812,播磨姫路,28,兵庫県,急性期,3472,3514,3564,3514,2667
2812,播磨姫路,28,兵庫県,回復期,1623,1670,1642,1670,2801
2812,播磨姫路,28,兵庫県,慢性期,1764,1554,1674,1554,1220
2901,奈良,29,奈良県,合計,3606,3617,3589,3617,3542
2901,奈良,29,奈良県,高度急性期,110,110,114,110,329
2901,奈良,29,奈良県,急性期,1663,1670,1720,1670,1170
2901,奈良,29,奈良県,回復期,866,822,828,822,1137
2901,奈良,29,奈良県,慢性期,967,1015,927,1015,906
2902,東和,29,奈良県,合計,2306,2309,2325,2309,2366
2902,東和,29,奈良県,高度急性期,480,435,480,435,285
2902,東和,29,奈良県,急性期,1084,1132,1083,1132,933
2902,東和,29,奈良県,回復期,536,536,536,536,830
2902,東和,29,奈良県,慢性期,206,206,226,206,318
2903,西和,29,奈良県,合計,2968,3002,3049,3002,3305
2903,西和,29,奈良県,高度急性期,234,234,234,234,283
2903,西和,29,奈良県,急性期,1620,1613,1661,1613,932
2903,西和,29,奈良県,回復期,541,582,541,582,1113
2903,西和,29,奈良県,慢性期,573,573,613,573,977
2904,中和,29,奈良県,合計,3372,3409,3467,3409,3403
2904,中和,29,奈良県,高度急性期,440,450,440,450,355
2904,中和,29,奈良県,急性期,1759,1754,1777,1754,1209
2904,中和,29,奈良県,回復期,602,602,589,602,1130
2904,中和,29,奈良県,慢性期,571,603,661,603,709
2905,南和,29,奈良県,合計,555,574,574,574,447
2905,南和,29,奈良県,高度急性期,8,8,8,8,23
2905,南和,29,奈良県,急性期,247,266,266,266,130
2905,南和,29,奈良県,回復期,131,131,131,131,123
2905,南和,29,奈良県,慢性期,169,169,169,169,171
3001,和歌山,30,和歌山県,合計,5418,5279,5421,5279,4961
3001,和歌山,30,和歌山県,高度急性期,1069,747,1069,747,588
3001,和歌山,30,和歌山県,急性期,2110,2300,2147,2300,1674
3001,和歌山,30,和歌山県,回復期,1217,1344,1183,1344,1836
3001,和歌山,30,和歌山県,慢性期,1022,888,1022,888,863
3002,那賀,30,和歌山県,合計,951,899,949,899,961
3002,那賀,30,和歌山県,高度急性期,0,3,0,3,48
3002,那賀,30,和歌山県,急性期,360,305,360,305,267
3002,那賀,30,和歌山県,回復期,322,322,296,322,261
3002,那賀,30,和歌山県,慢性期,269,269,293,269,385
3003,橋本,30,和歌山県,合計,813,772,841,772,737
3003,橋本,30,和歌山県,高度急性期,6,6,6,6,65
3003,橋本,30,和歌山県,急性期,407,403,472,403,267
3003,橋本,30,和歌山県,回復期,283,236,214,236,327
3003,橋本,30,和歌山県,慢性期,117,127,149,127,78
3004,有田,30,和歌山県,合計,623,578,613,578,495
3004,有田,30,和歌山県,高度急性期,0,0,0,0,0
3004,有田,30,和歌山県,急性期,167,167,202,167,146
3004,有田,30,和歌山県,回復期,233,188,188,188,148
3004,有田,30,和歌山県,慢性期,223,223,223,223,201
3005,御坊,30,和歌山県,合計,808,808,808,808,655
3005,御坊,30,和歌山県,高度急性期,8,8,8,8,20
3005,御坊,30,和歌山県,急性期,370,370,370,370,210
3005,御坊,30,和歌山県,回復期,171,171,171,171,191
3005,御坊,30,和歌山県,慢性期,259,259,259,259,234
3006,田辺,30,和歌山県,合計,1281,1271,1283,1271,1113
3006,田辺,30,和歌山県,高度急性期,113,40,113,40,120
3006,田辺,30,和歌山県,急性期,646,707,646,707,404
3006,田辺,30,和歌山県,回復期,281,281,281,281,340
3006,田辺,30,和歌山県,慢性期,241,243,243,243,249
3007,新宮,30,和歌山県,合計,707,630,735,630,584
3007,新宮,30,和歌山県,高度急性期,5,5,5,5,44
3007,新宮,30,和歌山県,急性期,349,349,349,349,174
3007,新宮,30,和歌山県,回復期,60,60,60,60,212
3007,新宮,30,和歌山県,慢性期,293,216,321,216,154
3101,東部,31,鳥取県,合計,2442,2442,2445,2442,2243
3101,東部,31,鳥取県,高度急性期,65,65,65,65,218
3101,東部,31,鳥取県,急性期,1260,1260,1272,1260,740
3101,東部,31,鳥取県,回復期,404,454,404,454,699
3101,東部,31,鳥取県,慢性期,713,663,704,663,586
3102,中部,31,鳥取県,合計,1231,1196,1231,1196,1158
3102,中部,31,鳥取県,高度急性期,106,106,106,106,83
3102,中部,31,鳥取県,急性期,431,474,431,474,402
3102,中部,31,鳥取県,回復期,377,334,377,334,449
3102,中部,31,鳥取県,慢性期,317,282,317,282,224
3103,西部,31,鳥取県,合計,2907,2870,2854,2870,2495
3103,西部,31,鳥取県,高度急性期,661,661,661,661,282
3103,西部,31,鳥取県,急性期,1169,1164,1121,1164,877
3103,西部,31,鳥取県,回復期,470,468,465,468,989
3103,西部,31,鳥取県,慢性期,607,577,607,577,347
3201,松江,32,島根県,合計,2557,2460,2574,2460,2474
3201,松江,32,島根県,高度急性期,441,487,441,487,212
3201,松江,32,島根県,急性期,861,804,878,804,810
3201,松江,32,島根県,回復期,585,537,585,537,712
3201,松江,32,島根県,慢性期,670,632,670,632,740
3202,雲南,32,島根県,合計,538,538,593,538,523
3202,雲南,32,島根県,高度急性期,0,0,0,0,15
3202,雲南,32,島根県,急性期,252,252,252,252,113
3202,雲南,32,島根県,回復期,183,183,183,183,254
3202,雲南,32,島根県,慢性期,103,103,158,103,141
3203,出雲,32,島根県,合計,2312,2288,2280,2288,1661
3203,出雲,32,島根県,高度急性期,305,324,314,324,255
3203,出雲,32,島根県,急性期,982,999,1001,999,644
3203,出雲,32,島根県,回復期,452,392,392,392,421
3203,出雲,32,島根県,慢性期,573,573,573,573,341
3204,大田,32,島根県,合計,461,461,471,461,403
3204,大田,32,島根県,高度急性期,0,0,0,0,13
3204,大田,32,島根県,急性期,249,249,259,249,93
3204,大田,32,島根県,回復期,186,186,186,186,174
3204,大田,32,島根県,慢性期,26,26,26,26,123
3205,浜田,32,島根県,合計,801,728,846,728,760
3205,浜田,32,島根県,高度急性期,10,10,10,10,62
3205,浜田,32,島根県,急性期,268,269,301,269,255
3205,浜田,32,島根県,回復期,138,141,138,141,212
3205,浜田,32,島根県,慢性期,385,308,397,308,231
3206,益田,32,島根県,合計,628,583,628,583,613
3206,益田,32,島根県,高度急性期,40,40,40,40,47
3206,益田,32,島根県,急性期,296,296,296,296,214
3206,益田,32,島根県,回復期,203,203,203,203,179
3206,益田,32,島根県,慢性期,89,44,89,44,173
3207,隠岐,32,島根県,合計,181,137,185,137,135
3207,隠岐,32,島根県,高度急性期,0,0,0,0,8
3207,隠岐,32,島根県,急性期,36,93,137,93,39
3207,隠岐,32,島根県,回復期,145,44,48,44,50
3207,隠岐,32,島根県,慢性期,0,0,0,0,38
3301,県南東部,33,岡山県,合計,10723,10603,10756,10603,9478
3301,県南東部,33,岡山県,高度急性期,2189,2047,1977,2047,1187
3301,県南東部,33,岡山県,急性期,3853,3892,4043,3892,3335
3301,県南東部,33,岡山県,回復期,2083,2031,2169,2031,2927
3301,県南東部,33,岡山県,慢性期,2598,2633,2567,2633,2029
3302,県南西部,33,岡山県,合計,8064,7774,7840,7774,8237
3302,県南西部,33,岡山県,高度急性期,1780,1657,1706,1657,888
3302,県南西部,33,岡山県,急性期,2962,2919,2998,2919,2722
3302,県南西部,33,岡山県,回復期,1615,1522,1483,1522,2761
3302,県南西部,33,岡山県,慢性期,1707,1676,1653,1676,1866
3303,高梁・新見,33,岡山県,合計,657,641,657,641,466
3303,高梁・新見,33,岡山県,高度急性期,0,0,0,0,17
3303,高梁・新見,33,岡山県,急性期,218,271,218,271,123
3303,高梁・新見,33,岡山県,回復期,232,163,232,163,134
3303,高梁・新見,33,岡山県,慢性期,207,207,207,207,192
3304,真庭,33,岡山県,合計,484,484,484,484,463
3304,真庭,33,岡山県,高度急性期,0,0,0,0,25
3304,真庭,33,岡山県,急性期,128,128,128,128,157
3304,真庭,33,岡山県,回復期,260,260,260,260,175
3304,真庭,33,岡山県,慢性期,96,96,96,96,106
3305,津山・英田,33,岡山県,合計,1729,1781,1807,1781,1530
3305,津山・英田,33,岡山県,高度急性期,124,124,124,124,132
3305,津山・英田,33,岡山県,急性期,728,728,754,728,501
3305,津山・英田,33,岡山県,回復期,342,394,384,394,483
3305,津山・英田,33,岡山県,慢性期,535,535,545,535,414
3401,広島,34,広島県,合計,12277,12028,12144,12028,13063
3401,広島,34,広島県,高度急性期,2731,2695,2731,2695,1585
3401,広島,34,広島県,急性期,4170,4351,4151,4351,4242
3401,広島,34,広島県,回復期,2860,2661,2838,2661,4506
3401,広島,34,広島県,慢性期,2516,2321,2424,2321,2730
3402,広島西,34,広島県,合計,1936,1875,1936,1875,1559
3402,広島西,34,広島県,高度急性期,260,270,270,270,156
3402,広島西,34,広島県,急性期,533,523,509,523,410
3402,広島西,34,広島県,回復期,235,235,235,235,515
3402,広島西,34,広島県,慢性期,908,847,922,847,478
3403,呉,34,広島県,合計,2984,2981,3018,2981,2790
3403,呉,34,広島県,高度急性期,306,312,312,312,287
3403,呉,34,広島県,急性期,1203,1318,1356,1318,858
3403,呉,34,広島県,回復期,777,694,685,694,894
3403,呉,34,広島県,慢性期,698,657,665,657,751
3404,広島中央,34,広島県,合計,2388,2390,2390,2390,2141
3404,広島中央,34,広島県,高度急性期,238,238,238,238,122
3404,広島中央,34,広島県,急性期,625,609,625,609,672
3404,広島中央,34,広島県,回復期,669,639,669,639,678
3404,広島中央,34,広島県,慢性期,856,904,858,904,669
3405,尾三,34,広島県,合計,3001,2973,3046,2973,2864
3405,尾三,34,広島県,高度急性期,353,345,353,345,242
3405,尾三,34,広島県,急性期,1185,1144,1182,1144,905
3405,尾三,34,広島県,回復期,760,809,760,809,991
3405,尾三,34,広島県,慢性期,703,675,751,675,726
3406,福山・府中,34,広島県,合計,4850,4857,4874,4857,5031
3406,福山・府中,34,広島県,高度急性期,645,640,640,640,524
3406,福山・府中,34,広島県,急性期,2065,2145,2059,2145,1691
3406,福山・府中,34,広島県,回復期,1364,1331,1415,1331,1840
3406,福山・府中,34,広島県,慢性期,776,741,760,741,976
3407,備北,34,広島県,合計,1382,1364,1383,1364,1166
3407,備北,34,広島県,高度急性期,34,34,34,34,73
3407,備北,34,広島県,急性期,526,475,527,475,340
3407,備北,34,広島県,回復期,162,195,162,195,323
3407,備北,34,広島県,慢性期,660,660,660,660,430
3501,岩国,35,山口県,合計,1596,1443,1669,1443,1501
3501,岩国,35,山口県,高度急性期,266,266,266,266,131
3501,岩国,35,山口県,急性期,483,447,527,447,419
3501,岩国,35,山口県,回復期,196,212,194,212,446
3501,岩国,35,山口県,慢性期,651,518,682,518,505
3502,柳井,35,山口県,合計,1200,1161,1193,1161,1091
3502,柳井,35,山口県,高度急性期,0,0,0,0,49
3502,柳井,35,山口県,急性期,298,291,298,291,250
3502,柳井,35,山口県,回復期,231,139,224,139,229
3502,柳井,35,山口県,慢性期,671,731,671,731,563
3503,周南,35,山口県,合計,3004,2955,3136,2955,2547
3503,周南,35,山口県,高度急性期,554,463,393,463,223
3503,周南,35,山口県,急性期,824,754,842,754,745
3503,周南,35,山口県,回復期,693,644,783,644,842
3503,周南,35,山口県,慢性期,933,1094,1118,1094,737
3504,山口・防府,35,山口県,合計,3208,3267,3206,3267,3008
3504,山口・防府,35,山口県,高度急性期,505,499,493,499,275
3504,山口・防府,35,山口県,急性期,1146,1163,1171,1163,974
3504,山口・防府,35,山口県,回復期,821,671,716,671,899
3504,山口・防府,35,山口県,慢性期,736,934,826,934,860
3505,宇部・小野田,35,山口県,合計,4043,3960,4090,3960,3208
3505,宇部・小野田,35,山口県,高度急性期,448,388,492,388,328
3505,宇部・小野田,35,山口県,急性期,1680,1736,1735,1736,937
3505,宇部・小野田,35,山口県,回復期,684,573,696,573,879
3505,宇部・小野田,35,山口県,慢性期,1231,1263,1167,1263,1064
3506,下関,35,山口県,合計,3748,3728,3855,3728,3482
3506,下関,35,山口県,高度急性期,256,254,256,254,264
3506,下関,35,山口県,急性期,1237,1259,1302,1259,856
3506,下関,35,山口県,回復期,952,888,971,888,1067
3506,下関,35,山口県,慢性期,1303,1327,1326,1327,1295
3507,長門,35,山口県,合計,499,499,499,499,437
3507,長門,35,山口県,高度急性期,0,0,0,0,29
3507,長門,35,山口県,急性期,324,324,324,324,149
3507,長門,35,山口県,回復期,40,40,40,40,131
3507,長門,35,山口県,慢性期,135,135,135,135,128
3508,萩,35,山口県,合計,799,641,868,641,615
3508,萩,35,山口県,高度急性期,0,0,0,0,24
3508,萩,35,山口県,急性期,296,216,306,216,178
3508,萩,35,山口県,回復期,57,57,57,57,181
3508,萩,35,山口県,慢性期,446,368,505,368,232
3601,東部,36,徳島県,合計,7285,7226,7344,7226,6123
3601,東部,36,徳島県,高度急性期,538,530,796,530,492
3601,東部,36,徳島県,急性期,2569,2548,2267,2548,1605
3601,東部,36,徳島県,回復期,1574,1535,1644,1535,2080
3601,東部,36,徳島県,慢性期,2604,2613,2637,2613,1946
3603,南部,36,徳島県,合計,1792,1710,1822,1710,1863
3603,南部,36,徳島県,高度急性期,283,283,283,283,179
3603,南部,36,徳島県,急性期,509,418,530,418,514
3603,南部,36,徳島県,回復期,645,654,649,654,613
3603,南部,36,徳島県,慢性期,355,355,360,355,557
3605,西部,36,徳島県,合計,1004,961,1040,961,1008
3605,西部,36,徳島県,高度急性期,51,0,0,0,47
3605,西部,36,徳島県,急性期,303,344,344,344,274
3605,西部,36,徳島県,回復期,242,223,242,223,310
3605,西部,36,徳島県,慢性期,408,394,454,394,377
3702,小豆,37,香川県,合計,242,212,277,212,258
3702,小豆,37,香川県,高度急性期,0,0,0,0,0
3702,小豆,37,香川県,急性期,149,113,93,113,83
3702,小豆,37,香川県,回復期,15,60,75,60,102
3702,小豆,37,香川県,慢性期,78,39,109,39,73
3706,東部,37,香川県,合計,5683,5716,5772,5716,5251
3706,東部,37,香川県,高度急性期,881,848,861,848,607
3706,東部,37,香川県,急性期,2791,2911,2879,2911,1853
3706,東部,37,香川県,回復期,926,871,837,871,1698
3706,東部,37,香川県,慢性期,1085,1086,1195,1086,1093
3707,西部,37,香川県,合計,4922,5057,5039,5057,4603
3707,西部,37,香川県,高度急性期,126,126,128,126,439
3707,西部,37,香川県,急性期,2159,2077,2175,2077,1450
3707,西部,37,香川県,回復期,1099,1229,1148,1229,1596
3707,西部,37,香川県,慢性期,1538,1625,1588,1625,1118
3801,宇摩,38,愛媛県,合計,799,799,804,799,879
3801,宇摩,38,愛媛県,高度急性期,18,18,18,18,51
3801,宇摩,38,愛媛県,急性期,382,382,382,382,317
3801,宇摩,38,愛媛県,回復期,127,127,146,127,294
3801,宇摩,38,愛媛県,慢性期,272,272,258,272,217
3802,新居浜・西条,38,愛媛県,合計,2519,2601,2641,2601,2347
3802,新居浜・西条,38,愛媛県,高度急性期,50,50,50,50,196
3802,新居浜・西条,38,愛媛県,急性期,1309,1324,1416,1324,826
3802,新居浜・西条,38,愛媛県,回復期,451,495,433,495,677
3802,新居浜・西条,38,愛媛県,慢性期,709,732,742,732,648
3803,今治,38,愛媛県,合計,1832,1760,1970,1760,1939
3803,今治,38,愛媛県,高度急性期,26,26,26,26,119
3803,今治,38,愛媛県,急性期,1134,1149,1122,1149,682
3803,今治,38,愛媛県,回復期,231,233,262,233,708
3803,今治,38,愛媛県,慢性期,441,352,560,352,430
3804,松山,38,愛媛県,合計,8084,7951,7993,7951,6679
3804,松山,38,愛媛県,高度急性期,1032,1033,1036,1033,781
3804,松山,38,愛媛県,急性期,3491,3316,3458,3316,1995
3804,松山,38,愛媛県,回復期,1622,1540,1510,1540,2067
3804,松山,38,愛媛県,慢性期,1939,2062,1989,2062,1836
