published_fy,pref_code,pref_name,area_code,area_name,record_id,function_name,source_literal
R7,23,愛知県,2308,西三河北部,R7-2308-17,二次救急,二次
R7,23,愛知県,2308,西三河北部,R7-2308-17,在宅療養支援,在支
R7,23,愛知県,2308,西三河北部,R7-2308-18,在宅療養支援,在支
R7,23,愛知県,2308,西三河北部,R7-2308-19,二次救急,二次
R7,23,愛知県,2308,西三河北部,R7-2308-19,在宅療養支援,在支
R7,23,愛知県,2308,西三河北部,R7-2308-20,二次救急,二次
R7,23,愛知県,2308,西三河北部,R7-2308-20,在宅療養支援,在支
R7,23,愛知県,2308,西三河北部,R7-2308-21,在宅療養支援,在支
R7,23,愛知県,2308,西三河北部,R7-2308-26,二次救急,二次
R7,23,愛知県,2308,西三河北部,R7-2308-31,在宅療養支援,在支
R7,23,愛知県,2309,西三河南部西,R7-2309-14,地域支援,地
R7,23,愛知県,2309,西三河南部西,R7-2309-14,三次救急,三次
R7,23,愛知県,2309,西三河南部西,R7-2309-15,地域支援,地
R7,23,愛知県,2309,西三河南部西,R7-2309-15,三次救急,三次
R7,23,愛知県,2309,西三河南部西,R7-2309-16,二次救急,二次
R7,23,愛知県,2309,西三河南部西,R7-2309-17,二次救急,二次
R7,23,愛知県,2309,西三河南部西,R7-2309-18,二次救急,二次
R7,23,愛知県,2309,西三河南部西,R7-2309-20,在宅療養支援,在支
R7,23,愛知県,2309,西三河南部西,R7-2309-21,二次救急,二次
R7,23,愛知県,2309,西三河南部西,R7-2309-23,在宅療養支援,在支
R7,23,愛知県,2309,西三河南部西,R7-2309-26,在宅療養支援,在支
R7,23,愛知県,2309,西三河南部西,R7-2309-28,在宅療養支援,在支
R7,23,愛知県,2309,西三河南部西,R7-2309-33,在宅療養支援,在支
R7,23,愛知県,2309,西三河南部西,R7-2309-35,在宅療養支援,在支
R7,23,愛知県,2309,西三河南部西,R7-2309-37,在宅療養支援,在支
R7,23,愛知県,2309,西三河南部西,R7-2309-39,在宅療養支援,在支
R7,23,愛知県,2310,西三河南部東,R7-2310-14,地域支援,地
R7,23,愛知県,2310,西三河南部東,R7-2310-14,三次救急,三次
R7,23,愛知県,2310,西三河南部東,R7-2310-15,地域支援,地
R7,23,愛知県,2310,西三河南部東,R7-2310-15,二次救急,二次
R7,23,愛知県,2310,西三河南部東,R7-2310-16,二次救急,二次
R7,23,愛知県,2310,西三河南部東,R7-2310-18,二次救急,二次
R7,23,愛知県,2310,西三河南部東,R7-2310-19,在宅療養支援,在支
R7,23,愛知県,2310,西三河南部東,R7-2310-21,二次救急,二次
R7,23,愛知県,2310,西三河南部東,R7-2310-34,在宅療養支援,在支
R7,23,愛知県,2311,東三河北部,R7-2311-14,二次救急,二次
R7,23,愛知県,2311,東三河北部,R7-2311-14,在宅療養支援,在支
R7,23,愛知県,2311,東三河北部,R7-2311-18,在宅療養支援,在支
R7,23,愛知県,2312,東三河南部,R7-2312-14,地域支援,地
R7,23,愛知県,2312,東三河南部,R7-2312-14,三次救急,三次
R7,23,愛知県,2312,東三河南部,R7-2312-15,地域支援,地
R7,23,愛知県,2312,東三河南部,R7-2312-15,三次救急,三次
R7,23,愛知県,2312,東三河南部,R7-2312-17,二次救急,二次
R7,23,愛知県,2312,東三河南部,R7-2312-18,二次救急,二次
R7,23,愛知県,2312,東三河南部,R7-2312-19,二次救急,二次
R7,23,愛知県,2312,東三河南部,R7-2312-21,二次救急,二次
R7,23,愛知県,2312,東三河南部,R7-2312-25,二次救急,二次
R7,23,愛知県,2312,東三河南部,R7-2312-28,二次救急,二次
R7,23,愛知県,2312,東三河南部,R7-2312-29,二次救急,二次
R7,23,愛知県,2312,東三河南部,R7-2312-35,在宅療養支援,在支
R7,23,愛知県,2312,東三河南部,R7-2312-36,在宅療養支援,在支
R7,23,愛知県,2312,東三河南部,R7-2312-37,在宅療養支援,在支
R7,23,愛知県,2312,東三河南部,R7-2312-44,二次救急,二次
R7,23,愛知県,2312,東三河南部,R7-2312-44,在宅療養支援,在支
R7,23,愛知県,2312,東三河南部,R7-2312-45,二次救急,二次
R7,23,愛知県,2312,東三河南部,R7-2312-45,在宅療養支援,在支
R7,23,愛知県,2312,東三河南部,R7-2312-52,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-14,特定機能,特
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-14,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-15,地域支援,地
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-15,三次救急,三次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-16,地域支援,地
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-16,三次救急,三次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-16,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-17,特定機能,特
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-17,三次救急,三次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-18,地域支援,地
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-18,三次救急,三次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-18,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-19,地域支援,地
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-19,三次救急,三次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-20,地域支援,地
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-20,三次救急,三次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-20,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-21,地域支援,地
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-21,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-22,特定機能,特
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-23,地域支援,地
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-23,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-24,地域支援,地
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-24,三次救急,三次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-25,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-26,地域支援,地
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-26,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-27,地域支援,地
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-27,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-28,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-29,地域支援,地
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-29,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-30,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-31,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-32,地域支援,地
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-32,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-33,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-35,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-36,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-39,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-41,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-42,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-43,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-46,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-46,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-47,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-47,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-49,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-50,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-51,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-51,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-52,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-52,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-53,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-55,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-55,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-57,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-58,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-58,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-59,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-59,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-60,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-61,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-61,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-62,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-62,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-63,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-64,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-64,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-65,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-65,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-66,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-67,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-68,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-68,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-74,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-77,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-77,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-78,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-81,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-83,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-85,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-85,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-88,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-88,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-92,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-94,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-94,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-96,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-96,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-97,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-98,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-98,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-99,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-99,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-100,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-102,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-102,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-104,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-105,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-106,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-107,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-110,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-110,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-111,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-113,二次救急,二次
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-113,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-115,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-119,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-121,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-128,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-131,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-141,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-142,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-170,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-171,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-172,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-182,在宅療養支援,在支
R7,23,愛知県,2313,名古屋・尾張中部,R7-2313-187,在宅療養支援,在支
R7,24,三重県,2405,桑員,R7-2405-14,地域支援,地
R7,24,三重県,2405,桑員,R7-2405-14,二次救急,二次
R7,24,三重県,2405,桑員,R7-2405-15,二次救急,二次
R7,24,三重県,2405,桑員,R7-2405-16,二次救急,二次
R7,24,三重県,2405,桑員,R7-2405-16,在宅療養支援,在支
R7,24,三重県,2405,桑員,R7-2405-17,在宅療養支援,在支
R7,24,三重県,2405,桑員,R7-2405-18,在宅療養支援,在支
R7,24,三重県,2405,桑員,R7-2405-19,二次救急,二次
R7,24,三重県,2405,桑員,R7-2405-19,在宅療養支援,在支
R7,24,三重県,2405,桑員,R7-2405-20,二次救急,二次
R7,24,三重県,2405,桑員,R7-2405-20,在宅療養支援,在支
R7,24,三重県,2405,桑員,R7-2405-21,在宅療養支援,在支
R7,24,三重県,2405,桑員,R7-2405-24,在宅療養支援,在支
R7,24,三重県,2405,桑員,R7-2405-30,在宅療養支援,在支
R7,24,三重県,2406,三泗,R7-2406-14,地域支援,地
R7,24,三重県,2406,三泗,R7-2406-14,三次救急,三次
R7,24,三重県,2406,三泗,R7-2406-14,二次救急,二次
R7,24,三重県,2406,三泗,R7-2406-15,地域支援,地
R7,24,三重県,2406,三泗,R7-2406-15,三次救急,三次
R7,24,三重県,2406,三泗,R7-2406-15,二次救急,二次
R7,24,三重県,2406,三泗,R7-2406-17,二次救急,二次
R7,24,三重県,2406,三泗,R7-2406-19,地域支援,地
R7,24,三重県,2406,三泗,R7-2406-19,二次救急,二次
R7,24,三重県,2406,三泗,R7-2406-21,在宅療養支援,在支
R7,24,三重県,2406,三泗,R7-2406-22,在宅療養支援,在支
R7,24,三重県,2406,三泗,R7-2406-29,在宅療養支援,在支
R7,24,三重県,2407,鈴亀,R7-2407-14,地域支援,地
R7,24,三重県,2407,鈴亀,R7-2407-14,二次救急,二次
R7,24,三重県,2407,鈴亀,R7-2407-15,地域支援,地
R7,24,三重県,2407,鈴亀,R7-2407-15,二次救急,二次
R7,24,三重県,2407,鈴亀,R7-2407-18,二次救急,二次
R7,24,三重県,2407,鈴亀,R7-2407-22,在宅療養支援,在支
R7,24,三重県,2407,鈴亀,R7-2407-24,在宅療養支援,在支
R7,24,三重県,2407,鈴亀,R7-2407-28,在宅療養支援,在支
R7,24,三重県,2407,鈴亀,R7-2407-31,在宅療養支援,在支
R7,24,三重県,2407,鈴亀,R7-2407-32,在宅療養支援,在支
R7,24,三重県,2408,津,R7-2408-14,特定機能,特
R7,24,三重県,2408,津,R7-2408-14,三次救急,三次
R7,24,三重県,2408,津,R7-2408-14,二次救急,二次
R7,24,三重県,2408,津,R7-2408-15,地域支援,地
R7,24,三重県,2408,津,R7-2408-15,二次救急,二次
R7,24,三重県,2408,津,R7-2408-19,二次救急,二次
R7,24,三重県,2408,津,R7-2408-22,二次救急,二次
R7,24,三重県,2408,津,R7-2408-23,二次救急,二次
R7,24,三重県,2408,津,R7-2408-24,二次救急,二次
R7,24,三重県,2408,津,R7-2408-24,在宅療養支援,在支
R7,24,三重県,2408,津,R7-2408-26,二次救急,二次
R7,24,三重県,2408,津,R7-2408-26,在宅療養支援,在支
R7,24,三重県,2408,津,R7-2408-28,二次救急,二次
R7,24,三重県,2408,津,R7-2408-29,在宅療養支援,在支
R7,24,三重県,2408,津,R7-2408-32,在宅療養支援,在支
R7,24,三重県,2408,津,R7-2408-34,在宅療養支援,在支
R7,24,三重県,2409,伊賀,R7-2409-14,地域支援,地
R7,24,三重県,2409,伊賀,R7-2409-14,二次救急,二次
R7,24,三重県,2409,伊賀,R7-2409-15,地域支援,地
R7,24,三重県,2409,伊賀,R7-2409-15,二次救急,二次
R7,24,三重県,2409,伊賀,R7-2409-16,地域支援,地
R7,24,三重県,2409,伊賀,R7-2409-16,二次救急,二次
R7,24,三重県,2409,伊賀,R7-2409-17,在宅療養支援,在支
R7,24,三重県,2410,松阪,R7-2410-14,地域支援,地
R7,24,三重県,2410,松阪,R7-2410-14,三次救急,三次
R7,24,三重県,2410,松阪,R7-2410-14,二次救急,二次
R7,24,三重県,2410,松阪,R7-2410-15,地域支援,地
R7,24,三重県,2410,松阪,R7-2410-15,二次救急,二次
R7,24,三重県,2410,松阪,R7-2410-16,地域支援,地
R7,24,三重県,2410,松阪,R7-2410-16,二次救急,二次
R7,24,三重県,2410,松阪,R7-2410-21,在宅療養支援,在支
R7,24,三重県,2410,松阪,R7-2410-31,在宅療養支援,在支
R7,24,三重県,2411,伊勢志摩,R7-2411-14,地域支援,地
R7,24,三重県,2411,伊勢志摩,R7-2411-14,三次救急,三次
R7,24,三重県,2411,伊勢志摩,R7-2411-14,二次救急,二次
R7,24,三重県,2411,伊勢志摩,R7-2411-15,地域支援,地
R7,24,三重県,2411,伊勢志摩,R7-2411-15,二次救急,二次
R7,24,三重県,2411,伊勢志摩,R7-2411-16,地域支援,地
R7,24,三重県,2411,伊勢志摩,R7-2411-16,二次救急,二次
R7,24,三重県,2411,伊勢志摩,R7-2411-17,在宅療養支援,在支
R7,24,三重県,2411,伊勢志摩,R7-2411-18,在宅療養支援,在支
R7,24,三重県,2411,伊勢志摩,R7-2411-19,在宅療養支援,在支
R7,24,三重県,2411,伊勢志摩,R7-2411-21,在宅療養支援,在支
R7,24,三重県,2411,伊勢志摩,R7-2411-22,在宅療養支援,在支
R7,24,三重県,2411,伊勢志摩,R7-2411-26,在宅療養支援,在支
R7,24,三重県,2411,伊勢志摩,R7-2411-29,在宅療養支援,在支
R7,24,三重県,2412,東紀州,R7-2412-14,地域支援,地
R7,24,三重県,2412,東紀州,R7-2412-14,二次救急,二次
R7,24,三重県,2412,東紀州,R7-2412-15,二次救急,二次
R7,25,滋賀県,2501,大津,R7-2501-14,地域支援,地
R7,25,滋賀県,2501,大津,R7-2501-14,三次救急,三次
R7,25,滋賀県,2501,大津,R7-2501-14,二次救急,二次
R7,25,滋賀県,2501,大津,R7-2501-15,特定機能,特
R7,25,滋賀県,2501,大津,R7-2501-15,二次救急,二次
R7,25,滋賀県,2501,大津,R7-2501-16,地域支援,地
R7,25,滋賀県,2501,大津,R7-2501-16,二次救急,二次
R7,25,滋賀県,2501,大津,R7-2501-17,二次救急,二次
R7,25,滋賀県,2501,大津,R7-2501-18,二次救急,二次
R7,25,滋賀県,2501,大津,R7-2501-18,在宅療養支援,在支
R7,25,滋賀県,2501,大津,R7-2501-20,在宅療養支援,在支
R7,25,滋賀県,2501,大津,R7-2501-22,二次救急,二次
R7,25,滋賀県,2501,大津,R7-2501-22,在宅療養支援,在支
R7,25,滋賀県,2501,大津,R7-2501-29,在宅療養支援,在支
R7,25,滋賀県,2502,湖南,R7-2502-14,地域支援,地
R7,25,滋賀県,2502,湖南,R7-2502-14,二次救急,二次
R7,25,滋賀県,2502,湖南,R7-2502-15,地域支援,地
R7,25,滋賀県,2502,湖南,R7-2502-15,二次救急,二次
R7,25,滋賀県,2502,湖南,R7-2502-16,地域支援,地
R7,25,滋賀県,2502,湖南,R7-2502-16,三次救急,三次
R7,25,滋賀県,2502,湖南,R7-2502-16,二次救急,二次
R7,25,滋賀県,2502,湖南,R7-2502-17,二次救急,二次
R7,25,滋賀県,2502,湖南,R7-2502-17,在宅療養支援,在支
R7,25,滋賀県,2502,湖南,R7-2502-18,二次救急,二次
R7,25,滋賀県,2502,湖南,R7-2502-18,在宅療養支援,在支
R7,25,滋賀県,2502,湖南,R7-2502-19,二次救急,二次
R7,25,滋賀県,2502,湖南,R7-2502-19,在宅療養支援,在支
R7,25,滋賀県,2502,湖南,R7-2502-20,在宅療養支援,在支
R7,25,滋賀県,2502,湖南,R7-2502-22,在宅療養支援,在支
R7,25,滋賀県,2502,湖南,R7-2502-32,在宅療養支援,在支
R7,25,滋賀県,2503,甲賀,R7-2503-14,地域支援,地
R7,25,滋賀県,2503,甲賀,R7-2503-14,二次救急,二次
R7,25,滋賀県,2503,甲賀,R7-2503-15,二次救急,二次
R7,25,滋賀県,2503,甲賀,R7-2503-15,在宅療養支援,在支
R7,25,滋賀県,2503,甲賀,R7-2503-17,二次救急,二次
R7,25,滋賀県,2503,甲賀,R7-2503-19,二次救急,二次
R7,25,滋賀県,2503,甲賀,R7-2503-19,在宅療養支援,在支
R7,25,滋賀県,2504,東近江,R7-2504-14,地域支援,地
R7,25,滋賀県,2504,東近江,R7-2504-14,三次救急,三次
R7,25,滋賀県,2504,東近江,R7-2504-14,二次救急,二次
R7,25,滋賀県,2504,東近江,R7-2504-16,地域支援,地
R7,25,滋賀県,2504,東近江,R7-2504-16,二次救急,二次
R7,25,滋賀県,2504,東近江,R7-2504-18,在宅療養支援,在支
R7,25,滋賀県,2504,東近江,R7-2504-19,二次救急,二次
R7,25,滋賀県,2504,東近江,R7-2504-19,在宅療養支援,在支
R7,25,滋賀県,2504,東近江,R7-2504-20,二次救急,二次
R7,25,滋賀県,2504,東近江,R7-2504-20,在宅療養支援,在支
R7,25,滋賀県,2504,東近江,R7-2504-21,二次救急,二次
R7,25,滋賀県,2504,東近江,R7-2504-21,在宅療養支援,在支
R7,25,滋賀県,2504,東近江,R7-2504-22,二次救急,二次
R7,25,滋賀県,2504,東近江,R7-2504-27,在宅療養支援,在支
R7,25,滋賀県,2505,湖東,R7-2505-14,地域支援,地
R7,25,滋賀県,2505,湖東,R7-2505-14,二次救急,二次
R7,25,滋賀県,2505,湖東,R7-2505-15,二次救急,二次
R7,25,滋賀県,2505,湖東,R7-2505-16,二次救急,二次
R7,25,滋賀県,2505,湖東,R7-2505-17,二次救急,二次
R7,25,滋賀県,2505,湖東,R7-2505-17,在宅療養支援,在支
R7,25,滋賀県,2506,湖北,R7-2506-14,地域支援,地
R7,25,滋賀県,2506,湖北,R7-2506-14,二次救急,二次
R7,25,滋賀県,2506,湖北,R7-2506-15,地域支援,地
R7,25,滋賀県,2506,湖北,R7-2506-15,三次救急,三次
R7,25,滋賀県,2506,湖北,R7-2506-15,二次救急,二次
R7,25,滋賀県,2506,湖北,R7-2506-16,二次救急,二次
R7,25,滋賀県,2506,湖北,R7-2506-16,在宅療養支援,在支
R7,25,滋賀県,2507,湖西,R7-2507-14,地域支援,地
R7,25,滋賀県,2507,湖西,R7-2507-14,二次救急,二次
R7,25,滋賀県,2507,湖西,R7-2507-15,二次救急,二次
R7,25,滋賀県,2507,湖西,R7-2507-15,在宅療養支援,在支
R7,25,滋賀県,2507,湖西,R7-2507-16,在宅療養支援,在支
R7,26,京都府,2601,丹後,R7-2601-14,二次救急,二次
R7,26,京都府,2601,丹後,R7-2601-15,地域支援,地
R7,26,京都府,2601,丹後,R7-2601-15,二次救急,二次
R7,26,京都府,2601,丹後,R7-2601-16,二次救急,二次
R7,26,京都府,2601,丹後,R7-2601-16,在宅療養支援,在支
R7,26,京都府,2601,丹後,R7-2601-18,二次救急,二次
R7,26,京都府,2601,丹後,R7-2601-18,在宅療養支援,在支
R7,26,京都府,2601,丹後,R7-2601-22,在宅療養支援,在支
R7,26,京都府,2602,中丹,R7-2602-14,地域支援,地
R7,26,京都府,2602,中丹,R7-2602-14,三次救急,三次
R7,26,京都府,2602,中丹,R7-2602-14,二次救急,二次
R7,26,京都府,2602,中丹,R7-2602-15,地域支援,地
R7,26,京都府,2602,中丹,R7-2602-15,二次救急,二次
R7,26,京都府,2602,中丹,R7-2602-16,地域支援,地
R7,26,京都府,2602,中丹,R7-2602-16,二次救急,二次
R7,26,京都府,2602,中丹,R7-2602-17,二次救急,二次
R7,26,京都府,2602,中丹,R7-2602-18,二次救急,二次
R7,26,京都府,2602,中丹,R7-2602-18,在宅療養支援,在支
R7,26,京都府,2602,中丹,R7-2602-19,二次救急,二次
R7,26,京都府,2602,中丹,R7-2602-21,在宅療養支援,在支
R7,26,京都府,2602,中丹,R7-2602-23,二次救急,二次
R7,26,京都府,2602,中丹,R7-2602-24,二次救急,二次
R7,26,京都府,2602,中丹,R7-2602-24,在宅療養支援,在支
R7,26,京都府,2603,南丹,R7-2603-14,地域支援,地
R7,26,京都府,2603,南丹,R7-2603-14,二次救急,二次
R7,26,京都府,2603,南丹,R7-2603-15,二次救急,二次
R7,26,京都府,2603,南丹,R7-2603-17,在宅療養支援,在支
R7,26,京都府,2603,南丹,R7-2603-18,在宅療養支援,在支
R7,26,京都府,2603,南丹,R7-2603-19,二次救急,二次
R7,26,京都府,2603,南丹,R7-2603-20,二次救急,二次
R7,26,京都府,2603,南丹,R7-2603-20,在宅療養支援,在支
R7,26,京都府,2603,南丹,R7-2603-22,二次救急,二次
R7,26,京都府,2603,南丹,R7-2603-22,在宅療養支援,在支
R7,26,京都府,2603,南丹,R7-2603-25,在宅療養支援,在支
R7,26,京都府,2604,京都・乙訓,R7-2604-14,特定機能,特
R7,26,京都府,2604,京都・乙訓,R7-2604-14,三次救急,三次
R7,26,京都府,2604,京都・乙訓,R7-2604-14,二次救急,二次
R7,26,京都府,2604,京都・乙訓,R7-2604-15,特定機能,特
R7,26,京都府,2604,京都・乙訓,R7-2604-15,三次救急,三次
R7,26,京都府,2604,京都・乙訓,R7-2604-15,二次救急,二次
R7,26,京都府,2604,京都・乙訓,R7-2604-16,地域支援,地
R7,26,京都府,2604,京都・乙訓,R7-2604-16,三次救急,三次
R7,26,京都府,2604,京都・乙訓,R7-2604-17,地域支援,地
R7,26,京都府,2604,京都・乙訓,R7-2604-17,三次救急,三次
R7,26,京都府,2604,京都・乙訓,R7-2604-18,地域支援,地
R7,26,京都府,2604,京都・乙訓,R7-2604-18,三次救急,三次
R7,26,京都府,2604,京都・乙訓,R7-2604-18,二次救急,二次
R7,26,京都府,2604,京都・乙訓,R7-2604-19,地域支援,地
R7,26,京都府,2604,京都・乙訓,R7-2604-19,二次救急,二次
R7,26,京都府,2604,京都・乙訓,R7-2604-20,地域支援,地
R7,26,京都府,2604,京都・乙訓,R7-2604-20,二次救急,二次
R7,26,京都府,2604,京都・乙訓,R7-2604-21,地域支援,地
